state,age_band,income_tier,n_units,year
ND,55_64,10_25k,2429,2022
ND,55_64,25_50k,12,2022
ND,65_74,neg_zero,592,2022
ND,65_74,1_10k,3055,2022
ND,65_74,10_25k,2386,2022
ND,65_74,25_50k,265,2022
ND,75p,neg_zero,1286,2022
ND,75p,1_10k,5326,2022
ND,75p,10_25k,2533,2022
ND,75p,25_50k,633,2022
NE,u25,neg_zero,23840,2022
NE,u25,1_10k,55399,2022
NE,u25,10_25k,17446,2022
NE,u25,25_50k,46,2022
NE,25_34,neg_zero,7478,2022
NE,25_34,1_10k,15286,2022
NE,25_34,10_25k,8643,2022
NE,25_34,25_50k,560,2022
NE,35_44,neg_zero,7203,2022
NE,35_44,1_10k,8609,2022
NE,35_44,10_25k,7439,2022
NE,35_44,25_50k,177,2022
NE,45_54,neg_zero,4286,2022
NE,45_54,1_10k,6698,2022
NE,45_54,10_25k,5473,2022
NE,45_54,25_50k,146,2022
NE,55_64,neg_zero,3492,2022
NE,55_64,1_10k,7014,2022
NE,55_64,10_25k,7841,2022
NE,55_64,25_50k,69,2022
NE,65_74,neg_zero,1657,2022
NE,65_74,1_10k,7868,2022
NE,65_74,10_25k,7936,2022
NE,65_74,25_50k,513,2022
NE,75p,neg_zero,2398,2022
NE,75p,1_10k,8970,2022
NE,75p,10_25k,7161,2022
NE,75p,25_50k,472,2022
NH,u25,neg_zero,19805,2022
NH,u25,1_10k,30679,2022
NH,u25,10_25k,8864,2022
NH,25_34,neg_zero,8976,2022
NH,25_34,1_10k,9957,2022
NH,25_34,10_25k,6855,2022
NH,35_44,neg_zero,2781,2022
NH,35_44,1_10k,4143,2022
NH,35_44,10_25k,4648,2022
NH,45_54,neg_zero,3048,2022
NH,45_54,1_10k,4598,2022
NH,45_54,10_25k,4725,2022
NH,45_54,25_50k,115,2022
NH,55_64,neg_zero,4587,2022
NH,55_64,1_10k,9071,2022
NH,55_64,10_25k,4629,2022
NH,55_64,25_50k,192,2022
NH,65_74,neg_zero,2384,2022
NH,65_74,1_10k,5967,2022
NH,65_74,10_25k,6444,2022
NH,65_74,25_50k,191,2022
NH,75p,neg_zero,2459,2022
NH,75p,1_10k,5252,2022
NH,75p,10_25k,7676,2022
NH,75p,25_50k,133,2022
NJ,u25,neg_zero,185554,2022
NJ,u25,1_10k,199686,2022
NJ,u25,10_25k,53505,2022
NJ,u25,25_50k,34,2022
NJ,25_34,neg_zero,67727,2022
NJ,25_34,1_10k,66736,2022
NJ,25_34,10_25k,42523,2022
NJ,25_34,25_50k,922,2022
NJ,35_44,neg_zero,44354,2022
NJ,35_44,1_10k,38320,2022
NJ,35_44,10_25k,40209,2022
NJ,35_44,25_50k,2061,2022
NJ,45_54,neg_zero,33517,2022
NJ,45_54,1_10k,38625,2022
NJ,45_54,10_25k,30927,2022
NJ,45_54,25_50k,998,2022
NJ,55_64,neg_zero,38964,2022
NJ,55_64,1_10k,53038,2022
NJ,55_64,10_25k,40243,2022
NJ,55_64,25_50k,858,2022
NJ,65_74,neg_zero,23504,2022
NJ,65_74,1_10k,46977,2022
NJ,65_74,10_25k,42948,2022
NJ,65_74,25_50k,663,2022
NJ,75p,neg_zero,29050,2022
NJ,75p,1_10k,51563,2022
NJ,75p,10_25k,44272,2022
NJ,75p,25_50k,940,2022
NM,u25,neg_zero,67056,2022
NM,u25,1_10k,43740,2022
NM,u25,10_25k,13416,2022
NM,25_34,neg_zero,22888,2022
NM,25_34,1_10k,23140,2022
NM,25_34,10_25k,17501,2022
NM,25_34,25_50k,71,2022
NM,35_44,neg_zero,18360,2022
NM,35_44,1_10k,20988,2022
NM,35_44,10_25k,14444,2022
NM,35_44,25_50k,292,2022
NM,45_54,neg_zero,13158,2022
NM,45_54,1_10k,18113,2022
NM,45_54,10_25k,8429,2022
NM,45_54,25_50k,356,2022
NM,55_64,neg_zero,11785,2022
NM,55_64,1_10k,18167,2022
NM,55_64,10_25k,15293,2022
NM,55_64,25_50k,309,2022
NM,65_74,neg_zero,5883,2022
NM,65_74,1_10k,16708,2022
NM,65_74,10_25k,14679,2022
NM,65_74,25_50k,654,2022
NM,75p,neg_zero,3954,2022
NM,75p,1_10k,14500,2022
NM,75p,10_25k,10953,2022
NM,75p,25_50k,154,2022
NV,u25,neg_zero,66384,2022
NV,u25,1_10k,52012,2022
NV,u25,10_25k,16646,2022
NV,25_34,neg_zero,37245,2022
NV,25_34,1_10k,31304,2022
NV,25_34,10_25k,19578,2022
NV,25_34,25_50k,294,2022
NV,35_44,neg_zero,22915,2022
NV,35_44,1_10k,23278,2022
NV,35_44,10_25k,16137,2022
NV,35_44,25_50k,115,2022
NV,45_54,neg_zero,18880,2022
NV,45_54,1_10k,19155,2022
NV,45_54,10_25k,12442,2022
NV,45_54,25_50k,327,2022
NV,55_64,neg_zero,19110,2022
NV,55_64,1_10k,19265,2022
NV,55_64,10_25k,16146,2022
NV,55_64,25_50k,431,2022
NV,65_74,neg_zero,7888,2022
NV,65_74,1_10k,18903,2022
NV,65_74,10_25k,19652,2022
NV,65_74,25_50k,932,2022
NV,75p,neg_zero,5745,2022
NV,75p,1_10k,16803,2022
NV,75p,10_25k,15582,2022
NV,75p,25_50k,583,2022
NY,u25,neg_zero,509689,2022
NY,u25,1_10k,472255,2022
NY,u25,10_25k,116620,2022
NY,u25,25_50k,136,2022
NY,25_34,neg_zero,205314,2022
NY,25_34,1_10k,199269,2022
NY,25_34,10_25k,105449,2022
NY,25_34,25_50k,2525,2022
NY,35_44,neg_zero,114636,2022
NY,35_44,1_10k,126822,2022
NY,35_44,10_25k,98309,2022
NY,35_44,25_50k,4216,2022
NY,45_54,neg_zero,85727,2022
NY,45_54,1_10k,120710,2022
NY,45_54,10_25k,87263,2022
NY,45_54,25_50k,6466,2022
NY,55_64,neg_zero,108298,2022
NY,55_64,1_10k,161104,2022
NY,55_64,10_25k,127731,2022
NY,55_64,25_50k,4064,2022
NY,65_74,neg_zero,63685,2022
NY,65_74,1_10k,138110,2022
NY,65_74,10_25k,133657,2022
NY,65_74,25_50k,3466,2022
NY,75p,neg_zero,58992,2022
NY,75p,1_10k,136225,2022
NY,75p,10_25k,120855,2022
NY,75p,25_50k,3016,2022
OH,u25,neg_zero,224539,2022
OH,u25,1_10k,295511,2022
OH,u25,10_25k,97247,2022
OH,u25,25_50k,131,2022
OH,25_34,neg_zero,87260,2022
OH,25_34,1_10k,116574,2022
OH,25_34,10_25k,67421,2022
OH,25_34,25_50k,394,2022
OH,35_44,neg_zero,55886,2022
OH,35_44,1_10k,74449,2022
OH,35_44,10_25k,61012,2022
OH,35_44,25_50k,1191,2022
OH,45_54,neg_zero,44161,2022
OH,45_54,1_10k,59652,2022
OH,45_54,10_25k,50682,2022
OH,45_54,25_50k,1412,2022
OH,55_64,neg_zero,40217,2022
OH,55_64,1_10k,83562,2022
OH,55_64,10_25k,70670,2022
OH,55_64,25_50k,2172,2022
OH,65_74,neg_zero,17639,2022
OH,65_74,1_10k,64505,2022
OH,65_74,10_25k,68399,2022
OH,65_74,25_50k,1705,2022
OH,75p,neg_zero,19184,2022
OH,75p,1_10k,58123,2022
OH,75p,10_25k,48698,2022
OH,75p,25_50k,1238,2022
OK,u25,neg_zero,111486,2022
OK,u25,1_10k,86479,2022
OK,u25,10_25k,33152,2022
OK,u25,25_50k,398,2022
OK,25_34,neg_zero,40659,2022
OK,25_34,1_10k,43651,2022
OK,25_34,10_25k,25188,2022
OK,25_34,25_50k,1072,2022
OK,35_44,neg_zero,29081,2022
OK,35_44,1_10k,28483,2022
OK,35_44,10_25k,24364,2022
OK,35_44,25_50k,554,2022
OK,45_54,neg_zero,21624,2022
OK,45_54,1_10k,21265,2022
OK,45_54,10_25k,21630,2022
OK,45_54,25_50k,587,2022
OK,55_64,neg_zero,17052,2022
OK,55_64,1_10k,27091,2022
OK,55_64,10_25k,25556,2022
OK,55_64,25_50k,617,2022
OK,65_74,neg_zero,7100,2022
OK,65_74,1_10k,21080,2022
OK,65_74,10_25k,24942,2022
OK,65_74,25_50k,678,2022
OK,75p,neg_zero,5373,2022
OK,75p,1_10k,16904,2022
OK,75p,10_25k,15673,2022
OK,75p,25_50k,412,2022
OR,u25,neg_zero,68179,2022
OR,u25,1_10k,93172,2022
OR,u25,10_25k,25604,2022
OR,u25,25_50k,95,2022
OR,25_34,neg_zero,27883,2022
OR,25_34,1_10k,35216,2022
OR,25_34,10_25k,20259,2022
OR,25_34,25_50k,569,2022
OR,35_44,neg_zero,22545,2022
OR,35_44,1_10k,22810,2022
OR,35_44,10_25k,19481,2022
OR,35_44,25_50k,405,2022
OR,45_54,neg_zero,19375,2022
OR,45_54,1_10k,19484,2022
OR,45_54,10_25k,17228,2022
OR,45_54,25_50k,155,2022
OR,55_64,neg_zero,19170,2022
OR,55_64,1_10k,29393,2022
OR,55_64,10_25k,23671,2022
OR,55_64,25_50k,804,2022
OR,65_74,neg_zero,8444,2022
OR,65_74,1_10k,26212,2022
OR,65_74,10_25k,25519,2022
OR,65_74,25_50k,239,2022
OR,75p,neg_zero,4251,2022
OR,75p,1_10k,19713,2022
OR,75p,10_25k,17395,2022
OR,75p,25_50k,655,2022
PA,u25,neg_zero,273773,2022
PA,u25,1_10k,366075,2022
PA,u25,10_25k,83622,2022
PA,25_34,neg_zero,100921,2022
PA,25_34,1_10k,115132,2022
PA,25_34,10_25k,65375,2022
PA,25_34,25_50k,448,2022
PA,35_44,neg_zero,64363,2022
PA,35_44,1_10k,76074,2022
PA,35_44,10_25k,49795,2022
PA,35_44,25_50k,1129,2022
PA,45_54,neg_zero,56071,2022
PA,45_54,1_10k,61408,2022
PA,45_54,10_25k,42857,2022
PA,45_54,25_50k,1196,2022
PA,55_64,neg_zero,46824,2022
PA,55_64,1_10k,92620,2022
PA,55_64,10_25k,70095,2022
PA,55_64,25_50k,1596,2022
PA,65_74,neg_zero,24998,2022
PA,65_74,1_10k,71609,2022
PA,65_74,10_25k,76968,2022
PA,65_74,25_50k,2104,2022
PA,75p,neg_zero,24371,2022
PA,75p,1_10k,69813,2022
PA,75p,10_25k,65794,2022
PA,75p,25_50k,2743,2022
RI,u25,neg_zero,20011,2022
RI,u25,1_10k,37756,2022
RI,u25,10_25k,6557,2022
RI,25_34,neg_zero,5816,2022
RI,25_34,1_10k,8371,2022
RI,25_34,10_25k,7539,2022
RI,35_44,neg_zero,4448,2022
RI,35_44,1_10k,4508,2022
RI,35_44,10_25k,4732,2022
RI,45_54,neg_zero,3476,2022
RI,45_54,1_10k,4802,2022
RI,45_54,10_25k,6317,2022
RI,45_54,25_50k,95,2022
RI,55_64,neg_zero,4151,2022
RI,55_64,1_10k,9150,2022
RI,55_64,10_25k,5999,2022
RI,65_74,neg_zero,2383,2022
RI,65_74,1_10k,6213,2022
RI,65_74,10_25k,6955,2022
RI,65_74,25_50k,47,2022
RI,75p,neg_zero,2520,2022
RI,75p,1_10k,5888,2022
RI,75p,10_25k,6995,2022
RI,75p,25_50k,49,2022
SC,u25,neg_zero,130836,2022
SC,u25,1_10k,129939,2022
SC,u25,10_25k,42127,2022
SC,25_34,neg_zero,34944,2022
SC,25_34,1_10k,48403,2022
SC,25_34,10_25k,33506,2022
SC,25_34,25_50k,721,2022
SC,35_44,neg_zero,27409,2022
SC,35_44,1_10k,37100,2022
SC,35_44,10_25k,30328,2022
SC,35_44,25_50k,965,2022
SC,45_54,neg_zero,25985,2022
SC,45_54,1_10k,30325,2022
SC,45_54,10_25k,22852,2022
SC,45_54,25_50k,680,2022
SC,55_64,neg_zero,22962,2022
SC,55_64,1_10k,37708,2022
SC,55_64,10_25k,35383,2022
SC,55_64,25_50k,285,2022
SC,65_74,neg_zero,7681,2022
SC,65_74,1_10k,34384,2022
SC,65_74,10_25k,36071,2022
SC,65_74,25_50k,1392,2022
SC,75p,neg_zero,7372,2022
SC,75p,1_10k,24935,2022
SC,75p,10_25k,26740,2022
SC,75p,25_50k,627,2022
SD,u25,neg_zero,17246,2022
SD,u25,1_10k,19077,2022
SD,u25,10_25k,5148,2022
SD,25_34,neg_zero,4364,2022
SD,25_34,1_10k,7015,2022
SD,25_34,10_25k,3014,2022
SD,35_44,neg_zero,3193,2022
SD,35_44,1_10k,5025,2022
SD,35_44,10_25k,2309,2022
SD,45_54,neg_zero,2180,2022
SD,45_54,1_10k,3372,2022
SD,45_54,10_25k,2270,2022
SD,45_54,25_50k,149,2022
SD,55_64,neg_zero,2580,2022
SD,55_64,1_10k,4655,2022
SD,55_64,10_25k,6039,2022
SD,55_64,25_50k,12,2022
SD,65_74,neg_zero,524,2022
SD,65_74,1_10k,4194,2022
SD,65_74,10_25k,5751,2022
SD,65_74,25_50k,217,2022
SD,75p,neg_zero,647,2022
SD,75p,1_10k,6559,2022
SD,75p,10_25k,4650,2022
SD,75p,25_50k,85,2022
TN,u25,neg_zero,172151,2022
TN,u25,1_10k,163080,2022
TN,u25,10_25k,46132,2022
TN,u25,25_50k,93,2022
TN,25_34,neg_zero,53052,2022
TN,25_34,1_10k,65920,2022
TN,25_34,10_25k,43022,2022
TN,25_34,25_50k,2358,2022
TN,35_44,neg_zero,39123,2022
TN,35_44,1_10k,40380,2022
TN,35_44,10_25k,34209,2022
TN,35_44,25_50k,294,2022
TN,45_54,neg_zero,37470,2022
TN,45_54,1_10k,36203,2022
TN,45_54,10_25k,31300,2022
TN,45_54,25_50k,1001,2022
TN,55_64,neg_zero,28401,2022
TN,55_64,1_10k,51901,2022
TN,55_64,10_25k,45981,2022
TN,55_64,25_50k,1409,2022
TN,65_74,neg_zero,12279,2022
TN,65_74,1_10k,35457,2022
TN,65_74,10_25k,45981,2022
TN,65_74,25_50k,2041,2022
TN,75p,neg_zero,10293,2022
TN,75p,1_10k,34074,2022
TN,75p,10_25k,34192,2022
TN,75p,25_50k,1176,2022
TX,u25,neg_zero,762014,2022
TX,u25,1_10k,669131,2022
TX,u25,10_25k,228416,2022
TX,u25,25_50k,1926,2022
TX,25_34,neg_zero,310237,2022
TX,25_34,1_10k,287605,2022
TX,25_34,10_25k,196876,2022
TX,25_34,25_50k,4971,2022
TX,35_44,neg_zero,195884,2022
TX,35_44,1_10k,184097,2022
TX,35_44,10_25k,148938,2022
TX,35_44,25_50k,7300,2022
TX,45_54,neg_zero,135301,2022
TX,45_54,1_10k,134435,2022
TX,45_54,10_25k,119974,2022
TX,45_54,25_50k,6708,2022
TX,55_64,neg_zero,133897,2022
TX,55_64,1_10k,169461,2022
TX,55_64,10_25k,138112,2022
TX,55_64,25_50k,7778,2022
TX,65_74,neg_zero,65918,2022
TX,65_74,1_10k,160378,2022
TX,65_74,10_25k,167089,2022
TX,65_74,25_50k,5614,2022
TX,75p,neg_zero,52640,2022
TX,75p,1_10k,143929,2022
TX,75p,10_25k,129645,2022
TX,75p,25_50k,4273,2022
UT,u25,neg_zero,47333,2022
UT,u25,1_10k,87881,2022
UT,u25,10_25k,34863,2022
UT,u25,25_50k,562,2022
UT,25_34,neg_zero,15737,2022
UT,25_34,1_10k,24320,2022
UT,25_34,10_25k,18340,2022
UT,25_34,25_50k,399,2022
UT,35_44,neg_zero,7683,2022
UT,35_44,1_10k,11572,2022
UT,35_44,10_25k,10578,2022
UT,35_44,25_50k,652,2022
UT,45_54,neg_zero,6297,2022
UT,45_54,1_10k,9858,2022
UT,45_54,10_25k,7779,2022
UT,45_54,25_50k,483,2022
UT,55_64,neg_zero,7398,2022
UT,55_64,1_10k,8753,2022
UT,55_64,10_25k,9256,2022
UT,55_64,25_50k,267,2022
UT,65_74,neg_zero,3174,2022
UT,65_74,1_10k,8669,2022
UT,65_74,10_25k,11654,2022
UT,65_74,25_50k,254,2022
UT,75p,neg_zero,2375,2022
UT,75p,1_10k,8996,2022
UT,75p,10_25k,7776,2022
UT,75p,25_50k,691,2022
VA,u25,neg_zero,200641,2022
VA,u25,1_10k,233794,2022
VA,u25,10_25k,64920,2022
VA,u25,25_50k,189,2022
VA,25_34,neg_zero,60712,2022
VA,25_34,1_10k,74167,2022
VA,25_34,10_25k,46903,2022
VA,25_34,25_50k,231,2022
VA,35_44,neg_zero,42717,2022
VA,35_44,1_10k,48959,2022
VA,35_44,10_25k,37385,2022
VA,35_44,25_50k,941,2022
VA,45_54,neg_zero,31966,2022
VA,45_54,1_10k,36170,2022
VA,45_54,10_25k,26184,2022
VA,45_54,25_50k,92,2022
VA,55_64,neg_zero,33476,2022
VA,55_64,1_10k,58513,2022
VA,55_64,10_25k,40687,2022
VA,55_64,25_50k,1094,2022
VA,65_74,neg_zero,16881,2022
VA,65_74,1_10k,42021,2022
VA,65_74,10_25k,37722,2022
VA,65_74,25_50k,1554,2022
VA,75p,neg_zero,15884,2022
VA,75p,1_10k,40501,2022
VA,75p,10_25k,36254,2022
VA,75p,25_50k,1836,2022
VT,u25,neg_zero,13137,2022
VT,u25,1_10k,21208,2022
VT,u25,10_25k,4109,2022
VT,25_34,neg_zero,2463,2022
VT,25_34,1_10k,4158,2022
VT,25_34,10_25k,5503,2022
VT,25_34,25_50k,33,2022
VT,35_44,neg_zero,1610,2022
VT,35_44,1_10k,2520,2022
VT,35_44,10_25k,2768,2022
VT,35_44,25_50k,175,2022
VT,45_54,neg_zero,1118,2022
VT,45_54,1_10k,2621,2022
VT,45_54,10_25k,2103,2022
VT,45_54,25_50k,48,2022
VT,55_64,neg_zero,2077,2022
VT,55_64,1_10k,2419,2022
VT,55_64,10_25k,3402,2022
VT,55_64,25_50k,249,2022
VT,65_74,neg_zero,1164,2022
VT,65_74,1_10k,2794,2022
VT,65_74,10_25k,2041,2022
VT,75p,neg_zero,680,2022
VT,75p,1_10k,2334,2022
VT,75p,10_25k,2257,2022
VT,75p,25_50k,32,2022
WA,u25,neg_zero,127537,2022
WA,u25,1_10k,129962,2022
WA,u25,10_25k,40296,2022
WA,u25,25_50k,77,2022
WA,25_34,neg_zero,49270,2022
WA,25_34,1_10k,69794,2022
WA,25_34,10_25k,34144,2022
WA,25_34,25_50k,432,2022
WA,35_44,neg_zero,36977,2022
WA,35_44,1_10k,45139,2022
WA,35_44,10_25k,31196,2022
WA,35_44,25_50k,573,2022
WA,45_54,neg_zero,24940,2022
WA,45_54,1_10k,36627,2022
WA,45_54,10_25k,23621,2022
WA,45_54,25_50k,778,2022
WA,55_64,neg_zero,30305,2022
WA,55_64,1_10k,46239,2022
WA,55_64,10_25k,31245,2022
WA,55_64,25_50k,1052,2022
WA,65_74,neg_zero,11255,2022
WA,65_74,1_10k,37410,2022
WA,65_74,10_25k,37112,2022
WA,65_74,25_50k,868,2022
WA,75p,neg_zero,11690,2022
WA,75p,1_10k,27851,2022
WA,75p,10_25k,29748,2022
WA,75p,25_50k,829,2022
WI,u25,neg_zero,74590,2022
WI,u25,1_10k,140633,2022
WI,u25,10_25k,53472,2022
WI,u25,25_50k,123,2022
WI,25_34,neg_zero,32352,2022
WI,25_34,1_10k,40352,2022
WI,25_34,10_25k,27548,2022
WI,25_34,25_50k,882,2022
WI,35_44,neg_zero,21378,2022
WI,35_44,1_10k,23702,2022
WI,35_44,10_25k,22816,2022
WI,35_44,25_50k,246,2022
WI,45_54,neg_zero,14308,2022
WI,45_54,1_10k,20782,2022
WI,45_54,10_25k,17292,2022
WI,45_54,25_50k,771,2022
WI,55_64,neg_zero,16638,2022
WI,55_64,1_10k,31651,2022
WI,55_64,10_25k,25279,2022
WI,55_64,25_50k,1768,2022
WI,65_74,neg_zero,9600,2022
WI,65_74,1_10k,25039,2022
WI,65_74,10_25k,29526,2022
WI,65_74,25_50k,353,2022
WI,75p,neg_zero,8419,2022
WI,75p,1_10k,29278,2022
WI,75p,10_25k,23286,2022
WI,75p,25_50k,493,2022
WV,u25,neg_zero,48691,2022
WV,u25,1_10k,43932,2022
WV,u25,10_25k,12534,2022
WV,u25,25_50k,165,2022
WV,25_34,neg_zero,19721,2022
WV,25_34,1_10k,16811,2022
WV,25_34,10_25k,16639,2022
WV,25_34,25_50k,9,2022
WV,35_44,neg_zero,16389,2022
WV,35_44,1_10k,16826,2022
WV,35_44,10_25k,12299,2022
WV,35_44,25_50k,173,2022
WV,45_54,neg_zero,11694,2022
WV,45_54,1_10k,15166,2022
WV,45_54,10_25k,9289,2022
WV,45_54,25_50k,91,2022
WV,55_64,neg_zero,9001,2022
WV,55_64,1_10k,14507,2022
WV,55_64,10_25k,19323,2022
WV,55_64,25_50k,522,2022
WV,65_74,neg_zero,4045,2022
WV,65_74,1_10k,14473,2022
WV,65_74,10_25k,15611,2022
WV,65_74,25_50k,220,2022
WV,75p,neg_zero,3638,2022
WV,75p,1_10k,7867,2022
WV,75p,10_25k,9843,2022
WV,75p,25_50k,143,2022
WY,u25,neg_zero,9134,2022
WY,u25,1_10k,13016,2022
WY,u25,10_25k,4486,2022
WY,25_34,neg_zero,1718,2022
WY,25_34,1_10k,4216,2022
WY,25_34,10_25k,1589,2022
WY,25_34,25_50k,96,2022
WY,35_44,neg_zero,1881,2022
WY,35_44,1_10k,3650,2022
WY,35_44,10_25k,3488,2022
WY,35_44,25_50k,76,2022
WY,45_54,neg_zero,1850,2022
WY,45_54,1_10k,2050,2022
WY,45_54,10_25k,1895,2022
WY,55_64,neg_zero,1330,2022
WY,55_64,1_10k,3885,2022
WY,55_64,10_25k,3666,2022
WY,55_64,25_50k,181,2022
WY,65_74,neg_zero,666,2022
WY,65_74,1_10k,3182,2022
WY,65_74,10_25k,2671,2022
WY,65_74,25_50k,170,2022
WY,75p,neg_zero,888,2022
WY,75p,1_10k,2883,2022
WY,75p,10_25k,1784,2022
WY,75p,25_50k,207,2022
