year,band,age_group,pep_adults,filing_adults,residual_nonfiling_adults,share,share_within_age_group,ira_share_65_74
2021,18_25,1,34436567,24735273.7315669,9701293.26843308,0.208820056374611,1,0.618195319075383
2021,26_34,2,41214594,35580399.8319678,5634194.16803221,0.121275866138621,1,0.618195319075383
2021,35_44,3,43427547,37995415.9818,5432131.01819998,0.116926462696041,1,0.618195319075383
2021,45_54,4,40698824,34442916.7301324,6255907.26986758,0.134658222632938,1,0.618195319075383
2021,55_64,5,42790580,35198023.5931616,7592556.4068384,0.163429556558441,1,0.618195319075383
2021,65_74,6,33624819,27231921.7865194,6392897.21348058,0.13760692719804,0.539868241016639,0.618195319075383
2021,75p,6,22267445,16818754.3448518,5448690.65514817,0.117282908401308,0.460131758983361,0.618195319075383
