year,band,age_group,pep_adults,filing_adults,residual_nonfiling_adults,share,share_within_age_group,ira_share_65_74
2016,18_25,1,36251226,24411983.093333,11839242.906667,0.240130354228452,1,0.620925687978178
2016,26_34,2,39353291,33596443.5113399,5756847.48866005,0.116763701664795,1,0.620925687978178
2016,35_44,3,40548051,35043209.5900419,5504841.40995815,0.111652369004128,1,0.620925687978178
2016,45_54,4,42938405,36206511.5445107,6731893.45548931,0.136540146429847,1,0.620925687978178
2016,55_64,5,41982890,34513007.3513557,7469882.64864426,0.15150846896247,1,0.620925687978178
2016,65_74,6,29071387,23255055.9693026,5816331.03069742,0.117970181178122,0.484666299809692,0.620925687978178
2016,75p,6,20381542,14197180.9401162,6184361.05988377,0.125434778532186,0.515333700190308,0.620925687978178
