year,band,age_group,pep_adults,filing_adults,residual_nonfiling_adults,share,share_within_age_group,ira_share_65_74
2015,18_25,1,36431822,24612755.6732362,11819066.3267638,0.25470824167075,1,0.617600469498423
2015,26_34,2,38797249,33361398.5090262,5435850.49097384,0.117145964178724,1,0.617600469498423
2015,35_44,3,40511278,35347426.4794056,5163851.5205944,0.111284216933535,1,0.617600469498423
2015,45_54,4,43210530,37029528.2912327,6181001.70876726,0.133204437091528,1,0.617600469498423
2015,55_64,5,41242537,34659868.7711124,6582668.22888757,0.1418606008061,1,0.617600469498423
2015,65_74,6,27889821,22629644.1094517,5260176.89054832,0.113360088659011,0.46882428085245,0.617600469498423
2015,75p,6,19971347,14011591.1665352,5959755.83346479,0.128436450660351,0.53117571914755,0.617600469498423
