year,band,age_group,pep_adults,filing_adults,residual_nonfiling_adults,share,share_within_age_group,ira_share_65_74
2017,18_25,1,36009492,24398532.4415648,11610959.5584352,0.239548859254399,1,0.620364659479743
2017,26_34,2,39853595,34064281.5680201,5789313.43197992,0.119440897327857,1,0.620364659479743
2017,35_44,3,40865552,35665277.9250694,5200274.07493058,0.107288266416779,1,0.620364659479743
2017,45_54,4,42499778,35933631.2554735,6566146.74452648,0.135467956324557,1,0.620364659479743
2017,55_64,5,42559216,35343964.0079957,7215251.99200434,0.148859822930139,1,0.620364659479743
2017,65_74,6,30160952,24165008.0046216,5995943.99537839,0.1237039485856,0.496017749023395,0.620364659479743
2017,75p,6,20880121,14787900.7972549,6092220.20274508,0.12569024916067,0.503982250976605,0.620364659479743
