year,band,age_group,pep_adults,filing_adults,residual_nonfiling_adults,share,share_within_age_group,ira_share_65_74
2018,18_25,1,35862410,24232055.9862454,11630354.0137546,0.234756501411757,1,0.618461199784135
2018,26_34,2,40212154,34422757.7415545,5789396.25844546,0.116857871162962,1,0.618461199784135
2018,35_44,3,41343192,35835712.2421313,5507479.75786869,0.111167439789388,1,0.618461199784135
2018,45_54,4,41881967,35479835.9774325,6402131.02256747,0.129225806769095,1,0.618461199784135
2018,55_64,5,42999287,35359569.9545035,7639717.04549649,0.154206247140498,1,0.618461199784135
2018,65_74,6,31076198,24802776.675291,6273421.32470899,0.126627825802111,0.498954863856649,0.618461199784135
2018,75p,6,21600940,15301237.4228417,6299702.57715834,0.127158307924188,0.501045136143351,0.618461199784135
