United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2024 Trustees Report.
Males
,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2053,36,0.001909,96977,185,96884,4402144,45.39,42771,15851,0.3706,1197337,27.9944,330.43
2053,37,0.001965,96792,190,96697,4305260,44.48,41729,15771,0.3779,1154567,27.6681,326.52
2053,38,0.002018,96601,195,96504,4208563,43.57,40711,15691,0.3854,1112837,27.3352,322.52
2053,39,0.002063,96406,199,96307,4112059,42.65,39715,15611,0.3931,1072127,26.9954,318.44
2053,40,0.002095,96208,202,96107,4015752,41.74,38742,15531,0.4009,1032411,26.6482,314.28
2053,41,0.002120,96006,203,95904,3919645,40.83,37792,15451,0.4089,993669,26.2932,310.02
2053,42,0.002153,95803,206,95699,3823741,39.91,36864,15373,0.4170,955877,25.9300,305.66
2053,43,0.002209,95596,211,95491,3728042,39.00,35957,15295,0.4254,919014,25.5584,301.20
2053,44,0.002297,95385,219,95276,3632551,38.08,35071,15218,0.4339,883056,25.1788,296.65
2053,45,0.002412,95166,230,95051,3537275,37.17,34204,15139,0.4426,847985,24.7919,292.00
2053,46,0.002548,94937,242,94816,3442224,36.26,33355,15058,0.4515,813781,24.3979,287.28
2053,47,0.002706,94695,256,94567,3347408,35.35,32522,14975,0.4605,780426,23.9972,282.47
2053,48,0.002898,94439,274,94302,3252842,34.44,31704,14889,0.4696,747905,23.5900,277.58
2053,49,0.003140,94165,296,94017,3158540,33.54,30902,14799,0.4789,716200,23.1767,272.62
2053,50,0.003433,93869,322,93708,3064523,32.65,30112,14705,0.4883,685299,22.7582,267.60
2053,51,0.003761,93547,352,93371,2970815,31.76,29334,14604,0.4978,655186,22.3353,262.52
2053,52,0.004126,93195,385,93003,2877444,30.88,28567,14496,0.5074,625852,21.9085,257.40
2053,53,0.004536,92811,421,92600,2784441,30.00,27809,14381,0.5171,597286,21.4780,252.24
2053,54,0.004990,92390,461,92159,2691841,29.14,27061,14257,0.5269,569476,21.0444,247.03
2053,55,0.005472,91929,503,91677,2599682,28.28,26320,14125,0.5367,542416,20.6083,241.80
2053,56,0.005973,91426,546,91153,2508005,27.43,25588,13984,0.5465,516095,20.1696,236.54
2053,57,0.006496,90879,590,90584,2416852,26.59,24863,13835,0.5564,490508,19.7284,231.24
2053,58,0.007045,90289,636,89971,2326268,25.76,24146,13677,0.5664,465645,19.2844,225.91
2053,59,0.007631,89653,684,89311,2236297,24.94,23437,13511,0.5765,441498,18.8376,220.55
2053,60,0.008260,88969,735,88602,2146986,24.13,22735,13336,0.5866,418061,18.3882,215.16
2053,61,0.008938,88234,789,87840,2058384,23.33,22041,13152,0.5967,395326,17.9363,209.74
2053,62,0.009655,87445,844,87023,1970544,22.53,21352,12960,0.6070,373285,17.4821,204.29
2053,63,0.010410,86601,902,86150,1883521,21.75,20671,12758,0.6172,351933,17.0255,198.81
2053,64,0.011239,85700,963,85218,1797371,20.97,19996,12548,0.6275,331262,16.5666,193.30
2053,65,0.012157,84736,1030,84221,1712153,20.21,19327,12328,0.6379,311266,16.1056,187.77
2053,66,0.012970,83706,1086,83164,1627931,19.45,18662,12099,0.6483,291940,15.6432,182.22
2053,67,0.013702,82621,1132,82055,1544768,18.70,18006,11862,0.6588,273277,15.1769,176.62
2053,68,0.014457,81489,1178,80900,1462713,17.95,17360,11621,0.6694,255271,14.7044,170.95
2053,69,0.015351,80311,1233,79694,1381813,17.21,16725,11376,0.6802,237911,14.2253,165.20
2053,70,0.016468,79078,1302,78427,1302119,16.47,16098,11125,0.6911,221187,13.7404,159.38
2053,71,0.017867,77775,1390,77081,1223693,15.73,15476,10865,0.7021,205089,13.2517,153.52
2053,72,0.019573,76386,1495,75638,1146612,15.01,14858,10595,0.7131,189613,12.7615,147.64
2053,73,0.021557,74891,1614,74083,1070974,14.30,14240,10311,0.7241,174754,12.2722,141.77
2053,74,0.023738,73276,1739,72407,996890,13.60,13620,10011,0.7350,160514,11.7855,135.93
2053,75,0.026098,71537,1867,70603,924484,12.92,12997,9695,0.7459,146895,11.3018,130.12
2053,76,0.028676,69670,1998,68671,853880,12.26,12374,9363,0.7567,133897,10.8212,124.35
2053,77,0.031538,67672,2134,66605,785210,11.60,11749,9016,0.7674,121524,10.3437,118.62
2053,78,0.034733,65538,2276,64400,718605,10.96,11122,8654,0.7781,109775,9.8699,112.94
2053,79,0.038314,63261,2424,62050,654205,10.34,10495,8277,0.7887,98653,9.4004,107.30
2053,80,0.042324,60838,2575,59550,592155,9.73,9866,7884,0.7991,88158,8.9360,101.73
2053,81,0.046854,58263,2730,56898,532605,9.14,9236,7475,0.8094,78293,8.4773,96.23
2053,82,0.052088,55533,2893,54087,475707,8.57,8605,7052,0.8196,69057,8.0253,90.80
2053,83,0.058358,52640,3072,51104,421621,8.01,7973,6614,0.8295,60452,7.5818,85.48
2053,84,0.066106,49568,3277,47930,370516,7.47,7339,6159,0.8392,52479,7.1504,80.31
2053,85,0.075483,46292,3494,44545,322586,6.97,6700,5685,0.8485,45140,6.7373,75.35
2053,86,0.085271,42797,3649,40973,278042,6.50,6055,5191,0.8573,38440,6.3484,70.68
2053,87,0.095546,39148,3740,37278,237069,6.06,5414,4686,0.8655,32385,5.9815,66.28
2053,88,0.106594,35408,3774,33520,199791,5.64,4787,4180,0.8733,26971,5.6344,62.11
2053,89,0.118623,31633,3752,29757,166271,5.26,4180,3682,0.8807,22184,5.3067,58.18
2053,90,0.131778,27881,3674,26044,136514,4.90,3602,3197,0.8876,18003,4.9987,54.48
2053,91,0.146128,24207,3537,22438,110470,4.56,3057,2733,0.8941,14402,4.7115,51.04
2053,92,0.161601,20670,3340,18999,88032,4.26,2551,2296,0.9000,11345,4.4467,47.86
2053,93,0.177836,17329,3082,15788,69032,3.98,2091,1893,0.9054,8794,4.2056,44.97
2053,94,0.194233,14248,2767,12864,53244,3.74,1680,1530,0.9103,6703,3.9886,42.36
2053,95,0.210503,11480,2417,10272,40380,3.52,1324,1211,0.9147,5022,3.7944,40.03
2053,96,0.226358,9064,2052,8038,30108,3.32,1022,938,0.9186,3699,3.6208,37.95
2053,97,0.241497,7012,1693,6165,22070,3.15,773,712,0.9221,2677,3.4655,36.09
2053,98,0.255610,5319,1359,4639,15905,2.99,573,530,0.9252,1905,3.3253,34.40
2053,99,0.268391,3959,1063,3428,11266,2.85,417,387,0.9282,1332,3.1956,32.85
2053,100,0.281810,2897,816,2488,7838,2.71,298,277,0.9310,915,3.0701,31.34
2053,101,0.295901,2080,616,1772,5350,2.57,209,195,0.9337,617,2.9487,29.88
2053,102,0.310696,1465,455,1237,3578,2.44,144,135,0.9363,408,2.8313,28.48
2053,103,0.326231,1010,329,845,2340,2.32,97,91,0.9389,264,2.7178,27.11
2053,104,0.342542,680,233,564,1495,2.20,64,60,0.9414,167,2.6082,25.80
2053,105,0.359669,447,161,367,932,2.08,41,39,0.9437,103,2.5024,24.53
2053,106,0.377653,286,108,232,565,1.97,26,24,0.9460,62,2.4003,23.30
2053,107,0.396536,178,71,143,333,1.87,16,15,0.9483,36,2.3017,22.12
2053,108,0.416362,108,45,85,190,1.76,9,9,0.9504,20,2.2067,20.98
2053,109,0.437181,63,27,49,105,1.67,5,5,0.9524,11,2.1151,19.88
2053,110,0.459040,35,16,27,56,1.57,3,3,0.9544,6,2.0268,18.82
2053,111,0.481992,19,9,15,28,1.48,2,1,0.9563,3,1.9418,17.80
2053,112,0.506091,10,5,7,14,1.39,1,1,0.9582,1,1.8600,16.82
2053,113,0.531396,5,3,4,6,1.31,0,0,0.9600,1,1.7812,15.87
2053,114,0.557965,2,1,2,3,1.23,0,0,0.9617,0,1.7054,14.96
2053,115,0.585864,1,1,1,1,1.15,0,0,0.9633,0,1.6325,14.09
2053,116,0.615157,0,0,0,0,1.08,0,0,0.9649,0,1.5624,13.25
2053,117,0.645915,0,0,0,0,1.01,0,0,0.9664,0,1.4951,12.44
2053,118,0.678210,0,0,0,0,0.94,0,0,0.9678,0,1.4304,11.66
2053,119,0.712121,0,0,0,0,0.88,0,0,0.9692,0,1.3682,10.92
2054,0,0.003473,100000,347,99697,7974184,79.74,100000,17617,0.1762,3664274,36.6427,434.21
2054,1,0.000267,99653,27,99639,7874487,79.02,97412,17277,0.1774,3564274,36.5896,433.57
2054,2,0.000158,99626,16,99618,7774848,78.04,95197,17252,0.1812,3466861,36.4179,431.51
2054,3,0.000130,99610,13,99604,7675230,77.05,93042,17237,0.1853,3371665,36.2382,429.36
2054,4,0.000107,99597,11,99592,7575626,76.06,90938,17225,0.1894,3278623,36.0534,427.14
2054,5,0.000091,99587,9,99582,7476034,75.07,88884,17216,0.1937,3187685,35.8635,424.86
2054,6,0.000081,99578,8,99574,7376452,74.08,86878,17208,0.1981,3098801,35.6685,422.52
2054,7,0.000075,99570,7,99566,7276878,73.08,84918,17201,0.2026,3011923,35.4688,420.13
2054,8,0.000073,99562,7,99559,7177312,72.09,83002,17195,0.2072,2927006,35.2642,417.67
2054,9,0.000073,99555,7,99551,7077753,71.09,81130,17189,0.2119,2844003,35.0548,415.16
2054,10,0.000076,99548,8,99544,6978202,70.10,79300,17183,0.2167,2762873,34.8406,412.59
2054,11,0.000084,99540,8,99536,6878658,69.10,77511,17177,0.2216,2683573,34.6216,409.96
2054,12,0.000101,99532,10,99527,6779122,68.11,75762,17171,0.2266,2606062,34.3978,407.27
2054,13,0.000133,99522,13,99515,6679596,67.12,74052,17163,0.2318,2530299,34.1694,404.53
2054,14,0.000189,99508,19,99499,6580081,66.13,72377,17154,0.2370,2456248,33.9368,401.74
2054,15,0.000272,99490,27,99476,6480582,65.14,70736,17140,0.2423,2383871,33.7007,398.91
2054,16,0.000374,99462,37,99444,6381106,64.16,69127,17121,0.2477,2313134,33.4620,396.04
2054,17,0.000492,99425,49,99401,6281662,63.18,67548,17096,0.2531,2244007,33.2210,393.15
2054,18,0.000621,99376,62,99345,6182261,62.21,65997,17063,0.2586,2176459,32.9784,390.24
2054,19,0.000751,99315,75,99277,6082915,61.25,64473,17023,0.2640,2110463,32.7342,387.31
2054,20,0.000874,99240,87,99197,5983638,60.29,62976,16976,0.2696,2045990,32.4884,384.36
2054,21,0.000983,99153,97,99105,5884441,59.35,61506,16922,0.2751,1983014,32.2409,381.39
2054,22,0.001074,99056,106,99003,5785337,58.40,60064,16863,0.2808,1921508,31.9908,378.39
2054,23,0.001152,98950,114,98893,5686334,57.47,58651,16800,0.2864,1861443,31.7377,375.35
2054,24,0.001227,98836,121,98775,5587441,56.53,57266,16734,0.2922,1802793,31.4809,372.27
2054,25,0.001304,98714,129,98650,5488667,55.60,55910,16665,0.2981,1745526,31.2203,369.14
2054,26,0.001380,98586,136,98518,5390017,54.67,54582,16594,0.3040,1689616,30.9558,365.97
2054,27,0.001450,98449,143,98378,5291499,53.75,53281,16521,0.3101,1635035,30.6871,362.75
2054,28,0.001511,98307,149,98232,5193121,52.83,52007,16445,0.3162,1581754,30.4140,359.47
2054,29,0.001562,98158,153,98081,5094889,51.90,50761,16368,0.3225,1529746,30.1361,356.13
2054,30,0.001604,98005,157,97926,4996807,50.99,49543,16291,0.3288,1478985,29.8528,352.73
2054,31,0.001640,97848,160,97767,4898881,50.07,48351,16213,0.3353,1429443,29.5638,349.27
2054,32,0.001677,97687,164,97605,4801113,49.15,47186,16136,0.3420,1381092,29.2688,345.73
2054,33,0.001725,97523,168,97439,4703508,48.23,46048,16058,0.3487,1333905,28.9676,342.11
2054,34,0.001780,97355,173,97269,4606069,47.31,44935,15981,0.3556,1287857,28.6602,338.42
2054,35,0.001838,97182,179,97093,4508800,46.40,43847,15902,0.3627,1242921,28.3469,334.66
2054,36,0.001894,97003,184,96911,4411708,45.48,42782,15824,0.3699,1199075,28.0274,330.83
2054,37,0.001949,96820,189,96725,4314796,44.57,41741,15744,0.3772,1156292,27.7015,326.92
2054,38,0.002002,96631,193,96534,4218071,43.65,40723,15665,0.3847,1114551,27.3690,322.93
2054,39,0.002045,96437,197,96339,4121537,42.74,39728,15585,0.3923,1073828,27.0295,318.85
2054,40,0.002077,96240,200,96140,4025198,41.82,38755,15506,0.4001,1034100,26.6828,314.69
2054,41,0.002101,96040,202,95939,3929058,40.91,37805,15427,0.4081,995345,26.3282,310.44
2054,42,0.002134,95838,204,95736,3833118,40.00,36878,15349,0.4162,957540,25.9653,306.08
2054,43,0.002189,95634,209,95529,3737382,39.08,35972,15272,0.4246,920662,25.5941,301.63
2054,44,0.002276,95425,217,95316,3641853,38.16,35086,15195,0.4331,884690,25.2150,297.08
2054,45,0.002390,95207,227,95094,3546537,37.25,34219,15117,0.4418,849604,24.8284,292.44
2054,46,0.002524,94980,240,94860,3451443,36.34,33370,15038,0.4506,815385,24.4349,287.72
2054,47,0.002680,94740,254,94613,3356583,35.43,32537,14955,0.4596,782016,24.0345,282.91
2054,48,0.002871,94486,271,94351,3261970,34.52,31720,14870,0.4688,749479,23.6277,278.03
2054,49,0.003110,94215,293,94068,3167619,33.62,30918,14781,0.4781,717758,23.2148,273.08
2054,50,0.003402,93922,320,93762,3073551,32.72,30129,14687,0.4875,686840,22.7966,268.06
2054,51,0.003727,93602,349,93428,2979789,31.83,29351,14587,0.4970,656711,22.3740,262.99
2054,52,0.004088,93254,381,93063,2886361,30.95,28585,14480,0.5066,627359,21.9474,257.87
2054,53,0.004494,92872,417,92664,2793298,30.08,27828,14366,0.5162,598775,21.5172,252.71
2054,54,0.004943,92455,457,92226,2700634,29.21,27080,14243,0.5260,570947,21.0838,247.51
2054,55,0.005420,91998,499,91749,2608408,28.35,26340,14112,0.5358,543867,20.6478,242.27
2054,56,0.005915,91499,541,91229,2516659,27.50,25608,13973,0.5456,517527,20.2093,237.01
2054,57,0.006432,90958,585,90666,2425430,26.67,24885,13825,0.5556,491919,19.7680,231.72
2054,58,0.006976,90373,630,90058,2334765,25.83,24169,13668,0.5655,467034,19.3240,226.39
2054,59,0.007554,89743,678,89404,2244707,25.01,23460,13504,0.5756,442865,18.8771,221.03
2054,60,0.008176,89065,728,88701,2155303,24.20,22760,13330,0.5857,419405,18.4275,215.63
2054,61,0.008846,88337,781,87946,2066603,23.39,22066,13148,0.5959,396645,17.9753,210.20
2054,62,0.009555,87555,837,87137,1978657,22.60,21379,12958,0.6061,374579,17.5207,204.75
2054,63,0.010304,86719,894,86272,1891520,21.81,20699,12758,0.6164,353200,17.0637,199.26
2054,64,0.011130,85825,955,85347,1805248,21.03,20025,12549,0.6267,332501,16.6043,193.75
2054,65,0.012049,84870,1023,84359,1719901,20.27,19357,12332,0.6371,312476,16.1428,188.21
2054,66,0.012860,83847,1078,83308,1635542,19.51,18694,12104,0.6475,293119,15.6800,182.66
2054,67,0.013588,82769,1125,82207,1552234,18.75,18038,11869,0.6580,274425,15.2133,177.06
2054,68,0.014337,81644,1171,81059,1470027,18.01,17393,11629,0.6686,256387,14.7405,171.39
2054,69,0.015223,80474,1225,79861,1388968,17.26,16759,11385,0.6794,238993,14.2610,165.63
2054,70,0.016332,79249,1294,78602,1309107,16.52,16132,11136,0.6903,222235,13.7757,159.81
2054,71,0.017719,77954,1381,77264,1230506,15.78,15512,10878,0.7013,206103,13.2866,153.94
2054,72,0.019412,76573,1486,75830,1153242,15.06,14895,10610,0.7123,190590,12.7959,148.05
2054,73,0.021382,75087,1605,74284,1077412,14.35,14277,10327,0.7233,175696,12.3061,142.17
2054,74,0.023546,73481,1730,72616,1003128,13.65,13658,10029,0.7343,161419,11.8188,136.33
2054,75,0.025889,71751,1858,70822,930512,12.97,13036,9714,0.7452,147761,11.3345,130.51
2054,76,0.028448,69893,1988,68899,859690,12.30,12413,9384,0.7560,134725,10.8532,124.74
2054,77,0.031290,67905,2125,66843,790790,11.65,11789,9039,0.7667,122311,10.3750,119.00
2054,78,0.034461,65780,2267,64647,723948,11.01,11163,8679,0.7774,110522,9.9004,113.30
2054,79,0.038015,63513,2414,62306,659301,10.38,10536,8302,0.7880,99359,9.4301,107.66
2054,80,0.041994,61099,2566,59816,596995,9.77,9908,7911,0.7984,88822,8.9648,102.08
2054,81,0.046490,58533,2721,57173,537179,9.18,9278,7504,0.8088,78914,8.5051,96.56
2054,82,0.051686,55812,2885,54370,480006,8.60,8648,7083,0.8190,69636,8.0521,91.13
2054,83,0.057921,52927,3066,51394,425636,8.04,8017,6646,0.8290,60988,7.6075,85.79
2054,84,0.065643,49862,3273,48225,374242,7.51,7383,6192,0.8387,52971,7.1750,80.60
2054,85,0.075007,46589,3494,44841,326017,7.00,6743,5718,0.8480,45588,6.7609,75.63
2054,86,0.084762,43094,3653,41268,281176,6.52,6097,5224,0.8568,38845,6.3713,70.96
2054,87,0.094987,39441,3746,37568,239908,6.08,5455,4718,0.8650,32748,6.0037,66.54
2054,88,0.105970,35695,3783,33804,202340,5.67,4826,4212,0.8728,27294,5.6560,62.37
2054,89,0.117926,31912,3763,30031,168536,5.28,4217,3712,0.8802,22468,5.3277,58.43
2054,90,0.131000,28149,3688,26305,138505,4.92,3636,3226,0.8872,18251,5.0191,54.73
2054,91,0.145263,24462,3553,22685,112200,4.59,3089,2760,0.8936,14615,4.7314,51.28
2054,92,0.160644,20908,3359,19229,89515,4.28,2581,2322,0.8996,11526,4.4659,48.09
2054,93,0.176784,17549,3102,15998,70286,4.01,2118,1916,0.9050,8945,4.2242,45.19
2054,94,0.193087,14447,2790,13052,54288,3.76,1704,1550,0.9099,6827,4.0067,42.58
2054,95,0.209262,11657,2439,10438,41236,3.54,1344,1229,0.9143,5123,3.8119,40.24
2054,96,0.225026,9218,2074,8181,30798,3.34,1039,954,0.9182,3779,3.6378,38.15
2054,97,0.240078,7144,1715,6286,22617,3.17,787,725,0.9217,2740,3.4820,36.28
2054,98,0.254109,5429,1379,4739,16331,3.01,585,541,0.9249,1953,3.3413,34.60
2054,99,0.266814,4049,1080,3509,11592,2.86,426,395,0.9278,1369,3.2111,33.03
2054,100,0.280155,2969,832,2553,8083,2.72,306,284,0.9306,942,3.0850,31.52
2054,101,0.294163,2137,629,1823,5530,2.59,215,201,0.9334,637,2.9631,30.06
2054,102,0.308871,1508,466,1275,3708,2.46,148,139,0.9360,422,2.8453,28.64
2054,103,0.324314,1043,338,873,2432,2.33,100,94,0.9386,274,2.7313,27.28
2054,104,0.340530,704,240,584,1559,2.21,66,62,0.9411,173,2.6213,25.96
2054,105,0.357557,465,166,381,974,2.10,43,40,0.9435,107,2.5150,24.68
2054,106,0.375434,298,112,242,593,1.99,27,25,0.9458,65,2.4124,23.45
2054,107,0.394206,186,73,150,350,1.88,16,16,0.9480,38,2.3134,22.26
2054,108,0.413916,113,47,90,201,1.78,10,9,0.9501,21,2.2180,21.12
2054,109,0.434612,66,29,52,111,1.68,6,5,0.9522,12,2.1260,20.01
2054,110,0.456343,37,17,29,59,1.58,3,3,0.9542,6,2.0373,18.95
2054,111,0.479160,20,10,15,30,1.49,2,2,0.9561,3,1.9519,17.92
2054,112,0.503118,11,5,8,15,1.40,1,1,0.9580,2,1.8697,16.94
2054,113,0.528274,5,3,4,7,1.32,0,0,0.9597,1,1.7905,15.99
2054,114,0.554688,2,1,2,3,1.24,0,0,0.9615,0,1.7144,15.07
2054,115,0.582422,1,1,1,1,1.16,0,0,0.9631,0,1.6412,14.19
2054,116,0.611543,0,0,0,1,1.09,0,0,0.9647,0,1.5708,13.35
2054,117,0.642120,0,0,0,0,1.02,0,0,0.9662,0,1.5031,12.54
2054,118,0.674226,0,0,0,0,0.95,0,0,0.9677,0,1.4381,11.76
2054,119,0.707938,0,0,0,0,0.89,0,0,0.9691,0,1.3756,11.01
2055,0,0.003416,100000,342,99702,7984108,79.84,100000,17572,0.1757,3666244,36.6624,434.45
2055,1,0.000263,99658,26,99645,7884406,79.11,97418,17238,0.1770,3566244,36.6077,433.79
2055,2,0.000156,99632,16,99624,7784761,78.14,95202,17213,0.1808,3468826,36.4363,431.74
2055,3,0.000129,99617,13,99610,7685137,77.15,93048,17199,0.1848,3373624,36.2570,429.58
2055,4,0.000106,99604,11,99599,7585526,76.16,90944,17187,0.1890,3280576,36.0725,427.37
2055,5,0.000089,99593,9,99589,7485928,75.17,88890,17178,0.1932,3189632,35.8830,425.10
2055,6,0.000080,99584,8,99580,7386339,74.17,86884,17170,0.1976,3100742,35.6885,422.76
2055,7,0.000074,99576,7,99573,7286759,73.18,84923,17163,0.2021,3013859,35.4892,420.37
2055,8,0.000072,99569,7,99565,7187186,72.18,83008,17157,0.2067,2928936,35.2850,417.92
2055,9,0.000072,99562,7,99558,7087620,71.19,81136,17151,0.2114,2845928,35.0761,415.41
2055,10,0.000075,99555,8,99551,6988062,70.19,79306,17145,0.2162,2764792,34.8624,412.85
2055,11,0.000083,99547,8,99543,6888511,69.20,77517,17140,0.2211,2685486,34.6438,410.23
2055,12,0.000099,99539,10,99534,6788968,68.20,75768,17133,0.2261,2607969,34.4205,407.55
2055,13,0.000132,99529,13,99523,6689434,67.21,74057,17126,0.2313,2532201,34.1925,404.81
2055,14,0.000187,99516,19,99507,6589911,66.22,72383,17116,0.2365,2458144,33.9604,402.03
2055,15,0.000270,99497,27,99484,6490405,65.23,70742,17103,0.2418,2385761,33.7248,399.20
2055,16,0.000372,99470,37,99452,6390921,64.25,69133,17084,0.2471,2315019,33.4866,396.34
2055,17,0.000488,99434,49,99409,6291469,63.27,67553,17059,0.2525,2245887,33.2461,393.45
2055,18,0.000616,99385,61,99354,6192060,62.30,66002,17027,0.2580,2178333,33.0039,390.55
2055,19,0.000745,99324,74,99287,6092705,61.34,64479,16987,0.2635,2112331,32.7602,387.62
2055,20,0.000868,99250,86,99207,5993419,60.39,62982,16940,0.2690,2047852,32.5149,384.68
2055,21,0.000976,99164,97,99115,5894212,59.44,61513,16887,0.2745,1984870,32.2677,381.71
2055,22,0.001066,99067,106,99014,5795097,58.50,60071,16828,0.2801,1923358,32.0181,378.72
2055,23,0.001143,98961,113,98905,5696083,57.56,58658,16766,0.2858,1863287,31.7654,375.68
2055,24,0.001218,98848,120,98788,5597178,56.62,57273,16700,0.2916,1804629,31.5090,372.61
2055,25,0.001294,98728,128,98664,5498390,55.69,55918,16632,0.2974,1747355,31.2488,369.49
2055,26,0.001370,98600,135,98532,5399726,54.76,54590,16561,0.3034,1691438,30.9846,366.32
2055,27,0.001439,98465,142,98394,5301194,53.84,53289,16488,0.3094,1636848,30.7163,363.10
2055,28,0.001500,98323,147,98249,5202800,52.92,52016,16413,0.3155,1583559,30.4436,359.82
2055,29,0.001550,98176,152,98100,5104550,51.99,50770,16337,0.3218,1531543,30.1661,356.49
2055,30,0.001591,98024,156,97946,5006451,51.07,49552,16260,0.3281,1480772,29.8832,353.10
2055,31,0.001627,97868,159,97788,4908505,50.15,48361,16183,0.3346,1431220,29.5946,349.64
2055,32,0.001664,97708,163,97627,4810717,49.24,47197,16106,0.3413,1382860,29.3000,346.10
2055,33,0.001711,97546,167,97462,4713090,48.32,46059,16029,0.3480,1335663,28.9991,342.49
2055,34,0.001766,97379,172,97293,4615628,47.40,44946,15952,0.3549,1289604,28.6922,338.81
2055,35,0.001823,97207,177,97118,4518335,46.48,43858,15875,0.3620,1244658,28.3792,335.05
2055,36,0.001879,97030,182,96938,4421217,45.57,42794,15796,0.3691,1200800,28.0601,331.22
2055,37,0.001933,96847,187,96754,4324279,44.65,41753,15718,0.3764,1158006,27.7346,327.32
2055,38,0.001985,96660,192,96564,4227525,43.74,40735,15639,0.3839,1116253,27.4025,323.33
2055,39,0.002028,96468,196,96370,4130961,42.82,39741,15560,0.3915,1075518,27.0635,319.26
2055,40,0.002060,96272,198,96173,4034591,41.91,38768,15481,0.3993,1035777,26.7171,315.11
2055,41,0.002083,96074,200,95974,3938418,40.99,37819,15403,0.4073,997009,26.3629,310.85
2055,42,0.002115,95874,203,95773,3842443,40.08,36891,15326,0.4154,959190,26.0004,306.51
2055,43,0.002170,95671,208,95567,3746671,39.16,35986,15250,0.4238,922299,25.6296,302.06
2055,44,0.002255,95464,215,95356,3651103,38.25,35100,15173,0.4323,886313,25.2509,297.51
2055,45,0.002368,95248,226,95136,3555747,37.33,34234,15096,0.4410,851213,24.8648,292.88
2055,46,0.002500,95023,238,94904,3460612,36.42,33385,15017,0.4498,816979,24.4716,288.16
2055,47,0.002655,94785,252,94659,3365708,35.51,32553,14935,0.4588,783594,24.0716,283.36
2055,48,0.002844,94534,269,94399,3271048,34.60,31736,14851,0.4679,751042,23.6651,278.48
2055,49,0.003082,94265,290,94119,3176649,33.70,30934,14762,0.4772,719306,23.2525,273.53
2055,50,0.003371,93974,317,93816,3082530,32.80,30146,14669,0.4866,688371,22.8347,268.52
2055,51,0.003693,93657,346,93484,2988714,31.91,29369,14570,0.4961,658225,22.4125,263.45
2055,52,0.004051,93311,378,93122,2895230,31.03,28602,14464,0.5057,628857,21.9862,258.33
2055,53,0.004452,92933,414,92727,2802107,30.15,27846,14351,0.5154,600254,21.5562,253.17
2055,54,0.004897,92520,453,92293,2709381,29.28,27099,14229,0.5251,572408,21.1230,247.98
2055,55,0.005369,92067,494,91820,2617087,28.43,26360,14100,0.5349,545309,20.6871,242.75
2055,56,0.005859,91572,536,91304,2525268,27.58,25629,13961,0.5448,518949,20.2486,237.48
2055,57,0.006370,91036,580,90746,2433964,26.74,24906,13815,0.5547,493321,19.8074,232.19
2055,58,0.006907,90456,625,90144,2343218,25.90,24191,13660,0.5647,468415,19.3633,226.86
2055,59,0.007478,89831,672,89495,2253074,25.08,23484,13496,0.5747,444224,18.9163,221.50
2055,60,0.008093,89159,722,88799,2163579,24.27,22784,13325,0.5848,420740,18.4665,216.10
2055,61,0.008755,88438,774,88051,2074780,23.46,22091,13144,0.5950,397956,18.0140,210.67
2055,62,0.009456,87664,829,87249,1986729,22.66,21406,12955,0.6052,375865,17.5591,205.21
2055,63,0.010199,86835,886,86392,1899480,21.87,20727,12757,0.6155,354459,17.1016,199.72
2055,64,0.011022,85949,947,85475,1813088,21.09,20054,12551,0.6258,333732,16.6417,194.20
2055,65,0.011941,85002,1015,84494,1727613,20.32,19387,12335,0.6362,313678,16.1798,188.66
2055,66,0.012751,83987,1071,83451,1643118,19.56,18725,12108,0.6466,294291,15.7166,183.10
2055,67,0.013475,82916,1117,82357,1559667,18.81,18070,11875,0.6571,275567,15.2495,177.49
2055,68,0.014219,81799,1163,81217,1477310,18.06,17426,11637,0.6678,257496,14.7764,171.82
2055,69,0.015098,80635,1217,80027,1396093,17.31,16792,11395,0.6786,240070,14.2965,166.06
2055,70,0.016197,79418,1286,78775,1316066,16.57,16167,11147,0.6895,223278,13.8109,160.23
2055,71,0.017574,78132,1373,77445,1237291,15.84,15547,10891,0.7005,207111,13.3213,154.36
2055,72,0.019253,76759,1478,76020,1159846,15.11,14931,10624,0.7115,191563,12.8301,148.46
2055,73,0.021209,75281,1597,74482,1083826,14.40,14314,10343,0.7226,176633,12.3398,142.58
2055,74,0.023357,73684,1721,72824,1009344,13.70,13695,10046,0.7335,162319,11.8520,136.72
2055,75,0.025683,71963,1848,71039,936520,13.01,13075,9733,0.7444,148623,11.3671,130.90
2055,76,0.028224,70115,1979,69125,865481,12.34,12453,9405,0.7553,135548,10.8851,125.12
2055,77,0.031045,68136,2115,67078,796356,11.69,11829,9062,0.7660,123096,10.4061,119.37
2055,78,0.034193,66021,2257,64892,729277,11.05,11204,8703,0.7767,111266,9.9308,113.67
2055,79,0.037720,63763,2405,62561,664385,10.42,10578,8328,0.7873,100062,9.4596,108.02
2055,80,0.041669,61358,2557,60080,601825,9.81,9950,7938,0.7978,89484,8.9935,102.42
2055,81,0.046131,58801,2713,57445,541745,9.21,9321,7533,0.8082,79535,8.5329,96.89
