United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2024 Trustees Report.
Females
,,,,,,,o,,,,,..,    ..    (12)
2044,85,0.062641,56233,3522,54472,435886,7.75,8139,6789,0.8342,60022,7.3748,83.00
2044,86,0.070701,52711,3727,50847,381413,7.24,7458,6291,0.8436,51884,6.9572,77.99
2044,87,0.079402,48984,3889,47039,330566,6.75,6774,5776,0.8526,44426,6.5579,73.19
2044,88,0.089042,45095,4015,43087,283527,6.29,6096,5250,0.8611,37652,6.1761,68.61
2044,89,0.099829,41079,4101,39029,240440,5.85,5429,4719,0.8693,31555,5.8127,64.25
2044,90,0.111797,36978,4134,34911,201411,5.45,4777,4189,0.8770,26127,5.4694,60.13
2044,91,0.124945,32844,4104,30792,166499,5.07,4147,3667,0.8843,21350,5.1477,56.27
2044,92,0.139242,28741,4002,26740,135707,4.72,3548,3161,0.8910,17202,4.8490,52.69
2044,93,0.154477,24739,3822,22828,108967,4.40,2985,2678,0.8972,13655,4.5744,49.39
2044,94,0.170079,20917,3558,19138,86139,4.12,2467,2227,0.9028,10670,4.3247,46.40
2044,95,0.185862,17360,3226,15746,67001,3.86,2001,1817,0.9079,8203,4.0982,43.68
2044,96,0.201585,14133,2849,12709,51255,3.63,1593,1453,0.9125,6201,3.8930,41.22
2044,97,0.216986,11284,2448,10060,38546,3.42,1243,1140,0.9167,4608,3.7068,38.98
2044,98,0.231784,8836,2048,7812,28486,3.22,952,876,0.9205,3365,3.5364,36.94
2044,99,0.245691,6788,1668,5954,20675,3.05,715,660,0.9241,2413,3.3776,35.03
2044,100,0.260432,5120,1333,4453,14721,2.88,527,489,0.9275,1699,3.2246,33.20
2044,101,0.276058,3787,1045,3264,10267,2.71,381,355,0.9308,1172,3.0771,31.43
2044,102,0.292622,2741,802,2340,7004,2.55,270,252,0.9340,791,2.9352,29.72
2044,103,0.310179,1939,601,1638,4663,2.40,186,175,0.9371,522,2.7986,28.08
2044,104,0.328790,1338,440,1118,3025,2.26,126,118,0.9400,335,2.6674,26.51
2044,105,0.348517,898,313,741,1907,2.12,82,78,0.9429,210,2.5413,25.00
2044,106,0.369428,585,216,477,1166,1.99,53,50,0.9456,127,2.4202,23.54
2044,107,0.391594,369,144,297,689,1.87,32,31,0.9482,75,2.3041,22.15
2044,108,0.415090,224,93,178,392,1.75,19,18,0.9507,42,2.1927,20.81
2044,109,0.439995,131,58,102,215,1.63,11,10,0.9531,23,2.0861,19.53
2044,110,0.466395,74,34,56,112,1.53,6,6,0.9554,12,1.9841,18.31
2044,111,0.494379,39,19,30,56,1.42,3,3,0.9576,6,1.8866,17.14
2044,112,0.524041,20,10,15,26,1.32,2,1,0.9597,3,1.7938,16.03
2044,113,0.555484,9,5,7,12,1.23,1,1,0.9616,1,1.7061,14.97
2044,114,0.588813,4,2,3,5,1.15,0,0,0.9635,1,1.6249,14.00
2044,115,0.618544,2,1,1,2,1.07,0,0,0.9650,0,1.5547,13.16
2044,116,0.649471,1,0,0,1,1.00,0,0,0.9666,0,1.4877,12.35
2044,117,0.681944,0,0,0,0,0.94,0,0,0.9680,0,1.4233,11.58
2044,118,0.716042,0,0,0,0,0.87,0,0,0.9694,0,1.3614,10.84
2044,119,0.751844,0,0,0,0,0.81,0,0,0.9707,0,1.3020,10.12
2045,0,0.003318,100000,332,99710,8340080,83.40,100000,15967,0.1597,3737651,37.3765,443.02
2045,1,0.000237,99668,24,99656,8240370,82.68,97427,15642,0.1606,3637651,37.3371,442.54
2045,2,0.000140,99645,14,99638,8140714,81.70,95214,15620,0.1640,3540224,37.1816,440.68
2045,3,0.000118,99631,12,99625,8041076,80.71,93061,15607,0.1677,3445010,37.0190,438.73
2045,4,0.000100,99619,10,99614,7941451,79.72,90958,15596,0.1715,3351949,36.8518,436.72
2045,5,0.000088,99609,9,99604,7841837,78.73,88904,15587,0.1753,3260991,36.6801,434.66
2045,6,0.000079,99600,8,99596,7742233,77.73,86897,15580,0.1793,3172088,36.5039,432.55
2045,7,0.000074,99592,7,99589,7642637,76.74,84937,15573,0.1833,3085190,36.3234,430.38
2045,8,0.000070,99585,7,99581,7543048,75.74,83021,15567,0.1875,3000254,36.1385,428.16
2045,9,0.000069,99578,7,99574,7443467,74.75,81149,15561,0.1918,2917233,35.9492,425.89
2045,10,0.000072,99571,7,99567,7343892,73.76,79319,15555,0.1961,2836084,35.7555,423.57
2045,11,0.000078,99564,8,99560,7244325,72.76,77530,15550,0.2006,2756765,35.5574,421.19
2045,12,0.000089,99556,9,99552,7144765,71.77,75781,15544,0.2051,2679235,35.3550,418.76
2045,13,0.000103,99547,10,99542,7045213,70.77,74071,15537,0.2098,2603454,35.1483,416.28
2045,14,0.000123,99537,12,99531,6945671,69.78,72398,15530,0.2145,2529383,34.9373,413.75
2045,15,0.000149,99525,15,99517,6846140,68.79,70761,15521,0.2193,2456985,34.7221,411.16
2045,16,0.000180,99510,18,99501,6746623,67.80,69160,15511,0.2243,2386224,34.5028,408.53
2045,17,0.000218,99492,22,99481,6647122,66.81,67593,15499,0.2293,2317064,34.2796,405.85
2045,18,0.000262,99470,26,99457,6547641,65.83,66059,15484,0.2344,2249471,34.0524,403.13
2045,19,0.000308,99444,31,99429,6448184,64.84,64557,15467,0.2396,2183412,33.8215,400.36
2045,20,0.000352,99414,35,99396,6348755,63.86,63086,15448,0.2449,2118855,33.5868,397.54
2045,21,0.000394,99379,39,99359,6249359,62.88,61646,15426,0.2502,2055769,33.3480,394.68
2045,22,0.000434,99339,43,99318,6150000,61.91,60236,15403,0.2557,1994123,33.1051,391.76
2045,23,0.000471,99296,47,99273,6050682,60.94,58856,15377,0.2613,1933887,32.8577,388.79
2045,24,0.000506,99250,50,99224,5951409,59.96,57506,15350,0.2669,1875030,32.6058,385.77
2045,25,0.000541,99199,54,99173,5852184,58.99,56185,15322,0.2727,1817524,32.3491,382.69
2045,26,0.000580,99146,58,99117,5753012,58.03,54892,15292,0.2786,1761339,32.0875,379.55
2045,27,0.000622,99088,62,99057,5653895,57.06,53627,15261,0.2846,1706448,31.8210,376.35
2045,28,0.000667,99027,66,98994,5554837,56.09,52388,15228,0.2907,1652821,31.5495,373.09
2045,29,0.000714,98961,71,98925,5455844,55.13,51176,15194,0.2969,1600433,31.2730,369.78
2045,30,0.000765,98890,76,98852,5356919,54.17,49990,15158,0.3032,1549257,30.9914,366.40
2045,31,0.000817,98814,81,98774,5258067,53.21,48829,15121,0.3097,1499267,30.7047,362.96
2045,32,0.000867,98733,86,98691,5159293,52.25,47692,15082,0.3162,1450438,30.4127,359.45
2045,33,0.000910,98648,90,98603,5060602,51.30,46579,15041,0.3229,1402746,30.1153,355.88
2045,34,0.000948,98558,93,98511,4961999,50.35,45490,15000,0.3297,1356167,29.8121,352.25
2045,35,0.000987,98465,97,98416,4863488,49.39,44426,14958,0.3367,1310677,29.5027,348.53
2045,36,0.001032,98368,102,98317,4765072,48.44,43384,14915,0.3438,1266251,29.1871,344.75
2045,37,0.001085,98266,107,98213,4666755,47.49,42365,14871,0.3510,1222867,28.8652,340.88
2045,38,0.001139,98159,112,98103,4568542,46.54,41367,14826,0.3584,1180502,28.5370,336.94
2045,39,0.001186,98048,116,97989,4470439,45.59,40391,14780,0.3659,1139135,28.2025,332.93
2045,40,0.001223,97931,120,97871,4372449,44.65,39436,14733,0.3736,1098744,27.8612,328.83
2045,41,0.001260,97812,123,97750,4274578,43.70,38503,14686,0.3814,1059307,27.5127,324.65
2045,42,0.001310,97688,128,97624,4176828,42.76,37589,14639,0.3894,1020805,27.1567,320.38
2045,43,0.001377,97560,134,97493,4079204,41.81,36696,14591,0.3976,983215,26.7934,316.02
2045,44,0.001464,97426,143,97355,3981711,40.87,35822,14541,0.4059,946519,26.4230,311.58
2045,45,0.001568,97283,153,97207,3884356,39.93,34965,14490,0.4144,910697,26.0459,307.05
2045,46,0.001686,97131,164,97049,3787149,38.99,34125,14436,0.4230,875732,25.6622,302.45
2045,47,0.001816,96967,176,96879,3690100,38.06,33302,14380,0.4318,841607,25.2720,297.76
2045,48,0.001965,96791,190,96696,3593221,37.12,32494,14321,0.4407,808305,24.8754,293.01
2045,49,0.002139,96601,207,96497,3496525,36.20,31701,14259,0.4498,775811,24.4727,288.17
2045,50,0.002341,96394,226,96281,3400027,35.27,30922,14192,0.4590,744110,24.0640,283.27
2045,51,0.002565,96169,247,96045,3303746,34.35,30156,14122,0.4683,713188,23.6498,278.30
2045,52,0.002814,95922,270,95787,3207701,33.44,29403,14046,0.4777,683031,23.2304,273.26
2045,53,0.003095,95652,296,95504,3111914,32.53,28661,13965,0.4873,653629,22.8058,268.17
2045,54,0.003407,95356,325,95194,3016410,31.63,27930,13878,0.4969,624968,22.3766,263.02
2045,55,0.003746,95031,356,94853,2921216,30.74,27209,13785,0.5067,597039,21.9430,257.82
2045,56,0.004107,94675,389,94481,2826363,29.85,26497,13686,0.5165,569830,21.5053,252.56
2045,57,0.004484,94286,423,94075,2731882,28.97,25795,13579,0.5264,543333,21.0634,247.26
2045,58,0.004870,93863,457,93635,2637807,28.10,25102,13466,0.5365,517538,20.6173,241.91
2045,59,0.005258,93406,491,93161,2544172,27.24,24418,13347,0.5466,492436,20.1667,236.50
2045,60,0.005642,92915,524,92653,2451012,26.38,23744,13221,0.5568,468017,19.7112,231.03
2045,61,0.006014,92391,556,92113,2358359,25.53,23079,13090,0.5672,444274,19.2502,225.50
2045,62,0.006378,91835,586,91543,2266245,24.68,22424,12955,0.5777,421195,18.7829,219.89
2045,63,0.006755,91250,616,90941,2174703,23.83,21780,12815,0.5884,398770,18.3087,214.20
2045,64,0.007192,90633,652,90307,2083761,22.99,21147,12671,0.5992,376990,17.8272,208.43
2045,65,0.007730,89981,696,89634,1993454,22.15,20523,12522,0.6102,355843,17.3389,202.57
2045,66,0.008293,89286,740,88916,1903820,21.32,19906,12367,0.6213,335320,16.8449,196.64
2045,67,0.008919,88545,790,88151,1814905,20.50,19297,12206,0.6325,315414,16.3449,190.64
2045,68,0.009667,87756,848,87332,1726754,19.68,18695,12038,0.6439,296117,15.8391,184.57
2045,69,0.010574,86907,919,86448,1639423,18.86,18098,11861,0.6554,277421,15.3286,178.44
2045,70,0.011669,85988,1003,85487,1552975,18.06,17504,11674,0.6669,259323,14.8148,172.28
2045,71,0.012968,84985,1102,84434,1467488,17.27,16911,11474,0.6785,241819,14.2994,166.09
2045,72,0.014461,83883,1213,83276,1383054,16.49,16317,11260,0.6901,224908,13.7840,159.91
2045,73,0.016104,82670,1331,82004,1299778,15.72,15719,11029,0.7017,208591,13.2700,153.74
2045,74,0.017848,81338,1452,80613,1217774,14.97,15118,10782,0.7132,192872,12.7576,147.59
2045,75,0.019718,79887,1575,79099,1137161,14.23,14515,10518,0.7247,177754,12.2466,141.46
2045,76,0.021788,78312,1706,77458,1058062,13.51,13908,10238,0.7361,163239,11.7367,135.34
2045,77,0.024153,76605,1850,75680,980604,12.80,13299,9942,0.7476,149331,11.2283,129.24
2045,78,0.026886,74755,2010,73750,904924,12.11,12686,9628,0.7589,136031,10.7225,123.17
2045,79,0.030050,72745,2186,71652,831173,11.43,12068,9295,0.7702,123345,10.2210,117.15
2045,80,0.033704,70559,2378,69370,759521,10.76,11442,8940,0.7813,111277,9.7253,111.20
2045,81,0.037903,68181,2584,66889,690151,10.12,10808,8563,0.7923,99835,9.2373,105.35
2045,82,0.042710,65597,2802,64196,623262,9.50,10164,8163,0.8031,89027,8.7587,99.60
2045,83,0.048233,62795,3029,61281,559066,8.90,9512,7738,0.8136,78863,8.2913,94.00
2045,84,0.054694,59766,3269,58132,497785,8.33,8849,7290,0.8238,69351,7.8370,88.54
2045,85,0.062251,56498,3517,54739,439653,7.78,8177,6817,0.8337,60502,7.3989,83.29
2045,86,0.070284,52981,3724,51119,384914,7.27,7496,6319,0.8431,52325,6.9807,78.27
2045,87,0.078941,49257,3888,47313,333795,6.78,6812,5804,0.8520,44829,6.5807,73.47
2045,88,0.088524,45368,4016,43360,286483,6.31,6133,5279,0.8606,38017,6.1984,68.88
2045,89,0.099245,41352,4104,39300,243122,5.88,5465,4748,0.8688,31884,5.8345,64.51
2045,90,0.111140,37248,4140,35178,203822,5.47,4812,4218,0.8766,26419,5.4906,60.39
2045,91,0.124208,33108,4112,31052,168644,5.09,4181,3695,0.8838,21607,5.1683,56.52
2045,92,0.138421,28996,4014,26989,137591,4.75,3579,3187,0.8905,17427,4.8689,52.93
2045,93,0.153567,24982,3836,23064,110602,4.43,3014,2703,0.8967,13847,4.5937,49.62
2045,94,0.169080,21146,3575,19358,87538,4.14,2494,2251,0.9023,10833,4.3434,46.62
2045,95,0.184772,17571,3247,15947,68180,3.88,2026,1838,0.9075,8339,4.1163,43.90
2045,96,0.200405,14324,2871,12889,52232,3.65,1614,1472,0.9121,6313,3.9105,41.43
2045,97,0.215717,11453,2471,10218,39343,3.44,1262,1156,0.9163,4699,3.7237,39.18
2045,98,0.230429,8983,2070,7948,29125,3.24,967,890,0.9201,3437,3.5527,37.13
2045,99,0.244255,6913,1689,6069,21178,3.06,728,672,0.9237,2469,3.3934,35.22
2045,100,0.258910,5224,1353,4548,15109,2.89,538,498,0.9272,1742,3.2397,33.38
2045,101,0.274445,3872,1063,3340,10561,2.73,389,362,0.9305,1204,3.0917,31.60
2045,102,0.290911,2809,817,2401,7220,2.57,276,258,0.9337,815,2.9492,29.89
2045,103,0.308366,1992,614,1685,4820,2.42,191,179,0.9368,538,2.8121,28.25
2045,104,0.326868,1378,450,1153,3135,2.28,129,122,0.9397,347,2.6804,26.66
2045,105,0.346480,927,321,767,1983,2.14,85,80,0.9426,218,2.5537,25.14
2045,106,0.367269,606,223,495,1216,2.01,54,51,0.9453,132,2.4322,23.69
2045,107,0.389305,383,149,309,721,1.88,34,32,0.9479,78,2.3156,22.29
2045,108,0.412663,234,97,186,412,1.76,20,19,0.9505,44,2.2038,20.95
2045,109,0.437423,138,60,107,226,1.65,12,11,0.9529,24,2.0966,19.66
2045,110,0.463668,77,36,59,119,1.54,6,6,0.9552,13,1.9942,18.43
2045,111,0.491489,42,20,31,59,1.43,3,3,0.9574,6,1.8963,17.26
2045,112,0.520978,21,11,16,28,1.33,2,2,0.9595,3,1.8031,16.14
2045,113,0.552237,10,6,7,13,1.24,1,1,0.9614,1,1.7150,15.08
2045,114,0.585371,5,3,3,5,1.16,0,0,0.9633,1,1.6336,14.10
2045,115,0.614760,2,1,1,2,1.08,0,0,0.9649,0,1.5633,13.26
2045,116,0.645498,1,0,0,1,1.01,0,0,0.9664,0,1.4960,12.45
2045,117,0.677772,0,0,0,0,0.94,0,0,0.9678,0,1.4312,11.67
2045,118,0.711661,0,0,0,0,0.88,0,0,0.9692,0,1.3690,10.93
2045,119,0.747244,0,0,0,0,0.82,0,0,0.9706,0,1.3093,10.21
2046,0,0.003263,100000,326,99715,8348784,83.49,100000,15930,0.1593,3739274,37.3927,443.21
2046,1,0.000233,99674,23,99662,8249069,82.76,97433,15611,0.1602,3639274,37.3517,442.72
2046,2,0.000138,99650,14,99643,8149407,81.78,95220,15589,0.1637,3541841,37.1964,440.86
2046,3,0.000117,99637,12,99631,8049763,80.79,93066,15576,0.1674,3446621,37.0341,438.91
2046,4,0.000099,99625,10,99620,7950133,79.80,90963,15566,0.1711,3353555,36.8672,436.91
2046,5,0.000086,99615,9,99611,7850513,78.81,88909,15557,0.1750,3262592,36.6957,434.85
2046,6,0.000078,99606,8,99603,7750902,77.82,86903,15549,0.1789,3173682,36.5199,432.74
2046,7,0.000073,99599,7,99595,7651299,76.82,84942,15543,0.1830,3086780,36.3397,430.58
2046,8,0.000069,99591,7,99588,7551704,75.83,83027,15537,0.1871,3001837,36.1551,428.36
2046,9,0.000068,99585,7,99581,7452116,74.83,81154,15531,0.1914,2918811,35.9662,426.09
2046,10,0.000071,99578,7,99574,7352535,73.84,79324,15526,0.1957,2837656,35.7729,423.77
2046,11,0.000077,99571,8,99567,7252961,72.84,77535,15520,0.2002,2758332,35.5751,421.40
2046,12,0.000087,99563,9,99559,7153394,71.85,75786,15514,0.2047,2680797,35.3731,418.98
2046,13,0.000102,99554,10,99549,7053835,70.85,74076,15508,0.2093,2605010,35.1667,416.50
2046,14,0.000121,99544,12,99538,6954286,69.86,72403,15500,0.2141,2530934,34.9561,413.97
2046,15,0.000148,99532,15,99525,6854747,68.87,70767,15492,0.2189,2458531,34.7413,411.40
2046,16,0.000179,99518,18,99509,6755222,67.88,69165,15482,0.2238,2387765,34.5225,408.77
2046,17,0.000217,99500,22,99489,6655714,66.89,67598,15470,0.2288,2318599,34.2996,406.10
2046,18,0.000260,99478,26,99465,6556225,65.91,66064,15455,0.2339,2251001,34.0729,403.38
2046,19,0.000305,99452,30,99437,6456760,64.92,64562,15438,0.2391,2184937,33.8424,400.61
2046,20,0.000349,99422,35,99405,6357323,63.94,63091,15419,0.2444,2120374,33.6080,397.80
2046,21,0.000391,99387,39,99368,6257918,62.97,61651,15398,0.2498,2057283,33.3697,394.94
2046,22,0.000430,99348,43,99327,6158551,61.99,60242,15374,0.2552,1995632,33.1272,392.03
2046,23,0.000467,99305,46,99282,6059224,61.02,58862,15349,0.2608,1935390,32.8802,389.06
2046,24,0.000502,99259,50,99234,5959941,60.04,57512,15322,0.2664,1876529,32.6287,386.04
2046,25,0.000537,99209,53,99183,5860707,59.07,56190,15294,0.2722,1819017,32.3724,382.97
2046,26,0.000576,99156,57,99127,5761525,58.11,54897,15264,0.2780,1762827,32.1112,379.83
2046,27,0.000617,99099,61,99068,5662397,57.14,53632,15233,0.2840,1707929,31.8451,376.64
2046,28,0.000661,99038,65,99005,5563329,56.17,52394,15201,0.2901,1654297,31.5741,373.39
2046,29,0.000708,98972,70,98937,5464324,55.21,51182,15167,0.2963,1601903,31.2980,370.08
2046,30,0.000759,98902,75,98865,5365387,54.25,49996,15131,0.3027,1550720,31.0168,366.70
2046,31,0.000811,98827,80,98787,5266522,53.29,48835,15094,0.3091,1500724,30.7305,363.27
2046,32,0.000859,98747,85,98705,5167735,52.33,47698,15056,0.3156,1451889,30.4390,359.77
2046,33,0.000902,98662,89,98618,5069030,51.38,46586,15016,0.3223,1404191,30.1420,356.20
2046,34,0.000940,98573,93,98527,4970413,50.42,45497,14975,0.3291,1357605,29.8392,352.57
2046,35,0.000978,98480,96,98432,4871886,49.47,44433,14933,0.3361,1312107,29.5302,348.86
2046,36,0.001023,98384,101,98334,4773454,48.52,43391,14890,0.3432,1267675,29.2150,345.08
2046,37,0.001075,98284,106,98231,4675120,47.57,42372,14847,0.3504,1224283,28.8935,341.22
2046,38,0.001128,98178,111,98122,4576889,46.62,41375,14802,0.3578,1181911,28.5657,337.29
2046,39,0.001175,98067,115,98009,4478767,45.67,40399,14757,0.3653,1140536,28.2316,333.28
2046,40,0.001212,97952,119,97893,4380757,44.72,39445,14710,0.3729,1100137,27.8907,329.19
2046,41,0.001249,97833,122,97772,4282865,43.78,38511,14664,0.3808,1060692,27.5425,325.01
2046,42,0.001297,97711,127,97648,4185093,42.83,37598,14617,0.3888,1022181,27.1870,320.74
2046,43,0.001364,97584,133,97518,4087445,41.89,36705,14569,0.3969,984583,26.8241,316.39
2046,44,0.001449,97451,141,97381,3989927,40.94,35831,14520,0.4052,947878,26.4541,311.95
2046,45,0.001553,97310,151,97234,3892547,40.00,34975,14469,0.4137,912047,26.0773,307.43
2046,46,0.001669,97159,162,97078,3795312,39.06,34135,14416,0.4223,877072,25.6940,302.83
2046,47,0.001798,96997,174,96910,3698234,38.13,33312,14360,0.4311,842937,25.3042,298.15
2046,48,0.001945,96822,188,96728,3601325,37.20,32505,14302,0.4400,809625,24.9080,293.40
2046,49,0.002118,96634,205,96532,3504597,36.27,31712,14240,0.4490,777120,24.5055,288.57
2046,50,0.002318,96429,223,96318,3408065,35.34,30933,14174,0.4582,745408,24.0972,283.67
2046,51,0.002539,96206,244,96084,3311747,34.42,30168,14104,0.4675,714474,23.6833,278.70
2046,52,0.002786,95962,267,95828,3215663,33.51,29415,14030,0.4770,684307,23.2641,273.67
2046,53,0.003064,95694,293,95548,3119836,32.60,28673,13949,0.4865,654892,22.8398,268.58
2046,54,0.003373,95401,322,95240,3024288,31.70,27943,13864,0.4961,626219,22.4108,263.43
2046,55,0.003708,95079,353,94903,2929048,30.81,27222,13771,0.5059,598276,21.9774,258.23
2046,56,0.004065,94727,385,94534,2834145,29.92,26512,13673,0.5157,571054,21.5397,252.98
2046,57,0.004438,94342,419,94132,2739611,29.04,25810,13567,0.5257,544542,21.0979,247.67
2046,58,0.004820,93923,453,93697,2645478,28.17,25118,13455,0.5357,518732,20.6518,242.32
2046,59,0.005204,93470,486,93227,2551782,27.30,24435,13337,0.5458,493614,20.2012,236.91
2046,60,0.005582,92984,519,92724,2458555,26.44,23761,13213,0.5561,469179,19.7455,231.45
2046,61,0.005951,92465,550,92190,2365830,25.59,23097,13083,0.5664,445417,19.2843,225.91
2046,62,0.006310,91915,580,91625,2273641,24.74,22444,12949,0.5769,422320,18.8168,220.30
2046,63,0.006685,91335,611,91029,2182016,23.89,21801,12810,0.5876,399876,18.3424,214.61
2046,64,0.007122,90724,646,90401,2090987,23.05,21168,12668,0.5984,378076,17.8607,208.83
2046,65,0.007663,90078,690,89733,2000586,22.21,20545,12520,0.6094,356908,17.3722,202.97
2046,66,0.008225,89388,735,89020,1910853,21.38,19929,12367,0.6205,336363,16.8781,197.04
2046,67,0.008848,88652,784,88260,1821834,20.55,19321,12206,0.6318,316434,16.3780,191.04
2046,68,0.009590,87868,843,87447,1733573,19.73,18719,12039,0.6431,297113,15.8721,184.97
2046,69,0.010490,87025,913,86569,1646127,18.92,18123,11864,0.6546,278394,15.3615,178.84
2046,70,0.011577,86112,997,85614,1559558,18.11,17530,11678,0.6662,260271,14.8476,172.67
2046,71,0.012866,85115,1095,84568,1473944,17.32,16937,11480,0.6778,242742,14.3320,166.48
2046,72,0.014348,84020,1205,83418,1389376,16.54,16343,11267,0.6894,225804,13.8164,160.30
2046,73,0.015979,82815,1323,82153,1305959,15.77,15747,11037,0.7009,209461,13.3020,154.12
2046,74,0.017710,81492,1443,80770,1223806,15.02,15147,10791,0.7125,193715,12.7893,147.97
2046,75,0.019567,80048,1566,79265,1143036,14.28,14544,10529,0.7240,178568,12.2779,141.83
2046,76,0.021622,78482,1697,77634,1063770,13.55,13939,10251,0.7354,164024,11.7675,135.71
2046,77,0.023970,76785,1841,75865,986137,12.84,13331,9956,0.7469,150085,11.2586,129.60
2046,78,0.026683,74945,2000,73945,910272,12.15,12719,9644,0.7583,136755,10.7523,123.53
2046,79,0.029823,72945,2175,71857,836327,11.47,12101,9312,0.7695,124036,10.2501,117.50
2046,80,0.033449,70769,2367,69586,764470,10.80,11476,8959,0.7807,111935,9.7538,111.55
2046,81,0.037617,68402,2573,67116,694885,10.16,10843,8584,0.7917,100459,9.2650,105.68
2046,82,0.042390,65829,2791,64434,627769,9.54,10200,8186,0.8025,89616,8.7856,99.93
2046,83,0.047882,63039,3018,61529,563335,8.94,9548,7763,0.8130,79416,8.3172,94.31
2046,84,0.054322,60020,3260,58390,501806,8.36,8887,7316,0.8232,69868,7.8620,88.84
2046,85,0.061866,56760,3512,55004,443416,7.81,8215,6844,0.8331,60981,7.4230,83.58
2046,86,0.069871,53248,3721,51388,388412,7.29,7534,6347,0.8425,52766,7.0041,78.55
2046,87,0.078485,49528,3887,47584,337024,6.80,6850,5833,0.8515,45232,6.6036,73.74
2046,88,0.088012,45641,4017,43632,289440,6.34,6170,5307,0.8601,38382,6.2207,69.15
2046,89,0.098668,41624,4107,39570,245808,5.91,5501,4776,0.8683,32212,5.8562,64.77
2046,90,0.110490,37517,4145,35444,206238,5.50,4846,4246,0.8761,26712,5.5117,60.64
2046,91,0.123480,33371,4121,31311,170794,5.12,4214,3722,0.8833,21865,5.1888,56.77
2046,92,0.137609,29251,4025,27238,139483,4.77,3611,3214,0.8901,17651,4.8888,53.17
2046,93,0.152667,25226,3851,23300,112244,4.45,3044,2728,0.8963,14041,4.6130,49.86
2046,94,0.168091,21374,3593,19578,88944,4.16,2521,2274,0.9019,10997,4.3621,46.84
2046,95,0.183694,17782,3266,16148,69366,3.90,2050,1860,0.9070,8476,4.1343,44.11
2046,96,0.199237,14515,2892,13069,53218,3.67,1636,1491,0.9117,6426,3.9280,41.64
2046,97,0.214461,11623,2493,10377,40149,3.45,1281,1173,0.9159,4790,3.7406,39.39
2046,98,0.229089,9131,2092,8085,29772,3.26,983,904,0.9198,3509,3.5690,37.33
2046,99,0.242834,7039,1709,6184,21687,3.08,741,684,0.9234,2526,3.4091,35.41
2046,100,0.257404,5330,1372,4644,15503,2.91,548,508,0.9268,1785,3.2549,33.56
2046,101,0.272848,3958,1080,3418,10859,2.74,398,370,0.9302,1237,3.1063,31.78
2046,102,0.289219,2878,832,2462,7441,2.59,283,264,0.9334,839,2.9633,30.06
2046,103,0.306572,2046,627,1732,4980,2.43,197,184,0.9365,556,2.8256,28.41
2046,104,0.324967,1418,461,1188,3248,2.29,133,125,0.9394,359,2.6933,26.82
2046,105,0.344465,957,330,793,2060,2.15,88,83,0.9423,226,2.5662,25.29
2046,106,0.365132,628,229,513,1267,2.02,56,53,0.9450,138,2.4441,23.83
2046,107,0.387040,398,154,321,754,1.89,35,33,0.9477,81,2.3270,22.42
2046,108,0.410263,244,100,194,433,1.77,21,20,0.9502,46,2.2148,21.08
2046,109,0.434879,144,63,113,239,1.66,12,12,0.9526,25,2.1072,19.79
2046,110,0.460971,81,38,63,126,1.55,7,6,0.9549,13,2.0043,18.55
2046,111,0.488630,44,21,33,63,1.44,4,3,0.9571,7,1.9060,17.37
2046,112,0.517947,22,12,17,30,1.34,2,2,0.9593,3,1.8124,16.25
2046,113,0.549024,11,6,8,14,1.25,1,1,0.9612,1,1.7240,15.19
2046,114,0.581919,5,3,3,6,1.17,0,0,0.9631,1,1.6424,14.21
2046,115,0.611015,2,1,1,2,1.09,0,0,0.9647,0,1.5720,13.36
2046,116,0.641565,1,1,1,1,1.02,0,0,0.9662,0,1.5043,12.55
2046,117,0.673644,0,0,0,0,0.95,0,0,0.9676,0,1.4392,11.77
2046,118,0.707326,0,0,0,0,0.89,0,0,0.9690,0,1.3767,11.02
2046,119,0.742692,0,0,0,0,0.83,0,0,0.9704,0,1.3167,10.30
2047,0,0.003210,100000,321,99720,8357432,83.57,100000,15894,0.1589,3740882,37.4088,443.41
2047,1,0.000230,99679,23,99668,8257713,82.84,97438,15580,0.1599,3640882,37.3662,442.89
2047,2,0.000136,99656,14,99649,8158045,81.86,95225,15558,0.1634,3543444,37.2112,441.03
2047,3,0.000115,99642,11,99637,8058396,80.87,93072,15546,0.1670,3448219,37.0491,439.09
2047,4,0.000098,99631,10,99626,7958759,79.88,90969,15535,0.1708,3355147,36.8824,437.09
2047,5,0.000085,99621,8,99617,7859133,78.89,88915,15527,0.1746,3264179,36.7113,435.04
2047,6,0.000077,99613,8,99609,7759516,77.90,86908,15519,0.1786,3175264,36.5358,432.93
2047,7,0.000071,99605,7,99602,7659907,76.90,84948,15513,0.1826,3088356,36.3559,430.77
2047,8,0.000068,99598,7,99595,7560306,75.91,83032,15507,0.1868,3003408,36.1717,428.56
2047,9,0.000067,99591,7,99588,7460711,74.91,81160,15501,0.1910,2920376,35.9831,426.30
2047,10,0.000070,99584,7,99581,7361123,73.92,79330,15496,0.1953,2839216,35.7901,423.98
2047,11,0.000076,99578,8,99574,7261542,72.92,77541,15490,0.1998,2759887,35.5928,421.61
2047,12,0.000086,99570,9,99566,7161968,71.93,75792,15485,0.2043,2682346,35.3911,419.19
2047,13,0.000101,99561,10,99556,7062403,70.94,74081,15478,0.2089,2606554,35.1851,416.72
