tax_year,characteristic,target_share,achieved_share,own_pop_share,basis,residual_pp
2020,married,0.184550209081186,0.226456796005321,0.416012415784436,projected_from_2014-2016+S20_pandemic_deflation,4.19065869241351
2020,wages,0.63255196496042,0.598334686881949,0.875469260280075,projected_from_2014-2016+S20_pandemic_deflation,-3.42172780784714
2020,se,0.434744089777188,0.455105048839582,0.0944333385307138,projected_from_2014-2016+S20_pandemic_deflation,2.03609590623944
2020,interest,0.144533755104938,0.170526360260346,0.668990350896943,projected_from_2014-2016+S20_pandemic_deflation,2.59926051554075
2020,dividends,0.114075545169042,0.125752071341079,0.200374984010987,projected_from_2014-2016+S20_pandemic_deflation,1.16765261720374
2020,pensions,0.220390513731365,0.24796429144705,0.140075567803361,projected_from_2014-2016+S20_pandemic_deflation,2.75737777156848
2020,ui,0.282585324004338,0.268990082357686,0.155683980980935,projected_from_2014-2016+S20_pandemic_deflation,-1.35952416466521
