tax_year,characteristic,target_share,achieved_share,own_pop_share,basis,residual_pp
2016,married,0.192436974789916,0.194083320771835,0.43379073460374,ty2016,0.164634598191882
2016,wages,0.63781512605042,0.637017931255864,0.882753619512894,ty2016,-0.0797194794556311
2016,se,0.445378151260504,0.443345225775021,0.0967432260061827,ty2016,-0.203292548548295
2016,interest,0.138655462184874,0.139409657234174,0.641782026859326,ty2016,0.0754195049300327
2016,dividends,0.0949579831932773,0.095357855772162,0.166794770394244,ty2016,0.0399872578884658
2016,pensions,0.183193277310924,0.182473455067218,0.116433787927753,ty2016,-0.0719822243706841
2016,ui,0.0495798319327731,0.0496126433283236,0.0273148849426495,ty2016,0.00328113955505166
