tax_year,characteristic,target_share,achieved_share,own_pop_share,basis,residual_pp
2014,married,0.188268684957427,0.189050615569286,0.438606242718258,ty2014,0.0781930611859688
2014,wages,0.591296121097446,0.590682423018138,0.881162468219033,ty2014,-0.0613698079307667
2014,se,0.453169347209082,0.452192515364743,0.0974739069577987,ty2014,-0.0976831844338888
2014,interest,0.149479659413434,0.149786551672806,0.619847872209107,ty2014,0.0306892259371694
2014,dividends,0.128666035950804,0.128790063417647,0.174666789334319,ty2014,0.0124027466843091
2014,pensions,0.185430463576159,0.185208733360567,0.113926908392971,ty2014,-0.0221730215592325
2014,ui,0.0671712393566698,0.06718760583507,0.0324864745952474,ty2014,0.00163664784001982
