tax_year,characteristic,target_share,achieved_share,own_pop_share,basis,residual_pp
2018,married,0.191826019024097,0.208786117229361,0.432413520319665,projected_from_2014-2016,1.69600982052642
2018,wages,0.684907184819956,0.679824393959465,0.883443403597684,projected_from_2014-2016,-0.508279086049135
2018,se,0.434337616904312,0.410150953891269,0.0943450461506436,projected_from_2014-2016,-2.41866630130426
2018,interest,0.12462719174651,0.133581438485489,0.655180399502932,projected_from_2014-2016,0.895424673897875
2018,dividends,0.069651622266468,0.0729982637375005,0.176156513921153,projected_from_2014-2016,0.334664147103249
2018,pensions,0.218335990560487,0.209693378522465,0.138769756156328,projected_from_2014-2016,-0.864261203802191
2018,ui,0.0336497990200773,0.0338265992272399,0.0218911412804759,projected_from_2014-2016,0.0176800207162625
