state,age_band,income_tier,n_units,n_adults,year
DC,45_54,neg_zero,3075,3075,2021
DC,45_54,1_10k,5238,5238,2021
DC,45_54,10_25k,784,784,2021
DC,55_64,neg_zero,2797,2797,2021
DC,55_64,1_10k,7703,7758,2021
DC,55_64,10_25k,2045,2419,2021
DC,65_74,neg_zero,812,854,2021
DC,65_74,1_10k,5236,5412,2021
DC,65_74,10_25k,2092,2846,2021
DC,75p,neg_zero,887,1119,2021
DC,75p,1_10k,2844,2956,2021
DC,75p,10_25k,2585,2935,2021
DE,18_25,neg_zero,19468,19468,2021
DE,18_25,1_10k,19711,19711,2021
DE,18_25,10_25k,7102,7601,2021
DE,26_34,neg_zero,7001,7261,2021
DE,26_34,1_10k,9238,9300,2021
DE,26_34,10_25k,6421,8431,2021
DE,26_34,25_50k,102,204,2021
DE,35_44,neg_zero,2392,2518,2021
DE,35_44,1_10k,6560,6723,2021
DE,35_44,10_25k,3081,3669,2021
DE,45_54,neg_zero,3104,3104,2021
DE,45_54,1_10k,5321,5362,2021
DE,45_54,10_25k,2684,3906,2021
DE,45_54,25_50k,31,62,2021
DE,55_64,neg_zero,3613,3721,2021
DE,55_64,1_10k,9706,10772,2021
DE,55_64,10_25k,4596,6294,2021
DE,65_74,neg_zero,1187,1427,2021
DE,65_74,1_10k,4750,5865,2021
DE,65_74,10_25k,3594,5819,2021
DE,65_74,25_50k,145,290,2021
DE,75p,neg_zero,1985,2278,2021
DE,75p,1_10k,2796,2997,2021
DE,75p,10_25k,3929,5438,2021
FL,18_25,neg_zero,492624,493414,2021
FL,18_25,1_10k,392458,394192,2021
FL,18_25,10_25k,129757,133296,2021
FL,18_25,25_50k,593,1186,2021
FL,26_34,neg_zero,150243,153195,2021
FL,26_34,1_10k,192504,199848,2021
FL,26_34,10_25k,121662,142342,2021
FL,26_34,25_50k,1628,3256,2021
FL,35_44,neg_zero,101056,105620,2021
FL,35_44,1_10k,135249,146914,2021
FL,35_44,10_25k,106720,137611,2021
FL,35_44,25_50k,3358,6716,2021
FL,45_54,neg_zero,103931,109341,2021
FL,45_54,1_10k,119721,131317,2021
FL,45_54,10_25k,97970,128194,2021
FL,45_54,25_50k,2759,5518,2021
FL,55_64,neg_zero,110978,119342,2021
FL,55_64,1_10k,182299,199150,2021
FL,55_64,10_25k,129652,188605,2021
FL,55_64,25_50k,3948,7896,2021
FL,65_74,neg_zero,53420,60003,2021
FL,65_74,1_10k,166765,183393,2021
FL,65_74,10_25k,161121,238218,2021
FL,65_74,25_50k,1638,3276,2021
FL,75p,neg_zero,57469,66216,2021
FL,75p,1_10k,164781,176339,2021
FL,75p,10_25k,134626,196636,2021
FL,75p,25_50k,449,898,2021
GA,18_25,neg_zero,268792,269569,2021
GA,18_25,1_10k,240006,241230,2021
GA,18_25,10_25k,78348,82972,2021
GA,18_25,25_50k,217,434,2021
GA,26_34,neg_zero,83958,84758,2021
GA,26_34,1_10k,105876,109366,2021
GA,26_34,10_25k,63377,74179,2021
GA,26_34,25_50k,1476,2952,2021
GA,35_44,neg_zero,57625,59218,2021
GA,35_44,1_10k,87498,91165,2021
GA,35_44,10_25k,53727,69743,2021
GA,35_44,25_50k,966,1932,2021
GA,45_54,neg_zero,51698,54093,2021
GA,45_54,1_10k,68349,72965,2021
GA,45_54,10_25k,46508,63401,2021
GA,45_54,25_50k,1041,2082,2021
GA,55_64,neg_zero,45693,48424,2021
GA,55_64,1_10k,85115,93653,2021
GA,55_64,10_25k,56530,82136,2021
GA,55_64,25_50k,1172,2344,2021
GA,65_74,neg_zero,15323,17658,2021
GA,65_74,1_10k,62161,68557,2021
GA,65_74,10_25k,57889,83545,2021
GA,65_74,25_50k,717,1434,2021
GA,75p,neg_zero,16099,17738,2021
GA,75p,1_10k,43051,45546,2021
GA,75p,10_25k,36728,50885,2021
GA,75p,25_50k,514,1028,2021
HI,18_25,neg_zero,37055,37123,2021
HI,18_25,1_10k,26215,26472,2021
HI,18_25,10_25k,7273,8071,2021
HI,26_34,neg_zero,11652,11911,2021
HI,26_34,1_10k,12516,12705,2021
HI,26_34,10_25k,6676,8296,2021
HI,26_34,25_50k,296,592,2021
HI,35_44,neg_zero,8947,9281,2021
HI,35_44,1_10k,8707,9004,2021
HI,35_44,10_25k,5835,8863,2021
HI,35_44,25_50k,114,228,2021
HI,45_54,neg_zero,6118,6525,2021
HI,45_54,1_10k,5279,5914,2021
HI,45_54,10_25k,6698,8879,2021
HI,45_54,25_50k,141,282,2021
HI,55_64,neg_zero,6586,7614,2021
HI,55_64,1_10k,13145,14573,2021
HI,55_64,10_25k,6215,8457,2021
HI,65_74,neg_zero,4367,4818,2021
HI,65_74,1_10k,9335,10844,2021
HI,65_74,10_25k,8877,13442,2021
HI,65_74,25_50k,60,120,2021
HI,75p,neg_zero,2784,3014,2021
HI,75p,1_10k,7358,7699,2021
HI,75p,10_25k,8668,12619,2021
IA,18_25,neg_zero,39290,39290,2021
IA,18_25,1_10k,73257,73840,2021
IA,18_25,10_25k,25174,26458,2021
IA,26_34,neg_zero,10725,10915,2021
IA,26_34,1_10k,17806,18925,2021
IA,26_34,10_25k,10712,12164,2021
IA,26_34,25_50k,431,862,2021
IA,35_44,neg_zero,10301,10616,2021
IA,35_44,1_10k,18295,19610,2021
IA,35_44,10_25k,11944,13741,2021
IA,35_44,25_50k,101,202,2021
IA,45_54,neg_zero,8110,8325,2021
IA,45_54,1_10k,11486,12897,2021
IA,45_54,10_25k,9713,12217,2021
IA,55_64,neg_zero,6560,6560,2021
IA,55_64,1_10k,18909,19981,2021
IA,55_64,10_25k,12262,17521,2021
IA,55_64,25_50k,302,604,2021
IA,65_74,neg_zero,2504,3004,2021
IA,65_74,1_10k,12357,13239,2021
IA,65_74,10_25k,15673,22985,2021
IA,65_74,25_50k,110,220,2021
IA,75p,neg_zero,2400,3067,2021
IA,75p,1_10k,11075,11852,2021
IA,75p,10_25k,13089,18798,2021
IA,75p,25_50k,60,120,2021
ID,18_25,neg_zero,26112,26112,2021
ID,18_25,1_10k,42279,42513,2021
ID,18_25,10_25k,17692,20352,2021
ID,18_25,25_50k,255,510,2021
ID,26_34,neg_zero,8876,9298,2021
ID,26_34,1_10k,13588,14612,2021
ID,26_34,10_25k,10785,13739,2021
ID,26_34,25_50k,838,1676,2021
ID,35_44,neg_zero,3887,3887,2021
ID,35_44,1_10k,10437,12449,2021
ID,35_44,10_25k,8614,9461,2021
ID,35_44,25_50k,228,456,2021
ID,45_54,neg_zero,4433,4448,2021
ID,45_54,1_10k,5064,5415,2021
ID,45_54,10_25k,6245,8827,2021
ID,55_64,neg_zero,4157,4484,2021
ID,55_64,1_10k,9556,11295,2021
ID,55_64,10_25k,7816,11390,2021
ID,55_64,25_50k,60,120,2021
ID,65_74,neg_zero,2340,2497,2021
ID,65_74,1_10k,6995,8030,2021
ID,65_74,10_25k,10908,15698,2021
ID,65_74,25_50k,19,38,2021
ID,75p,neg_zero,989,1152,2021
ID,75p,1_10k,7313,8004,2021
ID,75p,10_25k,8456,12298,2021
IL,18_25,neg_zero,260438,260664,2021
IL,18_25,1_10k,274206,275758,2021
IL,18_25,10_25k,83325,87036,2021
IL,18_25,25_50k,68,136,2021
IL,26_34,neg_zero,82952,85054,2021
IL,26_34,1_10k,105705,110052,2021
IL,26_34,10_25k,61313,71978,2021
IL,26_34,25_50k,533,1066,2021
IL,35_44,neg_zero,59107,61014,2021
IL,35_44,1_10k,72802,78481,2021
IL,35_44,10_25k,54460,72229,2021
IL,35_44,25_50k,1477,2954,2021
IL,45_54,neg_zero,48632,51123,2021
IL,45_54,1_10k,71217,77737,2021
IL,45_54,10_25k,42599,57295,2021
IL,45_54,25_50k,2056,4112,2021
IL,55_64,neg_zero,50487,54342,2021
IL,55_64,1_10k,89129,97246,2021
IL,55_64,10_25k,53255,73960,2021
IL,55_64,25_50k,1475,2950,2021
IL,65_74,neg_zero,23690,27409,2021
IL,65_74,1_10k,69828,77798,2021
IL,65_74,10_25k,54039,80085,2021
IL,65_74,25_50k,1296,2592,2021
IL,75p,neg_zero,21895,25186,2021
IL,75p,1_10k,54220,57795,2021
IL,75p,10_25k,48021,65454,2021
IL,75p,25_50k,118,236,2021
IN,18_25,neg_zero,128474,128539,2021
IN,18_25,1_10k,155253,156340,2021
IN,18_25,10_25k,43953,45427,2021
IN,18_25,25_50k,98,196,2021
IN,26_34,neg_zero,36319,37181,2021
IN,26_34,1_10k,52432,55178,2021
IN,26_34,10_25k,35209,40682,2021
IN,26_34,25_50k,744,1488,2021
IN,35_44,neg_zero,25741,27077,2021
IN,35_44,1_10k,38606,41304,2021
IN,35_44,10_25k,30610,38291,2021
IN,35_44,25_50k,1068,2136,2021
IN,45_54,neg_zero,22250,23181,2021
IN,45_54,1_10k,36145,39467,2021
IN,45_54,10_25k,22807,29445,2021
IN,45_54,25_50k,438,876,2021
IN,55_64,neg_zero,19345,20921,2021
IN,55_64,1_10k,45681,48640,2021
IN,55_64,10_25k,27629,36771,2021
IN,55_64,25_50k,1010,2020,2021
IN,65_74,neg_zero,7811,8986,2021
IN,65_74,1_10k,31479,33622,2021
IN,65_74,10_25k,29242,43209,2021
IN,65_74,25_50k,217,434,2021
IN,75p,neg_zero,7797,8450,2021
IN,75p,1_10k,23518,25157,2021
IN,75p,10_25k,21626,30005,2021
IN,75p,25_50k,92,184,2021
KS,18_25,neg_zero,50891,50891,2021
KS,18_25,1_10k,71129,71449,2021
KS,18_25,10_25k,25496,26866,2021
KS,18_25,25_50k,549,1098,2021
KS,26_34,neg_zero,14673,14819,2021
KS,26_34,1_10k,20498,20847,2021
KS,26_34,10_25k,12689,15174,2021
KS,26_34,25_50k,229,458,2021
KS,35_44,neg_zero,7982,8605,2021
KS,35_44,1_10k,18318,20312,2021
KS,35_44,10_25k,12543,16172,2021
KS,35_44,25_50k,283,566,2021
KS,45_54,neg_zero,5955,6325,2021
KS,45_54,1_10k,13535,14342,2021
KS,45_54,10_25k,7930,10432,2021
KS,45_54,25_50k,165,330,2021
KS,55_64,neg_zero,8129,8849,2021
KS,55_64,1_10k,18377,20321,2021
KS,55_64,10_25k,10910,15107,2021
KS,55_64,25_50k,423,846,2021
KS,65_74,neg_zero,2829,3072,2021
KS,65_74,1_10k,12816,14270,2021
KS,65_74,10_25k,13067,18747,2021
KS,75p,neg_zero,3354,4001,2021
KS,75p,1_10k,10557,11903,2021
KS,75p,10_25k,11153,15820,2021
KY,18_25,neg_zero,112714,112714,2021
KY,18_25,1_10k,98954,99919,2021
KY,18_25,10_25k,34568,37497,2021
KY,18_25,25_50k,97,194,2021
KY,26_34,neg_zero,30470,31365,2021
KY,26_34,1_10k,45556,48536,2021
KY,26_34,10_25k,26243,34106,2021
KY,26_34,25_50k,582,1164,2021
KY,35_44,neg_zero,25745,26818,2021
KY,35_44,1_10k,40104,43041,2021
KY,35_44,10_25k,25882,34235,2021
KY,35_44,25_50k,1513,3026,2021
KY,45_54,neg_zero,21834,22791,2021
KY,45_54,1_10k,37451,40103,2021
KY,45_54,10_25k,21873,31672,2021
KY,45_54,25_50k,985,1970,2021
KY,55_64,neg_zero,18584,19568,2021
KY,55_64,1_10k,49047,53772,2021
KY,55_64,10_25k,33012,47482,2021
KY,55_64,25_50k,277,554,2021
KY,65_74,neg_zero,5609,5935,2021
KY,65_74,1_10k,31580,34033,2021
KY,65_74,10_25k,27285,41228,2021
KY,65_74,25_50k,761,1522,2021
KY,75p,neg_zero,3687,4301,2021
KY,75p,1_10k,26601,27797,2021
KY,75p,10_25k,21461,30220,2021
KY,75p,25_50k,79,158,2021
LA,18_25,neg_zero,138298,138628,2021
LA,18_25,1_10k,121136,121633,2021
LA,18_25,10_25k,32837,33432,2021
LA,26_34,neg_zero,40421,41712,2021
LA,26_34,1_10k,62187,64696,2021
LA,26_34,10_25k,36954,43315,2021
LA,26_34,25_50k,225,450,2021
LA,35_44,neg_zero,33324,34225,2021
LA,35_44,1_10k,45753,47832,2021
LA,35_44,10_25k,33280,37858,2021
LA,35_44,25_50k,1481,2962,2021
LA,45_54,neg_zero,24788,25218,2021
LA,45_54,1_10k,38702,42260,2021
LA,45_54,10_25k,21909,29898,2021
LA,45_54,25_50k,737,1474,2021
LA,55_64,neg_zero,19761,21243,2021
LA,55_64,1_10k,59771,64018,2021
LA,55_64,10_25k,32093,44387,2021
LA,55_64,25_50k,158,316,2021
LA,65_74,neg_zero,4825,5594,2021
LA,65_74,1_10k,40987,44619,2021
LA,65_74,10_25k,31912,44763,2021
LA,75p,neg_zero,4408,4666,2021
LA,75p,1_10k,26938,28138,2021
LA,75p,10_25k,23372,31128,2021
LA,75p,25_50k,267,534,2021
MA,18_25,neg_zero,105255,105255,2021
MA,18_25,1_10k,138900,138955,2021
MA,18_25,10_25k,40440,41524,2021
MA,18_25,25_50k,157,314,2021
MA,26_34,neg_zero,34231,35155,2021
MA,26_34,1_10k,55448,56894,2021
MA,26_34,10_25k,30113,35150,2021
MA,26_34,25_50k,56,112,2021
MA,35_44,neg_zero,22142,22569,2021
MA,35_44,1_10k,33846,35994,2021
MA,35_44,10_25k,24621,29321,2021
MA,35_44,25_50k,552,1104,2021
MA,45_54,neg_zero,17850,18705,2021
MA,45_54,1_10k,34484,37519,2021
MA,45_54,10_25k,28365,34296,2021
MA,45_54,25_50k,767,1534,2021
MA,55_64,neg_zero,21696,23301,2021
MA,55_64,1_10k,42327,46218,2021
MA,55_64,10_25k,33634,44047,2021
MA,55_64,25_50k,229,458,2021
MA,65_74,neg_zero,16382,18335,2021
MA,65_74,1_10k,35168,39489,2021
MA,65_74,10_25k,32860,46099,2021
MA,65_74,25_50k,360,720,2021
MA,75p,neg_zero,13040,15094,2021
MA,75p,1_10k,32577,34867,2021
MA,75p,10_25k,28988,38646,2021
MA,75p,25_50k,96,192,2021
MD,18_25,neg_zero,122683,122840,2021
MD,18_25,1_10k,116412,116881,2021
MD,18_25,10_25k,32908,34001,2021
MD,26_34,neg_zero,37582,37742,2021
MD,26_34,1_10k,53258,54268,2021
MD,26_34,10_25k,30008,34780,2021
MD,26_34,25_50k,422,844,2021
MD,35_44,neg_zero,28969,29498,2021
MD,35_44,1_10k,29284,31288,2021
MD,35_44,10_25k,23101,28361,2021
MD,35_44,25_50k,957,1914,2021
MD,45_54,neg_zero,22063,22694,2021
MD,45_54,1_10k,34063,36359,2021
MD,45_54,10_25k,18129,23799,2021
MD,45_54,25_50k,389,778,2021
MD,55_64,neg_zero,25584,27237,2021
MD,55_64,1_10k,41120,44404,2021
MD,55_64,10_25k,20712,27993,2021
MD,55_64,25_50k,385,770,2021
MD,65_74,neg_zero,12712,15384,2021
MD,65_74,1_10k,31498,34130,2021
MD,65_74,10_25k,22284,31959,2021
MD,65_74,25_50k,89,178,2021
MD,75p,neg_zero,12682,13255,2021
MD,75p,1_10k,30128,32195,2021
MD,75p,10_25k,16878,21622,2021
ME,18_25,neg_zero,20572,20572,2021
ME,18_25,1_10k,23269,23269,2021
ME,18_25,10_25k,7351,7989,2021
ME,26_34,neg_zero,6486,6486,2021
ME,26_34,1_10k,9705,10185,2021
ME,26_34,10_25k,6081,7308,2021
ME,35_44,neg_zero,4232,4334,2021
ME,35_44,1_10k,6854,7480,2021
ME,35_44,10_25k,4898,6179,2021
ME,45_54,neg_zero,3053,3259,2021
ME,45_54,1_10k,7722,8263,2021
ME,45_54,10_25k,7012,7997,2021
ME,45_54,25_50k,599,1198,2021
ME,55_64,neg_zero,4433,4511,2021
ME,55_64,1_10k,10103,10892,2021
ME,55_64,10_25k,7887,10211,2021
ME,55_64,25_50k,154,308,2021
ME,65_74,neg_zero,1904,2170,2021
ME,65_74,1_10k,6846,7219,2021
ME,65_74,10_25k,8776,13317,2021
ME,75p,neg_zero,1770,1937,2021
ME,75p,1_10k,5748,6083,2021
ME,75p,10_25k,6561,10017,2021
ME,75p,25_50k,73,146,2021
MI,18_25,neg_zero,168178,168354,2021
MI,18_25,1_10k,222550,223174,2021
MI,18_25,10_25k,82897,86307,2021
MI,18_25,25_50k,382,764,2021
MI,26_34,neg_zero,57134,57510,2021
MI,26_34,1_10k,90981,93456,2021
MI,26_34,10_25k,55819,66054,2021
MI,26_34,25_50k,571,1142,2021
MI,35_44,neg_zero,38049,39527,2021
MI,35_44,1_10k,66869,72500,2021
MI,35_44,10_25k,48310,61665,2021
MI,35_44,25_50k,607,1214,2021
MI,45_54,neg_zero,37437,38869,2021
MI,45_54,1_10k,61612,65937,2021
MI,45_54,10_25k,43358,56629,2021
MI,45_54,25_50k,941,1882,2021
MI,55_64,neg_zero,33372,35383,2021
MI,55_64,1_10k,89826,96287,2021
MI,55_64,10_25k,56015,76712,2021
MI,55_64,25_50k,1280,2560,2021
MI,65_74,neg_zero,12304,15294,2021
MI,65_74,1_10k,56711,62219,2021
MI,65_74,10_25k,48337,71032,2021
MI,65_74,25_50k,134,268,2021
MI,75p,neg_zero,14994,16970,2021
MI,75p,1_10k,40294,43270,2021
MI,75p,10_25k,35641,51386,2021
MI,75p,25_50k,83,166,2021
MN,18_25,neg_zero,63804,63804,2021
MN,18_25,1_10k,111630,111728,2021
MN,18_25,10_25k,37583,38635,2021
MN,26_34,neg_zero,14508,14546,2021
MN,26_34,1_10k,41080,41197,2021
MN,26_34,10_25k,19998,23107,2021
MN,26_34,25_50k,19,38,2021
MN,35_44,neg_zero,11718,12028,2021
MN,35_44,1_10k,23683,24981,2021
MN,35_44,10_25k,15148,19863,2021
MN,35_44,25_50k,294,588,2021
MN,45_54,neg_zero,10073,10288,2021
MN,45_54,1_10k,22525,24175,2021
MN,45_54,10_25k,12266,16394,2021
MN,45_54,25_50k,137,274,2021
MN,55_64,neg_zero,13733,14663,2021
MN,55_64,1_10k,27256,30764,2021
MN,55_64,10_25k,19870,26735,2021
MN,55_64,25_50k,212,424,2021
MN,65_74,neg_zero,4565,5038,2021
MN,65_74,1_10k,21358,24294,2021
MN,65_74,10_25k,24400,36074,2021
MN,65_74,25_50k,358,716,2021
MN,75p,neg_zero,5005,6170,2021
MN,75p,1_10k,20703,21946,2021
MN,75p,10_25k,16428,23731,2021
MN,75p,25_50k,62,124,2021
MO,18_25,neg_zero,114723,114763,2021
MO,18_25,1_10k,135732,135970,2021
MO,18_25,10_25k,43968,46061,2021
MO,18_25,25_50k,15,30,2021
MO,26_34,neg_zero,28347,28427,2021
MO,26_34,1_10k,49368,51595,2021
MO,26_34,10_25k,32295,39427,2021
MO,26_34,25_50k,529,1058,2021
MO,35_44,neg_zero,26244,26781,2021
MO,35_44,1_10k,37106,38682,2021
MO,35_44,10_25k,27342,32727,2021
MO,35_44,25_50k,152,304,2021
MO,45_54,neg_zero,19512,19842,2021
MO,45_54,1_10k,28706,31483,2021
MO,45_54,10_25k,25912,33644,2021
MO,45_54,25_50k,373,746,2021
MO,55_64,neg_zero,19940,21382,2021
MO,55_64,1_10k,48277,51801,2021
MO,55_64,10_25k,35263,46043,2021
MO,55_64,25_50k,250,500,2021
MO,65_74,neg_zero,4717,5327,2021
MO,65_74,1_10k,30590,33535,2021
MO,65_74,10_25k,32774,47240,2021
MO,65_74,25_50k,315,630,2021
MO,75p,neg_zero,5848,6813,2021
MO,75p,1_10k,24785,26834,2021
MO,75p,10_25k,25097,36254,2021
MO,75p,25_50k,416,832,2021
MS,18_25,neg_zero,92026,92143,2021
MS,18_25,1_10k,67078,67905,2021
MS,18_25,10_25k,24026,26980,2021
MS,18_25,25_50k,47,94,2021
MS,26_34,neg_zero,22575,22575,2021
MS,26_34,1_10k,36483,37390,2021
