state,gq_type,band,persons,year
CO,other_noninstitutional,45_54,1560,2019
CO,other_noninstitutional,55_64,2310,2019
CO,other_noninstitutional,65p,830,2019
CO,other_noninstitutional,u18,159,2019
CT,dorm_student,18_25,51723,2019
CT,institutional,18_25,3539,2019
CT,institutional,26_34,4426,2019
CT,institutional,35_44,3843,2019
CT,institutional,45_54,3657,2019
CT,institutional,55_64,4048,2019
CT,institutional,65p,19935,2019
CT,institutional,u18,404,2019
CT,other_noninstitutional,18_25,3854,2019
CT,other_noninstitutional,26_34,2637,2019
CT,other_noninstitutional,35_44,2131,2019
CT,other_noninstitutional,45_54,2454,2019
CT,other_noninstitutional,55_64,3631,2019
CT,other_noninstitutional,65p,3354,2019
CT,other_noninstitutional,u18,1231,2019
DC,dorm_student,18_25,24237,2019
DC,institutional,18_25,744,2019
DC,institutional,26_34,899,2019
DC,institutional,35_44,819,2019
DC,institutional,45_54,485,2019
DC,institutional,55_64,676,2019
DC,institutional,65p,2436,2019
DC,institutional,u18,214,2019
DC,other_noninstitutional,18_25,3215,2019
DC,other_noninstitutional,26_34,699,2019
DC,other_noninstitutional,35_44,570,2019
DC,other_noninstitutional,45_54,1332,2019
DC,other_noninstitutional,55_64,1353,2019
DC,other_noninstitutional,65p,1179,2019
DE,dorm_student,18_25,10496,2019
DE,institutional,18_25,897,2019
DE,institutional,26_34,2599,2019
DE,institutional,35_44,1537,2019
DE,institutional,45_54,756,2019
DE,institutional,55_64,1545,2019
DE,institutional,65p,3894,2019
DE,institutional,u18,419,2019
DE,other_noninstitutional,18_25,123,2019
DE,other_noninstitutional,26_34,551,2019
DE,other_noninstitutional,35_44,326,2019
DE,other_noninstitutional,45_54,165,2019
DE,other_noninstitutional,55_64,1217,2019
DE,other_noninstitutional,65p,193,2019
DE,other_noninstitutional,u18,177,2019
FL,dorm_student,18_25,96101,2019
FL,institutional,18_25,21779,2019
FL,institutional,26_34,46853,2019
FL,institutional,35_44,45974,2019
FL,institutional,45_54,31187,2019
FL,institutional,55_64,23269,2019
FL,institutional,65p,70400,2019
FL,institutional,u18,9751,2019
FL,other_noninstitutional,18_25,18421,2019
FL,other_noninstitutional,26_34,11873,2019
FL,other_noninstitutional,35_44,12465,2019
FL,other_noninstitutional,45_54,12770,2019
FL,other_noninstitutional,55_64,12059,2019
FL,other_noninstitutional,65p,16223,2019
FL,other_noninstitutional,u18,850,2019
GA,dorm_student,18_25,87370,2019
GA,institutional,18_25,18569,2019
GA,institutional,26_34,31331,2019
GA,institutional,35_44,29476,2019
GA,institutional,45_54,15385,2019
GA,institutional,55_64,15151,2019
GA,institutional,65p,30553,2019
GA,institutional,u18,1689,2019
GA,other_noninstitutional,18_25,17404,2019
GA,other_noninstitutional,26_34,6299,2019
GA,other_noninstitutional,35_44,2537,2019
GA,other_noninstitutional,45_54,4413,2019
GA,other_noninstitutional,55_64,2663,2019
GA,other_noninstitutional,65p,2295,2019
GA,other_noninstitutional,u18,1705,2019
HI,dorm_student,18_25,7361,2019
HI,institutional,18_25,901,2019
HI,institutional,26_34,1960,2019
HI,institutional,35_44,1447,2019
HI,institutional,45_54,1376,2019
HI,institutional,55_64,1134,2019
HI,institutional,65p,3875,2019
HI,institutional,u18,98,2019
HI,other_noninstitutional,18_25,11736,2019
HI,other_noninstitutional,26_34,4282,2019
HI,other_noninstitutional,35_44,2209,2019
HI,other_noninstitutional,45_54,1588,2019
HI,other_noninstitutional,55_64,2019,2019
HI,other_noninstitutional,65p,2886,2019
HI,other_noninstitutional,u18,46,2019
IA,dorm_student,18_25,43827,2019
IA,institutional,18_25,2982,2019
IA,institutional,26_34,5486,2019
IA,institutional,35_44,4344,2019
IA,institutional,45_54,1616,2019
IA,institutional,55_64,3171,2019
IA,institutional,65p,22064,2019
IA,institutional,u18,1706,2019
IA,other_noninstitutional,18_25,641,2019
IA,other_noninstitutional,26_34,2558,2019
IA,other_noninstitutional,35_44,2296,2019
IA,other_noninstitutional,45_54,2224,2019
IA,other_noninstitutional,55_64,2027,2019
IA,other_noninstitutional,65p,1394,2019
IA,other_noninstitutional,u18,273,2019
ID,dorm_student,18_25,8130,2019
ID,institutional,18_25,1288,2019
ID,institutional,26_34,3851,2019
ID,institutional,35_44,3644,2019
ID,institutional,45_54,1919,2019
ID,institutional,55_64,1023,2019
ID,institutional,65p,4981,2019
ID,institutional,u18,963,2019
ID,other_noninstitutional,18_25,1212,2019
ID,other_noninstitutional,26_34,1318,2019
ID,other_noninstitutional,35_44,756,2019
ID,other_noninstitutional,45_54,512,2019
ID,other_noninstitutional,55_64,734,2019
IL,dorm_student,18_25,88678,2019
IL,institutional,18_25,13382,2019
IL,institutional,26_34,21612,2019
IL,institutional,35_44,21034,2019
IL,institutional,45_54,16670,2019
IL,institutional,55_64,18472,2019
IL,institutional,65p,63695,2019
IL,institutional,u18,3780,2019
IL,other_noninstitutional,18_25,10081,2019
IL,other_noninstitutional,26_34,10047,2019
IL,other_noninstitutional,35_44,4988,2019
IL,other_noninstitutional,45_54,7454,2019
IL,other_noninstitutional,55_64,10001,2019
IL,other_noninstitutional,65p,4751,2019
IL,other_noninstitutional,u18,2162,2019
IN,dorm_student,18_25,75892,2019
IN,institutional,18_25,6688,2019
IN,institutional,26_34,18064,2019
IN,institutional,35_44,13334,2019
IN,institutional,45_54,9604,2019
IN,institutional,55_64,8134,2019
IN,institutional,65p,36800,2019
IN,institutional,u18,3227,2019
IN,other_noninstitutional,18_25,1362,2019
IN,other_noninstitutional,26_34,3603,2019
IN,other_noninstitutional,35_44,3806,2019
IN,other_noninstitutional,45_54,1823,2019
IN,other_noninstitutional,55_64,4329,2019
IN,other_noninstitutional,65p,3380,2019
IN,other_noninstitutional,u18,33,2019
KS,dorm_student,18_25,27445,2019
KS,institutional,18_25,2712,2019
KS,institutional,26_34,6403,2019
KS,institutional,35_44,5077,2019
KS,institutional,45_54,3510,2019
KS,institutional,55_64,3605,2019
KS,institutional,65p,17973,2019
KS,institutional,u18,1630,2019
KS,other_noninstitutional,18_25,6755,2019
KS,other_noninstitutional,26_34,3088,2019
KS,other_noninstitutional,35_44,179,2019
KS,other_noninstitutional,45_54,328,2019
KS,other_noninstitutional,55_64,313,2019
KS,other_noninstitutional,65p,854,2019
KS,other_noninstitutional,u18,674,2019
KY,dorm_student,18_25,45998,2019
KY,institutional,18_25,5210,2019
KY,institutional,26_34,11423,2019
KY,institutional,35_44,12605,2019
KY,institutional,45_54,8103,2019
KY,institutional,55_64,5497,2019
KY,institutional,65p,23046,2019
KY,institutional,u18,2454,2019
KY,other_noninstitutional,18_25,6116,2019
KY,other_noninstitutional,26_34,3981,2019
KY,other_noninstitutional,35_44,1009,2019
KY,other_noninstitutional,45_54,2739,2019
KY,other_noninstitutional,55_64,1478,2019
KY,other_noninstitutional,65p,2161,2019
KY,other_noninstitutional,u18,847,2019
LA,dorm_student,18_25,25027,2019
LA,institutional,18_25,6294,2019
LA,institutional,26_34,20551,2019
LA,institutional,35_44,19081,2019
LA,institutional,45_54,11473,2019
LA,institutional,55_64,10255,2019
LA,institutional,65p,19452,2019
LA,institutional,u18,1150,2019
LA,other_noninstitutional,18_25,5199,2019
LA,other_noninstitutional,26_34,2458,2019
LA,other_noninstitutional,35_44,1062,2019
LA,other_noninstitutional,45_54,978,2019
LA,other_noninstitutional,55_64,3005,2019
LA,other_noninstitutional,65p,2872,2019
MA,dorm_student,18_25,145789,2019
MA,institutional,18_25,4359,2019
MA,institutional,26_34,7049,2019
MA,institutional,35_44,5714,2019
MA,institutional,45_54,5214,2019
MA,institutional,55_64,5685,2019
MA,institutional,65p,35594,2019
MA,institutional,u18,2496,2019
MA,other_noninstitutional,18_25,2600,2019
MA,other_noninstitutional,26_34,9635,2019
MA,other_noninstitutional,35_44,3169,2019
MA,other_noninstitutional,45_54,5192,2019
MA,other_noninstitutional,55_64,4714,2019
MA,other_noninstitutional,65p,6397,2019
MA,other_noninstitutional,u18,2588,2019
MD,dorm_student,18_25,48649,2019
MD,institutional,18_25,5814,2019
MD,institutional,26_34,12019,2019
MD,institutional,35_44,9602,2019
MD,institutional,45_54,7167,2019
MD,institutional,55_64,6522,2019
MD,institutional,65p,22773,2019
MD,institutional,u18,1857,2019
MD,other_noninstitutional,18_25,6924,2019
MD,other_noninstitutional,26_34,4054,2019
MD,other_noninstitutional,35_44,3021,2019
MD,other_noninstitutional,45_54,2289,2019
MD,other_noninstitutional,55_64,3135,2019
MD,other_noninstitutional,65p,5903,2019
MD,other_noninstitutional,u18,770,2019
ME,dorm_student,18_25,16951,2019
ME,institutional,18_25,467,2019
ME,institutional,26_34,2105,2019
ME,institutional,35_44,1079,2019
ME,institutional,45_54,957,2019
ME,institutional,55_64,250,2019
ME,institutional,65p,8775,2019
ME,institutional,u18,604,2019
ME,other_noninstitutional,18_25,610,2019
ME,other_noninstitutional,26_34,851,2019
ME,other_noninstitutional,35_44,999,2019
ME,other_noninstitutional,45_54,513,2019
ME,other_noninstitutional,55_64,805,2019
ME,other_noninstitutional,65p,1678,2019
ME,other_noninstitutional,u18,562,2019
MI,dorm_student,18_25,75842,2019
MI,institutional,18_25,8596,2019
MI,institutional,26_34,15338,2019
MI,institutional,35_44,14294,2019
MI,institutional,45_54,12274,2019
MI,institutional,55_64,11833,2019
MI,institutional,65p,36425,2019
MI,institutional,u18,3594,2019
MI,other_noninstitutional,18_25,3224,2019
MI,other_noninstitutional,26_34,7046,2019
MI,other_noninstitutional,35_44,6646,2019
MI,other_noninstitutional,45_54,5371,2019
MI,other_noninstitutional,55_64,10917,2019
MI,other_noninstitutional,65p,10447,2019
MI,other_noninstitutional,u18,1652,2019
MN,dorm_student,18_25,45483,2019
MN,institutional,18_25,2093,2019
MN,institutional,26_34,5673,2019
MN,institutional,35_44,6433,2019
MN,institutional,45_54,4152,2019
MN,institutional,55_64,4592,2019
MN,institutional,65p,29563,2019
MN,institutional,u18,2579,2019
MN,other_noninstitutional,18_25,1573,2019
MN,other_noninstitutional,26_34,6212,2019
MN,other_noninstitutional,35_44,4560,2019
MN,other_noninstitutional,45_54,4155,2019
MN,other_noninstitutional,55_64,6300,2019
MN,other_noninstitutional,65p,4349,2019
MN,other_noninstitutional,u18,2850,2019
MO,dorm_student,18_25,52294,2019
MO,institutional,18_25,4829,2019
MO,institutional,26_34,13179,2019
MO,institutional,35_44,14022,2019
MO,institutional,45_54,9122,2019
MO,institutional,55_64,11686,2019
MO,institutional,65p,35757,2019
MO,institutional,u18,4760,2019
MO,other_noninstitutional,18_25,10696,2019
MO,other_noninstitutional,26_34,5198,2019
MO,other_noninstitutional,35_44,1811,2019
MO,other_noninstitutional,45_54,2498,2019
MO,other_noninstitutional,55_64,3891,2019
MO,other_noninstitutional,65p,3851,2019
MO,other_noninstitutional,u18,884,2019
MS,dorm_student,18_25,25202,2019
MS,institutional,18_25,6561,2019
MS,institutional,26_34,11463,2019
MS,institutional,35_44,10703,2019
MS,institutional,45_54,7254,2019
MS,institutional,55_64,6043,2019
MS,institutional,65p,13310,2019
MS,institutional,u18,1788,2019
MS,other_noninstitutional,18_25,3129,2019
MS,other_noninstitutional,26_34,2015,2019
MS,other_noninstitutional,35_44,483,2019
MS,other_noninstitutional,45_54,888,2019
MS,other_noninstitutional,55_64,1134,2019
MS,other_noninstitutional,65p,3176,2019
MS,other_noninstitutional,u18,233,2019
MT,dorm_student,18_25,8970,2019
MT,institutional,18_25,364,2019
MT,institutional,26_34,1707,2019
MT,institutional,35_44,1712,2019
MT,institutional,45_54,1379,2019
MT,institutional,55_64,920,2019
MT,institutional,65p,4709,2019
MT,institutional,u18,1236,2019
MT,other_noninstitutional,18_25,2394,2019
MT,other_noninstitutional,26_34,723,2019
MT,other_noninstitutional,35_44,1706,2019
MT,other_noninstitutional,45_54,674,2019
MT,other_noninstitutional,55_64,1025,2019
MT,other_noninstitutional,65p,1005,2019
MT,other_noninstitutional,u18,419,2019
NC,dorm_student,18_25,107964,2019
NC,institutional,18_25,8412,2019
NC,institutional,26_34,17922,2019
NC,institutional,35_44,14356,2019
NC,institutional,45_54,14579,2019
NC,institutional,55_64,11302,2019
NC,institutional,65p,39064,2019
NC,institutional,u18,4004,2019
NC,other_noninstitutional,18_25,31284,2019
NC,other_noninstitutional,26_34,7890,2019
NC,other_noninstitutional,35_44,5686,2019
NC,other_noninstitutional,45_54,6041,2019
NC,other_noninstitutional,55_64,7159,2019
NC,other_noninstitutional,65p,4320,2019
NC,other_noninstitutional,u18,908,2019
ND,dorm_student,18_25,10528,2019
ND,institutional,18_25,437,2019
ND,institutional,26_34,1359,2019
ND,institutional,35_44,510,2019
ND,institutional,45_54,528,2019
ND,institutional,55_64,491,2019
ND,institutional,65p,6241,2019
ND,institutional,u18,463,2019
ND,other_noninstitutional,18_25,1074,2019
ND,other_noninstitutional,26_34,133,2019
ND,other_noninstitutional,35_44,618,2019
ND,other_noninstitutional,45_54,596,2019
ND,other_noninstitutional,55_64,814,2019
ND,other_noninstitutional,65p,482,2019
ND,other_noninstitutional,u18,61,2019
NE,dorm_student,18_25,22832,2019
NE,institutional,18_25,1915,2019
NE,institutional,26_34,3036,2019
NE,institutional,35_44,2896,2019
NE,institutional,45_54,1906,2019
NE,institutional,55_64,1304,2019
NE,institutional,65p,11309,2019
NE,institutional,u18,1242,2019
NE,other_noninstitutional,18_25,191,2019
NE,other_noninstitutional,26_34,553,2019
NE,other_noninstitutional,35_44,1245,2019
NE,other_noninstitutional,45_54,456,2019
NE,other_noninstitutional,55_64,868,2019
NE,other_noninstitutional,65p,988,2019
NE,other_noninstitutional,u18,271,2019
NH,dorm_student,18_25,22323,2019
NH,institutional,18_25,397,2019
NH,institutional,26_34,1141,2019
NH,institutional,35_44,2369,2019
NH,institutional,45_54,1729,2019
NH,institutional,55_64,682,2019
NH,institutional,65p,7700,2019
NH,institutional,u18,410,2019
NH,other_noninstitutional,18_25,711,2019
NH,other_noninstitutional,26_34,534,2019
NH,other_noninstitutional,35_44,364,2019
NH,other_noninstitutional,45_54,759,2019
NH,other_noninstitutional,55_64,760,2019
NH,other_noninstitutional,65p,1121,2019
NH,other_noninstitutional,u18,73,2019
NJ,dorm_student,18_25,56889,2019
NJ,institutional,18_25,7914,2019
NJ,institutional,26_34,11333,2019
NJ,institutional,35_44,10335,2019
NJ,institutional,45_54,7757,2019
NJ,institutional,55_64,10570,2019
NJ,institutional,65p,38796,2019
NJ,institutional,u18,5427,2019
NJ,other_noninstitutional,18_25,1721,2019
NJ,other_noninstitutional,26_34,6179,2019
NJ,other_noninstitutional,35_44,5704,2019
NJ,other_noninstitutional,45_54,4184,2019
NJ,other_noninstitutional,55_64,7212,2019
NJ,other_noninstitutional,65p,5871,2019
NJ,other_noninstitutional,u18,595,2019
NM,dorm_student,18_25,8040,2019
NM,institutional,18_25,4193,2019
NM,institutional,26_34,4691,2019
NM,institutional,35_44,6318,2019
NM,institutional,45_54,3024,2019
NM,institutional,55_64,1642,2019
NM,institutional,65p,4579,2019
NM,institutional,u18,872,2019
NM,other_noninstitutional,18_25,3341,2019
NM,other_noninstitutional,26_34,1011,2019
NM,other_noninstitutional,35_44,1027,2019
NM,other_noninstitutional,45_54,256,2019
NM,other_noninstitutional,55_64,423,2019
NM,other_noninstitutional,65p,2920,2019
NM,other_noninstitutional,u18,570,2019
NV,dorm_student,18_25,3791,2019
NV,institutional,18_25,3493,2019
NV,institutional,26_34,6740,2019
NV,institutional,35_44,5851,2019
NV,institutional,45_54,4044,2019
NV,institutional,55_64,1976,2019
NV,institutional,65p,4450,2019
NV,institutional,u18,822,2019
NV,other_noninstitutional,18_25,1368,2019
NV,other_noninstitutional,26_34,672,2019
NV,other_noninstitutional,35_44,632,2019
NV,other_noninstitutional,45_54,483,2019
NV,other_noninstitutional,55_64,2569,2019
NV,other_noninstitutional,65p,576,2019
NV,other_noninstitutional,u18,196,2019
NY,dorm_student,18_25,216114,2019
NY,institutional,18_25,15576,2019
NY,institutional,26_34,25507,2019
NY,institutional,35_44,23416,2019
NY,institutional,45_54,20519,2019
NY,institutional,55_64,20558,2019
NY,institutional,65p,95533,2019
NY,institutional,u18,9076,2019
NY,other_noninstitutional,18_25,14293,2019
NY,other_noninstitutional,26_34,31143,2019
NY,other_noninstitutional,35_44,22452,2019
NY,other_noninstitutional,45_54,21329,2019
NY,other_noninstitutional,55_64,21805,2019
NY,other_noninstitutional,65p,17909,2019
NY,other_noninstitutional,u18,13383,2019
OH,dorm_student,18_25,120026,2019
OH,institutional,18_25,13496,2019
OH,institutional,26_34,22450,2019
OH,institutional,35_44,20251,2019
OH,institutional,45_54,16290,2019
OH,institutional,55_64,17270,2019
OH,institutional,65p,69983,2019
OH,institutional,u18,3611,2019
OH,other_noninstitutional,18_25,3113,2019
OH,other_noninstitutional,26_34,6108,2019
OH,other_noninstitutional,35_44,4479,2019
OH,other_noninstitutional,45_54,5342,2019
OH,other_noninstitutional,55_64,8049,2019
OH,other_noninstitutional,65p,5922,2019
OH,other_noninstitutional,u18,896,2019
OK,dorm_student,18_25,29769,2019
OK,institutional,18_25,5649,2019
OK,institutional,26_34,12147,2019
OK,institutional,35_44,11888,2019
OK,institutional,45_54,6168,2019
OK,institutional,55_64,5537,2019
OK,institutional,65p,19416,2019
OK,institutional,u18,1374,2019
OK,other_noninstitutional,18_25,7272,2019
OK,other_noninstitutional,26_34,3400,2019
OK,other_noninstitutional,35_44,1578,2019
OK,other_noninstitutional,45_54,1338,2019
OK,other_noninstitutional,55_64,2066,2019
OK,other_noninstitutional,65p,1953,2019
OK,other_noninstitutional,u18,504,2019
OR,dorm_student,18_25,26523,2019
OR,institutional,18_25,4759,2019
OR,institutional,26_34,7137,2019
OR,institutional,35_44,6223,2019
OR,institutional,45_54,4318,2019
OR,institutional,55_64,3501,2019
OR,institutional,65p,10554,2019
OR,institutional,u18,961,2019
OR,other_noninstitutional,18_25,2836,2019
OR,other_noninstitutional,26_34,4318,2019
OR,other_noninstitutional,35_44,3191,2019
OR,other_noninstitutional,45_54,2998,2019
OR,other_noninstitutional,55_64,3122,2019
OR,other_noninstitutional,65p,6921,2019
OR,other_noninstitutional,u18,1849,2019
PA,dorm_student,18_25,170983,2019
PA,institutional,18_25,15533,2019
PA,institutional,26_34,28436,2019
PA,institutional,35_44,28443,2019
PA,institutional,45_54,18472,2019
PA,institutional,55_64,19091,2019
PA,institutional,65p,79253,2019
PA,institutional,u18,7690,2019
PA,other_noninstitutional,18_25,2833,2019
PA,other_noninstitutional,26_34,7929,2019
PA,other_noninstitutional,35_44,7714,2019
PA,other_noninstitutional,45_54,11051,2019
PA,other_noninstitutional,55_64,10602,2019
PA,other_noninstitutional,65p,9936,2019
PA,other_noninstitutional,u18,3779,2019
RI,dorm_student,18_25,23849,2019
RI,institutional,18_25,802,2019
RI,institutional,26_34,375,2019
RI,institutional,35_44,1376,2019
RI,institutional,45_54,1199,2019
RI,institutional,55_64,1263,2019
RI,institutional,65p,6612,2019
RI,institutional,u18,79,2019
RI,other_noninstitutional,18_25,1194,2019
RI,other_noninstitutional,26_34,1088,2019
RI,other_noninstitutional,35_44,832,2019
RI,other_noninstitutional,45_54,395,2019
RI,other_noninstitutional,55_64,1174,2019
RI,other_noninstitutional,65p,575,2019
RI,other_noninstitutional,u18,88,2019
SC,dorm_student,18_25,47528,2019
SC,institutional,18_25,5382,2019
SC,institutional,26_34,8832,2019
SC,institutional,35_44,11203,2019
SC,institutional,45_54,7168,2019
SC,institutional,55_64,4778,2019
SC,institutional,65p,18482,2019
SC,institutional,u18,2416,2019
SC,other_noninstitutional,18_25,16709,2019
SC,other_noninstitutional,26_34,2399,2019
SC,other_noninstitutional,35_44,2405,2019
SC,other_noninstitutional,45_54,1142,2019
SC,other_noninstitutional,55_64,2477,2019
SC,other_noninstitutional,65p,2084,2019
SC,other_noninstitutional,u18,723,2019
SD,dorm_student,18_25,12897,2019
SD,institutional,18_25,1104,2019
SD,institutional,26_34,1840,2019
SD,institutional,35_44,2323,2019
SD,institutional,45_54,889,2019
SD,institutional,55_64,839,2019
SD,institutional,65p,6374,2019
SD,institutional,u18,1312,2019
SD,other_noninstitutional,18_25,1353,2019
SD,other_noninstitutional,26_34,410,2019
SD,other_noninstitutional,35_44,897,2019
SD,other_noninstitutional,45_54,1872,2019
SD,other_noninstitutional,55_64,694,2019
SD,other_noninstitutional,65p,907,2019
SD,other_noninstitutional,u18,307,2019
TN,dorm_student,18_25,52045,2019
TN,institutional,18_25,9422,2019
TN,institutional,26_34,16808,2019
TN,institutional,35_44,14438,2019
TN,institutional,45_54,9572,2019
TN,institutional,55_64,9450,2019
TN,institutional,65p,27679,2019
TN,institutional,u18,2573,2019
TN,other_noninstitutional,18_25,1008,2019
TN,other_noninstitutional,26_34,2755,2019
TN,other_noninstitutional,35_44,1556,2019
TN,other_noninstitutional,45_54,3927,2019
TN,other_noninstitutional,55_64,3143,2019
TN,other_noninstitutional,65p,3528,2019
TN,other_noninstitutional,u18,173,2019
TX,dorm_student,18_25,143453,2019
TX,institutional,18_25,37036,2019
TX,institutional,26_34,77442,2019
TX,institutional,35_44,68110,2019
TX,institutional,45_54,49673,2019
TX,institutional,55_64,40163,2019
TX,institutional,65p,85403,2019
TX,institutional,u18,10474,2019
TX,other_noninstitutional,18_25,32590,2019
TX,other_noninstitutional,26_34,12803,2019
TX,other_noninstitutional,35_44,10994,2019
TX,other_noninstitutional,45_54,8138,2019
TX,other_noninstitutional,55_64,11071,2019
TX,other_noninstitutional,65p,9387,2019
TX,other_noninstitutional,u18,3956,2019
UT,dorm_student,18_25,18227,2019
UT,institutional,18_25,1646,2019
UT,institutional,26_34,4691,2019
UT,institutional,35_44,4316,2019
UT,institutional,45_54,3002,2019
UT,institutional,55_64,1657,2019
UT,institutional,65p,3580,2019
UT,institutional,u18,2636,2019
UT,other_noninstitutional,18_25,1284,2019
UT,other_noninstitutional,26_34,2888,2019
UT,other_noninstitutional,35_44,1391,2019
UT,other_noninstitutional,45_54,1387,2019
UT,other_noninstitutional,55_64,522,2019
UT,other_noninstitutional,65p,639,2019
UT,other_noninstitutional,u18,498,2019
VA,dorm_student,18_25,93630,2019
VA,institutional,18_25,8906,2019
VA,institutional,26_34,17915,2019
VA,institutional,35_44,19329,2019
VA,institutional,45_54,11545,2019
VA,institutional,55_64,10509,2019
VA,institutional,65p,26742,2019
VA,institutional,u18,3388,2019
VA,other_noninstitutional,18_25,31675,2019
VA,other_noninstitutional,26_34,8121,2019
VA,other_noninstitutional,35_44,4463,2019
VA,other_noninstitutional,45_54,2574,2019
VA,other_noninstitutional,55_64,3515,2019
VA,other_noninstitutional,65p,1940,2019
VA,other_noninstitutional,u18,645,2019
VT,dorm_student,18_25,18057,2019
VT,institutional,18_25,471,2019
VT,institutional,26_34,281,2019
VT,institutional,35_44,254,2019
VT,institutional,45_54,234,2019
VT,institutional,55_64,574,2019
VT,institutional,65p,3334,2019
VT,institutional,u18,121,2019
VT,other_noninstitutional,18_25,529,2019
VT,other_noninstitutional,26_34,574,2019
VT,other_noninstitutional,35_44,556,2019
VT,other_noninstitutional,45_54,272,2019
VT,other_noninstitutional,55_64,85,2019
VT,other_noninstitutional,65p,359,2019
WA,dorm_student,18_25,38884,2019
WA,institutional,18_25,4969,2019
WA,institutional,26_34,11971,2019
WA,institutional,35_44,8485,2019
WA,institutional,45_54,6212,2019
WA,institutional,55_64,4739,2019
WA,institutional,65p,20370,2019
WA,institutional,u18,888,2019
WA,other_noninstitutional,18_25,16602,2019
WA,other_noninstitutional,26_34,6865,2019
WA,other_noninstitutional,35_44,6137,2019
WA,other_noninstitutional,45_54,4045,2019
WA,other_noninstitutional,55_64,6984,2019
WA,other_noninstitutional,65p,10335,2019
WA,other_noninstitutional,u18,334,2019
WI,dorm_student,18_25,55464,2019
WI,institutional,18_25,8526,2019
WI,institutional,26_34,9771,2019
WI,institutional,35_44,10936,2019
WI,institutional,45_54,6040,2019
WI,institutional,55_64,5395,2019
WI,institutional,65p,26525,2019
WI,institutional,u18,541,2019
WI,other_noninstitutional,18_25,1194,2019
WI,other_noninstitutional,26_34,3154,2019
WI,other_noninstitutional,35_44,3118,2019
WI,other_noninstitutional,45_54,2518,2019
WI,other_noninstitutional,55_64,5210,2019
WI,other_noninstitutional,65p,5011,2019
WI,other_noninstitutional,u18,446,2019
WV,dorm_student,18_25,15394,2019
WV,institutional,18_25,1335,2019
WV,institutional,26_34,4714,2019
WV,institutional,35_44,6315,2019
WV,institutional,45_54,2373,2019
