state,age_band,income_tier,n_units,n_adults,year
CT,65_74,neg_zero,4849,5415,2020
CT,65_74,1_10k,20008,21232,2020
CT,65_74,10_25k,11714,14945,2020
CT,75p,neg_zero,6396,6620,2020
CT,75p,1_10k,23374,24117,2020
CT,75p,10_25k,14140,19478,2020
DC,18_25,neg_zero,17748,17748,2020
DC,18_25,1_10k,12162,12162,2020
DC,18_25,10_25k,3027,3027,2020
DC,26_34,neg_zero,4927,4927,2020
DC,26_34,1_10k,7542,7765,2020
DC,26_34,10_25k,5697,5697,2020
DC,35_44,neg_zero,4622,4880,2020
DC,35_44,1_10k,8111,8167,2020
DC,35_44,10_25k,2677,2790,2020
DC,45_54,neg_zero,4481,4481,2020
DC,45_54,1_10k,7526,7712,2020
DC,45_54,10_25k,2777,3644,2020
DC,55_64,neg_zero,2893,2893,2020
DC,55_64,1_10k,11493,11699,2020
DC,55_64,10_25k,2209,2672,2020
DC,65_74,neg_zero,1616,1672,2020
DC,65_74,1_10k,4954,4954,2020
DC,65_74,10_25k,2934,3740,2020
DC,75p,neg_zero,712,901,2020
DC,75p,1_10k,2653,2788,2020
DC,75p,10_25k,2468,2832,2020
DE,18_25,neg_zero,18081,18243,2020
DE,18_25,1_10k,24313,24313,2020
DE,18_25,10_25k,4277,4397,2020
DE,26_34,neg_zero,5014,5014,2020
DE,26_34,1_10k,10564,10564,2020
DE,26_34,10_25k,4180,4818,2020
DE,35_44,neg_zero,4203,4412,2020
DE,35_44,1_10k,7827,8120,2020
DE,35_44,10_25k,5577,7416,2020
DE,45_54,neg_zero,1648,1648,2020
DE,45_54,1_10k,5691,5691,2020
DE,45_54,10_25k,3290,3747,2020
DE,55_64,neg_zero,4634,5234,2020
DE,55_64,1_10k,11203,12204,2020
DE,55_64,10_25k,3040,3994,2020
DE,65_74,neg_zero,1454,1555,2020
DE,65_74,1_10k,4473,4695,2020
DE,65_74,10_25k,3030,4214,2020
DE,75p,neg_zero,1834,2036,2020
DE,75p,1_10k,4758,5055,2020
DE,75p,10_25k,3222,4682,2020
FL,18_25,neg_zero,524770,525029,2020
FL,18_25,1_10k,437873,438736,2020
FL,18_25,10_25k,141237,147175,2020
FL,26_34,neg_zero,174574,177656,2020
FL,26_34,1_10k,210292,215921,2020
FL,26_34,10_25k,128561,149276,2020
FL,35_44,neg_zero,128046,130188,2020
FL,35_44,1_10k,135155,145335,2020
FL,35_44,10_25k,105033,135972,2020
FL,45_54,neg_zero,111109,113816,2020
FL,45_54,1_10k,138103,146929,2020
FL,45_54,10_25k,102267,140907,2020
FL,55_64,neg_zero,116615,123979,2020
FL,55_64,1_10k,197045,215102,2020
FL,55_64,10_25k,134695,189765,2020
FL,65_74,neg_zero,59180,68712,2020
FL,65_74,1_10k,168587,185261,2020
FL,65_74,10_25k,154940,235861,2020
FL,75p,neg_zero,64919,72489,2020
FL,75p,1_10k,192735,204507,2020
FL,75p,10_25k,143585,211797,2020
GA,18_25,neg_zero,312669,313101,2020
GA,18_25,1_10k,281541,281965,2020
GA,18_25,10_25k,74583,77743,2020
GA,26_34,neg_zero,105395,106530,2020
GA,26_34,1_10k,108430,110636,2020
GA,26_34,10_25k,65556,76000,2020
GA,35_44,neg_zero,81367,82971,2020
GA,35_44,1_10k,84088,87044,2020
GA,35_44,10_25k,51515,69375,2020
GA,45_54,neg_zero,58400,60563,2020
GA,45_54,1_10k,70444,75882,2020
GA,45_54,10_25k,54038,72996,2020
GA,55_64,neg_zero,48886,51341,2020
GA,55_64,1_10k,106643,115267,2020
GA,55_64,10_25k,61330,85033,2020
GA,65_74,neg_zero,21500,23313,2020
GA,65_74,1_10k,58800,61780,2020
GA,65_74,10_25k,53894,78349,2020
GA,75p,neg_zero,15450,17310,2020
GA,75p,1_10k,51774,54378,2020
GA,75p,10_25k,48556,65361,2020
HI,18_25,neg_zero,34633,34702,2020
HI,18_25,1_10k,29870,29990,2020
HI,18_25,10_25k,7423,7606,2020
HI,26_34,neg_zero,9764,9764,2020
HI,26_34,1_10k,13412,13722,2020
HI,26_34,10_25k,5717,6607,2020
HI,35_44,neg_zero,7937,8288,2020
HI,35_44,1_10k,7501,7653,2020
HI,35_44,10_25k,4057,5211,2020
HI,45_54,neg_zero,7024,7220,2020
HI,45_54,1_10k,5713,6279,2020
HI,45_54,10_25k,3297,4684,2020
HI,55_64,neg_zero,5313,5630,2020
HI,55_64,1_10k,10103,11532,2020
HI,55_64,10_25k,4821,6817,2020
HI,65_74,neg_zero,2366,2597,2020
HI,65_74,1_10k,7505,8169,2020
HI,65_74,10_25k,8264,13522,2020
HI,75p,neg_zero,3233,3809,2020
HI,75p,1_10k,10311,10478,2020
HI,75p,10_25k,6987,9451,2020
IA,18_25,neg_zero,50136,50136,2020
IA,18_25,1_10k,75625,75917,2020
IA,18_25,10_25k,19157,19784,2020
IA,26_34,neg_zero,14249,14249,2020
IA,26_34,1_10k,22522,23380,2020
IA,26_34,10_25k,13010,14909,2020
IA,35_44,neg_zero,11939,12406,2020
IA,35_44,1_10k,16102,17305,2020
IA,35_44,10_25k,10726,13843,2020
IA,45_54,neg_zero,8396,8620,2020
IA,45_54,1_10k,15075,16370,2020
IA,45_54,10_25k,9116,12087,2020
IA,55_64,neg_zero,8048,8672,2020
IA,55_64,1_10k,17490,18441,2020
IA,55_64,10_25k,11175,17290,2020
IA,65_74,neg_zero,2154,2382,2020
IA,65_74,1_10k,14020,15401,2020
IA,65_74,10_25k,13146,17985,2020
IA,75p,neg_zero,5835,6325,2020
IA,75p,1_10k,14148,14484,2020
IA,75p,10_25k,13785,18001,2020
ID,18_25,neg_zero,23319,23319,2020
ID,18_25,1_10k,38516,39049,2020
ID,18_25,10_25k,16912,19891,2020
ID,26_34,neg_zero,8011,8011,2020
ID,26_34,1_10k,13217,14479,2020
ID,26_34,10_25k,7432,10039,2020
ID,35_44,neg_zero,5754,5909,2020
ID,35_44,1_10k,10294,10775,2020
ID,35_44,10_25k,10913,16115,2020
ID,45_54,neg_zero,5334,5334,2020
ID,45_54,1_10k,7848,8181,2020
ID,45_54,10_25k,7419,10604,2020
ID,55_64,neg_zero,4239,4239,2020
ID,55_64,1_10k,9549,11182,2020
ID,55_64,10_25k,8290,12064,2020
ID,65_74,neg_zero,988,988,2020
ID,65_74,1_10k,6218,6787,2020
ID,65_74,10_25k,7505,11416,2020
ID,75p,neg_zero,1458,1947,2020
ID,75p,1_10k,7165,7900,2020
ID,75p,10_25k,8816,13521,2020
IL,18_25,neg_zero,269770,269933,2020
IL,18_25,1_10k,303253,303933,2020
IL,18_25,10_25k,85816,89002,2020
IL,26_34,neg_zero,94375,95233,2020
IL,26_34,1_10k,111866,114177,2020
IL,26_34,10_25k,63351,74214,2020
IL,35_44,neg_zero,64977,66092,2020
IL,35_44,1_10k,68429,71674,2020
IL,35_44,10_25k,50291,64994,2020
IL,45_54,neg_zero,56524,58324,2020
IL,45_54,1_10k,66012,69793,2020
IL,45_54,10_25k,44889,58547,2020
IL,55_64,neg_zero,59003,60808,2020
IL,55_64,1_10k,99805,107685,2020
IL,55_64,10_25k,57044,79283,2020
IL,65_74,neg_zero,29802,33843,2020
IL,65_74,1_10k,72036,77468,2020
IL,65_74,10_25k,54367,78652,2020
IL,75p,neg_zero,27285,29328,2020
IL,75p,1_10k,77790,80825,2020
IL,75p,10_25k,47543,65813,2020
IN,18_25,neg_zero,130360,130580,2020
IN,18_25,1_10k,170473,172687,2020
IN,18_25,10_25k,49021,51703,2020
IN,26_34,neg_zero,43096,43516,2020
IN,26_34,1_10k,57262,59403,2020
IN,26_34,10_25k,37264,43014,2020
IN,35_44,neg_zero,34882,35403,2020
IN,35_44,1_10k,44477,46479,2020
IN,35_44,10_25k,38017,48060,2020
IN,45_54,neg_zero,25317,25718,2020
IN,45_54,1_10k,37236,39224,2020
IN,45_54,10_25k,27137,34966,2020
IN,55_64,neg_zero,20157,20473,2020
IN,55_64,1_10k,54311,57527,2020
IN,55_64,10_25k,32942,44284,2020
IN,65_74,neg_zero,6960,7840,2020
IN,65_74,1_10k,27722,29074,2020
IN,65_74,10_25k,26764,35731,2020
IN,75p,neg_zero,9299,10060,2020
IN,75p,1_10k,35222,36640,2020
IN,75p,10_25k,23454,31733,2020
KS,18_25,neg_zero,53140,53140,2020
KS,18_25,1_10k,78174,78637,2020
KS,18_25,10_25k,24737,26783,2020
KS,26_34,neg_zero,10239,10545,2020
KS,26_34,1_10k,21931,23320,2020
KS,26_34,10_25k,14590,18864,2020
KS,35_44,neg_zero,8747,9099,2020
KS,35_44,1_10k,14654,15705,2020
KS,35_44,10_25k,11639,14177,2020
KS,45_54,neg_zero,10065,10164,2020
KS,45_54,1_10k,10051,10994,2020
KS,45_54,10_25k,9100,11613,2020
KS,55_64,neg_zero,8178,8478,2020
KS,55_64,1_10k,14922,16680,2020
KS,55_64,10_25k,13360,17344,2020
KS,65_74,neg_zero,3029,3204,2020
KS,65_74,1_10k,12673,14052,2020
KS,65_74,10_25k,8585,13248,2020
KS,75p,neg_zero,4574,5447,2020
KS,75p,1_10k,16547,17436,2020
KS,75p,10_25k,9997,14807,2020
KY,18_25,neg_zero,124558,124669,2020
KY,18_25,1_10k,120810,122071,2020
KY,18_25,10_25k,28218,30198,2020
KY,26_34,neg_zero,31252,31557,2020
KY,26_34,1_10k,47504,49219,2020
KY,26_34,10_25k,19206,22755,2020
KY,35_44,neg_zero,30827,31486,2020
KY,35_44,1_10k,38624,42416,2020
KY,35_44,10_25k,22508,29865,2020
KY,45_54,neg_zero,18860,19474,2020
KY,45_54,1_10k,34300,35904,2020
KY,45_54,10_25k,25504,36370,2020
KY,55_64,neg_zero,15249,15969,2020
KY,55_64,1_10k,52311,56364,2020
KY,55_64,10_25k,30618,44308,2020
KY,65_74,neg_zero,3954,4361,2020
KY,65_74,1_10k,29514,31673,2020
KY,65_74,10_25k,28328,43341,2020
KY,75p,neg_zero,5445,6179,2020
KY,75p,1_10k,29369,30534,2020
KY,75p,10_25k,18112,27614,2020
LA,18_25,neg_zero,151893,151893,2020
LA,18_25,1_10k,110159,111653,2020
LA,18_25,10_25k,35167,36210,2020
LA,26_34,neg_zero,47149,47500,2020
LA,26_34,1_10k,75587,78834,2020
LA,26_34,10_25k,39857,45124,2020
LA,35_44,neg_zero,44304,44795,2020
LA,35_44,1_10k,46346,48414,2020
LA,35_44,10_25k,29747,35013,2020
LA,45_54,neg_zero,34797,35724,2020
LA,45_54,1_10k,44111,46658,2020
LA,45_54,10_25k,20943,27177,2020
LA,55_64,neg_zero,35365,37488,2020
LA,55_64,1_10k,52991,55364,2020
LA,55_64,10_25k,35913,48579,2020
LA,65_74,neg_zero,6064,7651,2020
LA,65_74,1_10k,39541,40872,2020
LA,65_74,10_25k,30629,43779,2020
LA,75p,neg_zero,5381,5973,2020
LA,75p,1_10k,34682,36463,2020
LA,75p,10_25k,26007,36120,2020
MA,18_25,neg_zero,121262,121508,2020
MA,18_25,1_10k,146602,146727,2020
MA,18_25,10_25k,40762,41277,2020
MA,26_34,neg_zero,40380,41108,2020
MA,26_34,1_10k,53692,54588,2020
MA,26_34,10_25k,29245,32223,2020
MA,35_44,neg_zero,22471,22683,2020
MA,35_44,1_10k,36819,39245,2020
MA,35_44,10_25k,24400,29135,2020
MA,45_54,neg_zero,19833,20483,2020
MA,45_54,1_10k,35102,37342,2020
MA,45_54,10_25k,29020,35795,2020
MA,55_64,neg_zero,21511,22343,2020
MA,55_64,1_10k,42678,45621,2020
MA,55_64,10_25k,35411,44705,2020
MA,65_74,neg_zero,11846,13921,2020
MA,65_74,1_10k,38861,43100,2020
MA,65_74,10_25k,36135,49194,2020
MA,75p,neg_zero,21668,23873,2020
MA,75p,1_10k,41522,43929,2020
MA,75p,10_25k,36221,49400,2020
MD,18_25,neg_zero,135865,135865,2020
MD,18_25,1_10k,137988,138043,2020
MD,18_25,10_25k,33255,34012,2020
MD,26_34,neg_zero,46828,47269,2020
MD,26_34,1_10k,46551,47359,2020
MD,26_34,10_25k,21732,25219,2020
MD,35_44,neg_zero,26295,26826,2020
MD,35_44,1_10k,35574,38479,2020
MD,35_44,10_25k,23835,27886,2020
MD,45_54,neg_zero,21173,21915,2020
MD,45_54,1_10k,32881,35402,2020
MD,45_54,10_25k,16375,20119,2020
MD,55_64,neg_zero,21469,22036,2020
MD,55_64,1_10k,36579,38524,2020
MD,55_64,10_25k,23127,30836,2020
MD,65_74,neg_zero,10437,11165,2020
MD,65_74,1_10k,31423,34014,2020
MD,65_74,10_25k,24588,35291,2020
MD,75p,neg_zero,14583,16378,2020
MD,75p,1_10k,34960,36955,2020
MD,75p,10_25k,20331,27902,2020
ME,18_25,neg_zero,17687,17687,2020
ME,18_25,1_10k,23945,24041,2020
ME,18_25,10_25k,10191,10191,2020
ME,26_34,neg_zero,6522,6604,2020
ME,26_34,1_10k,12527,13204,2020
ME,26_34,10_25k,3821,4825,2020
ME,35_44,neg_zero,4021,4133,2020
ME,35_44,1_10k,7207,7940,2020
ME,35_44,10_25k,5973,7571,2020
ME,45_54,neg_zero,3216,3350,2020
ME,45_54,1_10k,9250,9363,2020
ME,45_54,10_25k,5872,6794,2020
ME,55_64,neg_zero,3022,3379,2020
ME,55_64,1_10k,12373,13491,2020
ME,55_64,10_25k,9023,13559,2020
ME,65_74,neg_zero,1382,1505,2020
ME,65_74,1_10k,6820,7273,2020
ME,65_74,10_25k,6442,8982,2020
ME,75p,neg_zero,1746,1859,2020
ME,75p,1_10k,10184,10637,2020
ME,75p,10_25k,8225,10666,2020
MI,18_25,neg_zero,175781,175906,2020
MI,18_25,1_10k,251996,253183,2020
MI,18_25,10_25k,80461,85800,2020
MI,26_34,neg_zero,58420,58896,2020
MI,26_34,1_10k,95300,98639,2020
MI,26_34,10_25k,57778,67761,2020
MI,35_44,neg_zero,41085,42123,2020
MI,35_44,1_10k,62147,64633,2020
MI,35_44,10_25k,47016,58559,2020
MI,45_54,neg_zero,41870,42585,2020
MI,45_54,1_10k,64910,68152,2020
MI,45_54,10_25k,46466,61847,2020
MI,55_64,neg_zero,39066,41379,2020
MI,55_64,1_10k,98646,105911,2020
MI,55_64,10_25k,50275,67797,2020
MI,65_74,neg_zero,13061,14512,2020
MI,65_74,1_10k,57260,62118,2020
MI,65_74,10_25k,47496,68848,2020
MI,75p,neg_zero,12317,13170,2020
MI,75p,1_10k,52437,54521,2020
MI,75p,10_25k,43530,60484,2020
MN,18_25,neg_zero,69034,69034,2020
MN,18_25,1_10k,118237,118386,2020
MN,18_25,10_25k,39079,41164,2020
MN,26_34,neg_zero,14437,14518,2020
MN,26_34,1_10k,34419,35737,2020
MN,26_34,10_25k,16604,18144,2020
MN,35_44,neg_zero,17927,18051,2020
MN,35_44,1_10k,22126,23551,2020
MN,35_44,10_25k,15527,18055,2020
MN,45_54,neg_zero,8555,8697,2020
MN,45_54,1_10k,19934,21040,2020
MN,45_54,10_25k,13604,16930,2020
MN,55_64,neg_zero,10548,11011,2020
MN,55_64,1_10k,35363,37403,2020
MN,55_64,10_25k,18973,26443,2020
MN,65_74,neg_zero,4490,5272,2020
MN,65_74,1_10k,20468,21536,2020
MN,65_74,10_25k,18760,27675,2020
MN,75p,neg_zero,6958,7364,2020
MN,75p,1_10k,19555,20192,2020
MN,75p,10_25k,19112,26848,2020
MO,18_25,neg_zero,118330,118517,2020
MO,18_25,1_10k,136490,137491,2020
MO,18_25,10_25k,48713,51778,2020
MO,26_34,neg_zero,34733,34944,2020
MO,26_34,1_10k,55194,57307,2020
MO,26_34,10_25k,34201,40516,2020
MO,35_44,neg_zero,24286,24613,2020
MO,35_44,1_10k,40620,42029,2020
MO,35_44,10_25k,27809,32791,2020
MO,45_54,neg_zero,23484,23747,2020
MO,45_54,1_10k,41268,44016,2020
MO,45_54,10_25k,23912,31605,2020
MO,55_64,neg_zero,22939,23621,2020
MO,55_64,1_10k,48527,52480,2020
MO,55_64,10_25k,35737,48762,2020
MO,65_74,neg_zero,8986,9156,2020
MO,65_74,1_10k,33826,35257,2020
MO,65_74,10_25k,28972,41850,2020
MO,75p,neg_zero,12881,14030,2020
MO,75p,1_10k,37263,40106,2020
MO,75p,10_25k,24742,34385,2020
MS,18_25,neg_zero,109296,109338,2020
MS,18_25,1_10k,78093,78531,2020
MS,18_25,10_25k,26237,28606,2020
MS,26_34,neg_zero,31529,31909,2020
MS,26_34,1_10k,35011,35175,2020
MS,26_34,10_25k,22728,25911,2020
MS,35_44,neg_zero,33914,33914,2020
MS,35_44,1_10k,38036,39456,2020
MS,35_44,10_25k,21036,25265,2020
MS,45_54,neg_zero,20690,21171,2020
MS,45_54,1_10k,25096,26917,2020
MS,45_54,10_25k,16889,21513,2020
MS,55_64,neg_zero,13219,13290,2020
MS,55_64,1_10k,31498,33052,2020
MS,55_64,10_25k,18794,28275,2020
MS,65_74,neg_zero,6434,6634,2020
MS,65_74,1_10k,23794,26526,2020
MS,65_74,10_25k,21600,31843,2020
MS,75p,neg_zero,3989,4303,2020
MS,75p,1_10k,19804,20957,2020
MS,75p,10_25k,18180,24209,2020
MT,18_25,neg_zero,21022,21022,2020
MT,18_25,1_10k,24450,24880,2020
MT,18_25,10_25k,8501,8711,2020
MT,26_34,neg_zero,4248,4293,2020
MT,26_34,1_10k,10728,11403,2020
MT,26_34,10_25k,4694,5472,2020
MT,35_44,neg_zero,4710,4710,2020
MT,35_44,1_10k,6151,6953,2020
MT,35_44,10_25k,4495,5323,2020
MT,45_54,neg_zero,2772,2772,2020
MT,45_54,1_10k,5751,5861,2020
MT,45_54,10_25k,5833,7410,2020
MT,55_64,neg_zero,2474,2936,2020
MT,55_64,1_10k,7575,7950,2020
MT,55_64,10_25k,6590,9220,2020
MT,65_74,neg_zero,1200,1294,2020
MT,65_74,1_10k,5922,6599,2020
MT,65_74,10_25k,6807,10124,2020
MT,75p,neg_zero,2249,2249,2020
MT,75p,1_10k,6479,6678,2020
MT,75p,10_25k,6031,8567,2020
NC,18_25,neg_zero,251729,251955,2020
NC,18_25,1_10k,244952,246989,2020
NC,18_25,10_25k,70706,73330,2020
NC,26_34,neg_zero,66489,67452,2020
NC,26_34,1_10k,111040,116140,2020
NC,26_34,10_25k,64652,79181,2020
NC,35_44,neg_zero,63720,64944,2020
NC,35_44,1_10k,75029,78060,2020
NC,35_44,10_25k,58427,73090,2020
NC,45_54,neg_zero,54723,56698,2020
NC,45_54,1_10k,64649,67953,2020
NC,45_54,10_25k,45747,62941,2020
NC,55_64,neg_zero,39252,41452,2020
NC,55_64,1_10k,98988,105195,2020
NC,55_64,10_25k,60912,86481,2020
NC,65_74,neg_zero,12703,13709,2020
NC,65_74,1_10k,61555,65922,2020
NC,65_74,10_25k,56565,84216,2020
NC,75p,neg_zero,13532,13864,2020
NC,75p,1_10k,54637,57146,2020
NC,75p,10_25k,56354,77531,2020
ND,18_25,neg_zero,10114,10114,2020
ND,18_25,1_10k,17535,17788,2020
ND,18_25,10_25k,8520,10016,2020
ND,26_34,neg_zero,1337,1386,2020
ND,26_34,1_10k,6602,6602,2020
ND,26_34,10_25k,3879,4861,2020
ND,35_44,neg_zero,1231,1231,2020
ND,35_44,1_10k,4533,4660,2020
ND,35_44,10_25k,3058,4504,2020
ND,45_54,neg_zero,709,737,2020
ND,45_54,1_10k,3617,3733,2020
ND,45_54,10_25k,1327,1391,2020
ND,55_64,neg_zero,1090,1090,2020
ND,55_64,1_10k,4487,4809,2020
ND,55_64,10_25k,1940,3003,2020
ND,65_74,neg_zero,422,562,2020
ND,65_74,1_10k,1979,2129,2020
ND,65_74,10_25k,1564,2463,2020
ND,75p,neg_zero,818,818,2020
ND,75p,1_10k,2150,2196,2020
ND,75p,10_25k,2836,3744,2020
NE,18_25,neg_zero,26263,26263,2020
NE,18_25,1_10k,45297,45449,2020
NE,18_25,10_25k,16269,16733,2020
NE,26_34,neg_zero,9900,9900,2020
NE,26_34,1_10k,15252,15457,2020
NE,26_34,10_25k,5297,6451,2020
NE,35_44,neg_zero,5836,5955,2020
NE,35_44,1_10k,6605,6741,2020
NE,35_44,10_25k,5368,7209,2020
NE,45_54,neg_zero,4545,4545,2020
NE,45_54,1_10k,7731,8295,2020
NE,45_54,10_25k,4418,5544,2020
NE,55_64,neg_zero,4797,5320,2020
NE,55_64,1_10k,11404,11508,2020
NE,55_64,10_25k,6899,10131,2020
NE,65_74,neg_zero,1364,1449,2020
NE,65_74,1_10k,6761,7190,2020
NE,65_74,10_25k,5881,8332,2020
NE,75p,neg_zero,3425,3585,2020
NE,75p,1_10k,8418,9059,2020
NE,75p,10_25k,6363,8784,2020
NH,18_25,neg_zero,16244,16244,2020
NH,18_25,1_10k,30439,30522,2020
NH,18_25,10_25k,8004,8450,2020
NH,26_34,neg_zero,6766,6888,2020
NH,26_34,1_10k,10159,10159,2020
NH,26_34,10_25k,3349,4039,2020
NH,35_44,neg_zero,3016,3016,2020
NH,35_44,1_10k,5366,5442,2020
NH,35_44,10_25k,3974,4511,2020
NH,45_54,neg_zero,2406,2597,2020
NH,45_54,1_10k,6784,7447,2020
NH,45_54,10_25k,4314,5172,2020
NH,55_64,neg_zero,4753,5187,2020
NH,55_64,1_10k,7293,7731,2020
NH,55_64,10_25k,5459,7616,2020
NH,65_74,neg_zero,570,647,2020
NH,65_74,1_10k,5366,5939,2020
NH,65_74,10_25k,5083,7227,2020
NH,75p,neg_zero,290,341,2020
NH,75p,1_10k,5074,5326,2020
NH,75p,10_25k,6826,9408,2020
NJ,18_25,neg_zero,183670,183751,2020
NJ,18_25,1_10k,218547,218704,2020
NJ,18_25,10_25k,51824,55479,2020
NJ,26_34,neg_zero,48301,48421,2020
NJ,26_34,1_10k,69779,71897,2020
NJ,26_34,10_25k,40345,46113,2020
NJ,35_44,neg_zero,35461,36701,2020
