state,age_band,income_tier,n_units,n_adults,year
GA,45_54,1_10k,79215,84895,2017
GA,45_54,10_25k,26242,40456,2017
GA,55_64,neg_zero,59098,61555,2017
GA,55_64,1_10k,95052,101235,2017
GA,55_64,10_25k,30140,49004,2017
GA,65_74,neg_zero,20003,22649,2017
GA,65_74,1_10k,64838,69408,2017
GA,65_74,10_25k,23619,39986,2017
GA,75p,neg_zero,20513,22407,2017
GA,75p,1_10k,55498,58352,2017
GA,75p,10_25k,13456,22616,2017
HI,18_25,neg_zero,34125,34125,2017
HI,18_25,1_10k,29537,30034,2017
HI,18_25,10_25k,2993,4077,2017
HI,26_34,neg_zero,12145,12145,2017
HI,26_34,1_10k,13185,13661,2017
HI,26_34,10_25k,4385,6032,2017
HI,35_44,neg_zero,4781,4781,2017
HI,35_44,1_10k,11179,11206,2017
HI,35_44,10_25k,2723,3818,2017
HI,45_54,neg_zero,8585,9075,2017
HI,45_54,1_10k,8933,9409,2017
HI,45_54,10_25k,2485,3136,2017
HI,55_64,neg_zero,8408,8859,2017
HI,55_64,1_10k,11994,13313,2017
HI,55_64,10_25k,4370,7707,2017
HI,65_74,neg_zero,3707,4017,2017
HI,65_74,1_10k,6594,7201,2017
HI,65_74,10_25k,3206,5813,2017
HI,75p,neg_zero,3987,4412,2017
HI,75p,1_10k,11744,12357,2017
HI,75p,10_25k,3263,5834,2017
IA,18_25,neg_zero,37271,37271,2017
IA,18_25,1_10k,79442,79442,2017
IA,18_25,10_25k,11041,11664,2017
IA,26_34,neg_zero,12343,12697,2017
IA,26_34,1_10k,22672,23389,2017
IA,26_34,10_25k,7570,10072,2017
IA,35_44,neg_zero,8281,8697,2017
IA,35_44,1_10k,14623,15351,2017
IA,35_44,10_25k,5362,8127,2017
IA,45_54,neg_zero,5803,5967,2017
IA,45_54,1_10k,12717,13234,2017
IA,45_54,10_25k,5601,9109,2017
IA,55_64,neg_zero,8009,8614,2017
IA,55_64,1_10k,20216,22852,2017
IA,55_64,10_25k,8144,13412,2017
IA,65_74,neg_zero,2455,2887,2017
IA,65_74,1_10k,11668,12056,2017
IA,65_74,10_25k,6033,9432,2017
IA,75p,neg_zero,4765,5013,2017
IA,75p,1_10k,13583,14808,2017
IA,75p,10_25k,4526,7870,2017
ID,18_25,neg_zero,25439,25439,2017
ID,18_25,1_10k,44810,46328,2017
ID,18_25,10_25k,8690,11394,2017
ID,26_34,neg_zero,7966,8084,2017
ID,26_34,1_10k,19333,20178,2017
ID,26_34,10_25k,4314,6370,2017
ID,35_44,neg_zero,4110,4367,2017
ID,35_44,1_10k,13137,13777,2017
ID,35_44,10_25k,3027,4549,2017
ID,45_54,neg_zero,8548,8764,2017
ID,45_54,1_10k,11094,11813,2017
ID,45_54,10_25k,3812,5668,2017
ID,55_64,neg_zero,4592,4933,2017
ID,55_64,1_10k,12723,13497,2017
ID,55_64,10_25k,4759,8830,2017
ID,65_74,neg_zero,2841,3418,2017
ID,65_74,1_10k,6883,7364,2017
ID,65_74,10_25k,2605,4657,2017
ID,75p,neg_zero,1956,2029,2017
ID,75p,1_10k,6744,7467,2017
ID,75p,10_25k,1657,2924,2017
IL,18_25,neg_zero,285253,285882,2017
IL,18_25,1_10k,340128,340886,2017
IL,18_25,10_25k,47217,50840,2017
IL,26_34,neg_zero,98887,100338,2017
IL,26_34,1_10k,127922,133588,2017
IL,26_34,10_25k,39077,49157,2017
IL,35_44,neg_zero,68584,69842,2017
IL,35_44,1_10k,77482,83619,2017
IL,35_44,10_25k,31618,47225,2017
IL,45_54,neg_zero,71364,72876,2017
IL,45_54,1_10k,82510,89523,2017
IL,45_54,10_25k,20539,31416,2017
IL,55_64,neg_zero,60609,64600,2017
IL,55_64,1_10k,111389,120974,2017
IL,55_64,10_25k,29881,48387,2017
IL,65_74,neg_zero,26633,30705,2017
IL,65_74,1_10k,67245,72729,2017
IL,65_74,10_25k,22364,40287,2017
IL,75p,neg_zero,26586,28976,2017
IL,75p,1_10k,80028,85008,2017
IL,75p,10_25k,18210,32141,2017
IN,18_25,neg_zero,138291,138433,2017
IN,18_25,1_10k,191073,191994,2017
IN,18_25,10_25k,24374,27047,2017
IN,26_34,neg_zero,46878,47725,2017
IN,26_34,1_10k,75184,77291,2017
IN,26_34,10_25k,17075,22968,2017
IN,35_44,neg_zero,32821,33404,2017
IN,35_44,1_10k,51311,53833,2017
IN,35_44,10_25k,15115,19807,2017
IN,45_54,neg_zero,29590,30441,2017
IN,45_54,1_10k,48756,52280,2017
IN,45_54,10_25k,12167,17817,2017
IN,55_64,neg_zero,23888,25034,2017
IN,55_64,1_10k,59803,63611,2017
IN,55_64,10_25k,14764,23798,2017
IN,65_74,neg_zero,6056,7140,2017
IN,65_74,1_10k,29798,31532,2017
IN,65_74,10_25k,10459,18082,2017
IN,75p,neg_zero,9304,10232,2017
IN,75p,1_10k,36187,37928,2017
IN,75p,10_25k,8853,15729,2017
KS,18_25,neg_zero,54249,54446,2017
KS,18_25,1_10k,78034,78837,2017
KS,18_25,10_25k,10338,11610,2017
KS,26_34,neg_zero,8511,8758,2017
KS,26_34,1_10k,29270,30151,2017
KS,26_34,10_25k,7538,9312,2017
KS,35_44,neg_zero,8619,8619,2017
KS,35_44,1_10k,15846,16346,2017
KS,35_44,10_25k,5935,8398,2017
KS,45_54,neg_zero,9144,9296,2017
KS,45_54,1_10k,14288,15754,2017
KS,45_54,10_25k,6330,9041,2017
KS,55_64,neg_zero,9822,10112,2017
KS,55_64,1_10k,22870,24674,2017
KS,55_64,10_25k,3840,6324,2017
KS,65_74,neg_zero,2772,2981,2017
KS,65_74,1_10k,11715,12825,2017
KS,65_74,10_25k,3354,5948,2017
KS,75p,neg_zero,1873,2189,2017
KS,75p,1_10k,16137,16941,2017
KS,75p,10_25k,4198,7676,2017
KY,18_25,neg_zero,120957,121271,2017
KY,18_25,1_10k,115675,116724,2017
KY,18_25,10_25k,15133,16961,2017
KY,26_34,neg_zero,37011,38380,2017
KY,26_34,1_10k,53851,57157,2017
KY,26_34,10_25k,17568,22974,2017
KY,35_44,neg_zero,31315,32958,2017
KY,35_44,1_10k,43511,46887,2017
KY,35_44,10_25k,13308,21763,2017
KY,45_54,neg_zero,25265,26744,2017
KY,45_54,1_10k,44885,49235,2017
KY,45_54,10_25k,13998,23813,2017
KY,55_64,neg_zero,22547,23607,2017
KY,55_64,1_10k,51483,55181,2017
KY,55_64,10_25k,15542,27183,2017
KY,65_74,neg_zero,4897,5770,2017
KY,65_74,1_10k,30695,32412,2017
KY,65_74,10_25k,12137,21369,2017
KY,75p,neg_zero,4225,4689,2017
KY,75p,1_10k,29039,29963,2017
KY,75p,10_25k,7612,13335,2017
LA,18_25,neg_zero,159078,159078,2017
LA,18_25,1_10k,148159,149096,2017
LA,18_25,10_25k,21731,24893,2017
LA,26_34,neg_zero,56378,57253,2017
LA,26_34,1_10k,63765,65323,2017
LA,26_34,10_25k,20845,27276,2017
LA,35_44,neg_zero,42948,43184,2017
LA,35_44,1_10k,52606,54122,2017
LA,35_44,10_25k,16285,22643,2017
LA,45_54,neg_zero,36530,37014,2017
LA,45_54,1_10k,53385,57182,2017
LA,45_54,10_25k,12561,19164,2017
LA,55_64,neg_zero,28786,29912,2017
LA,55_64,1_10k,61420,65329,2017
LA,55_64,10_25k,13966,23113,2017
LA,65_74,neg_zero,8015,8435,2017
LA,65_74,1_10k,38547,40181,2017
LA,65_74,10_25k,11630,20138,2017
LA,75p,neg_zero,5476,5670,2017
LA,75p,1_10k,31785,32855,2017
LA,75p,10_25k,9427,15381,2017
MA,18_25,neg_zero,114618,114618,2017
MA,18_25,1_10k,165273,165896,2017
MA,18_25,10_25k,21570,21660,2017
MA,26_34,neg_zero,44519,45263,2017
MA,26_34,1_10k,71464,73813,2017
MA,26_34,10_25k,14615,17906,2017
MA,35_44,neg_zero,25458,26632,2017
MA,35_44,1_10k,41080,44398,2017
MA,35_44,10_25k,13458,18576,2017
MA,45_54,neg_zero,25079,26513,2017
MA,45_54,1_10k,37575,39089,2017
MA,45_54,10_25k,11617,15765,2017
MA,55_64,neg_zero,24496,26652,2017
MA,55_64,1_10k,50106,52678,2017
MA,55_64,10_25k,14405,21055,2017
MA,65_74,neg_zero,12150,13970,2017
MA,65_74,1_10k,37631,40547,2017
MA,65_74,10_25k,13932,23068,2017
MA,75p,neg_zero,16182,17195,2017
MA,75p,1_10k,38815,40039,2017
MA,75p,10_25k,13118,21608,2017
MD,18_25,neg_zero,123665,123665,2017
MD,18_25,1_10k,156388,156842,2017
MD,18_25,10_25k,19363,20973,2017
MD,26_34,neg_zero,37336,37576,2017
MD,26_34,1_10k,62597,63720,2017
MD,26_34,10_25k,16504,19537,2017
MD,35_44,neg_zero,27644,28053,2017
MD,35_44,1_10k,39770,41556,2017
MD,35_44,10_25k,12208,17701,2017
MD,45_54,neg_zero,27419,27773,2017
MD,45_54,1_10k,42588,44475,2017
MD,45_54,10_25k,9134,13647,2017
MD,55_64,neg_zero,25205,26385,2017
MD,55_64,1_10k,50140,52729,2017
MD,55_64,10_25k,11051,17586,2017
MD,65_74,neg_zero,12594,13511,2017
MD,65_74,1_10k,30154,32116,2017
MD,65_74,10_25k,7465,12802,2017
MD,75p,neg_zero,17452,18368,2017
MD,75p,1_10k,31081,32610,2017
MD,75p,10_25k,8038,13852,2017
ME,18_25,neg_zero,15128,15128,2017
ME,18_25,1_10k,31227,31595,2017
ME,18_25,10_25k,4771,4816,2017
ME,26_34,neg_zero,4285,4285,2017
ME,26_34,1_10k,13444,13444,2017
ME,26_34,10_25k,2381,3205,2017
ME,35_44,neg_zero,3864,4580,2017
ME,35_44,1_10k,9329,9818,2017
ME,35_44,10_25k,4628,5577,2017
ME,45_54,neg_zero,4182,4282,2017
ME,45_54,1_10k,9970,10189,2017
ME,45_54,10_25k,2965,4741,2017
ME,55_64,neg_zero,4687,4825,2017
ME,55_64,1_10k,13869,14741,2017
ME,55_64,10_25k,3613,5911,2017
ME,65_74,neg_zero,868,1078,2017
ME,65_74,1_10k,7697,8076,2017
ME,65_74,10_25k,3275,5940,2017
ME,75p,neg_zero,988,1013,2017
ME,75p,1_10k,6921,7031,2017
ME,75p,10_25k,3953,6927,2017
MI,18_25,neg_zero,179155,179336,2017
MI,18_25,1_10k,299311,300860,2017
MI,18_25,10_25k,43315,45861,2017
MI,26_34,neg_zero,64293,65269,2017
MI,26_34,1_10k,113617,115510,2017
MI,26_34,10_25k,32528,40183,2017
MI,35_44,neg_zero,52185,52872,2017
MI,35_44,1_10k,69103,73155,2017
MI,35_44,10_25k,20924,29587,2017
MI,45_54,neg_zero,48793,51305,2017
MI,45_54,1_10k,79362,83940,2017
MI,45_54,10_25k,25905,40667,2017
MI,55_64,neg_zero,44186,47302,2017
MI,55_64,1_10k,92751,98955,2017
MI,55_64,10_25k,25707,43413,2017
MI,65_74,neg_zero,12825,14815,2017
MI,65_74,1_10k,55806,60214,2017
MI,65_74,10_25k,18378,31290,2017
MI,75p,neg_zero,11878,13998,2017
MI,75p,1_10k,50930,53649,2017
MI,75p,10_25k,14376,24735,2017
MN,18_25,neg_zero,65332,65332,2017
MN,18_25,1_10k,140098,140831,2017
MN,18_25,10_25k,26610,27633,2017
MN,26_34,neg_zero,17193,17314,2017
MN,26_34,1_10k,39943,40928,2017
MN,26_34,10_25k,17874,22153,2017
MN,35_44,neg_zero,11360,11751,2017
MN,35_44,1_10k,25528,27287,2017
MN,35_44,10_25k,12915,17072,2017
MN,45_54,neg_zero,12677,13059,2017
MN,45_54,1_10k,32184,33902,2017
MN,45_54,10_25k,7783,10018,2017
MN,55_64,neg_zero,11291,12511,2017
MN,55_64,1_10k,34303,35772,2017
MN,55_64,10_25k,9264,15710,2017
MN,65_74,neg_zero,4411,5240,2017
MN,65_74,1_10k,21003,22205,2017
MN,65_74,10_25k,6291,10847,2017
MN,75p,neg_zero,4776,5286,2017
MN,75p,1_10k,30347,31790,2017
MN,75p,10_25k,10529,17360,2017
MO,18_25,neg_zero,112263,112816,2017
MO,18_25,1_10k,160276,163354,2017
MO,18_25,10_25k,19830,21318,2017
MO,26_34,neg_zero,34964,35663,2017
MO,26_34,1_10k,61845,64356,2017
MO,26_34,10_25k,20613,26374,2017
MO,35_44,neg_zero,25813,26393,2017
MO,35_44,1_10k,40103,43111,2017
MO,35_44,10_25k,17818,24135,2017
MO,45_54,neg_zero,31826,33504,2017
MO,45_54,1_10k,50640,53291,2017
MO,45_54,10_25k,12120,17576,2017
MO,55_64,neg_zero,20490,21769,2017
MO,55_64,1_10k,61572,66482,2017
MO,55_64,10_25k,15986,26572,2017
MO,65_74,neg_zero,7227,8016,2017
MO,65_74,1_10k,34108,36564,2017
MO,65_74,10_25k,11715,21241,2017
MO,75p,neg_zero,8891,9528,2017
MO,75p,1_10k,32377,33669,2017
MO,75p,10_25k,10920,17350,2017
MS,18_25,neg_zero,115174,115618,2017
MS,18_25,1_10k,86034,86424,2017
MS,18_25,10_25k,13001,14708,2017
MS,26_34,neg_zero,29696,30605,2017
MS,26_34,1_10k,37279,38421,2017
MS,26_34,10_25k,12135,15624,2017
MS,35_44,neg_zero,29195,29623,2017
MS,35_44,1_10k,31219,32882,2017
MS,35_44,10_25k,10913,14540,2017
MS,45_54,neg_zero,21551,22433,2017
MS,45_54,1_10k,33263,34928,2017
MS,45_54,10_25k,8766,12485,2017
MS,55_64,neg_zero,19493,20270,2017
MS,55_64,1_10k,35396,37497,2017
MS,55_64,10_25k,10262,16159,2017
MS,65_74,neg_zero,4306,4893,2017
MS,65_74,1_10k,29039,30428,2017
MS,65_74,10_25k,8681,15304,2017
MS,75p,neg_zero,2860,2961,2017
MS,75p,1_10k,25075,26175,2017
MS,75p,10_25k,6712,10116,2017
MT,18_25,neg_zero,18936,18936,2017
MT,18_25,1_10k,28869,29139,2017
MT,18_25,10_25k,3059,3673,2017
MT,26_34,neg_zero,4317,4365,2017
MT,26_34,1_10k,9156,9348,2017
MT,26_34,10_25k,4475,6266,2017
MT,35_44,neg_zero,3309,3747,2017
MT,35_44,1_10k,9698,10100,2017
MT,35_44,10_25k,2658,3635,2017
MT,45_54,neg_zero,2305,2327,2017
MT,45_54,1_10k,7562,9042,2017
MT,45_54,10_25k,2605,3627,2017
MT,55_64,neg_zero,3177,3447,2017
MT,55_64,1_10k,9633,10739,2017
MT,55_64,10_25k,4081,6837,2017
MT,65_74,neg_zero,1372,1372,2017
MT,65_74,1_10k,5523,6011,2017
MT,65_74,10_25k,1961,3374,2017
MT,75p,neg_zero,533,533,2017
MT,75p,1_10k,3481,3575,2017
MT,75p,10_25k,1661,2721,2017
NC,18_25,neg_zero,233143,233877,2017
NC,18_25,1_10k,272818,275061,2017
NC,18_25,10_25k,33091,37416,2017
NC,26_34,neg_zero,70502,71621,2017
NC,26_34,1_10k,115329,117831,2017
NC,26_34,10_25k,28868,37925,2017
NC,35_44,neg_zero,55761,56264,2017
NC,35_44,1_10k,75644,80338,2017
NC,35_44,10_25k,31862,45257,2017
NC,45_54,neg_zero,55719,58335,2017
NC,45_54,1_10k,84974,91741,2017
NC,45_54,10_25k,25045,37136,2017
NC,55_64,neg_zero,42989,46854,2017
NC,55_64,1_10k,95098,102662,2017
NC,55_64,10_25k,28505,46323,2017
NC,65_74,neg_zero,12921,15139,2017
NC,65_74,1_10k,60961,65995,2017
NC,65_74,10_25k,24789,43462,2017
NC,75p,neg_zero,11041,12131,2017
NC,75p,1_10k,55024,56345,2017
NC,75p,10_25k,18298,31397,2017
ND,18_25,neg_zero,9202,9202,2017
ND,18_25,1_10k,17045,17045,2017
ND,18_25,10_25k,4596,4853,2017
ND,26_34,neg_zero,3520,3782,2017
ND,26_34,1_10k,5981,6199,2017
ND,26_34,10_25k,755,1443,2017
ND,35_44,neg_zero,1312,1312,2017
ND,35_44,1_10k,2571,2731,2017
ND,35_44,10_25k,783,949,2017
ND,45_54,neg_zero,1273,1386,2017
ND,45_54,1_10k,2469,2669,2017
ND,45_54,10_25k,357,552,2017
ND,55_64,neg_zero,1581,1666,2017
ND,55_64,1_10k,4636,5114,2017
ND,55_64,10_25k,1435,2123,2017
ND,65_74,neg_zero,681,681,2017
ND,65_74,1_10k,3816,4198,2017
ND,65_74,10_25k,633,1111,2017
ND,75p,neg_zero,748,1008,2017
ND,75p,1_10k,6091,7086,2017
ND,75p,10_25k,1275,2103,2017
NE,18_25,neg_zero,26282,26282,2017
NE,18_25,1_10k,50182,50373,2017
NE,18_25,10_25k,6655,7250,2017
NE,26_34,neg_zero,8299,8553,2017
NE,26_34,1_10k,13128,13541,2017
NE,26_34,10_25k,5614,6837,2017
NE,35_44,neg_zero,6278,6352,2017
NE,35_44,1_10k,8110,8610,2017
NE,35_44,10_25k,2518,3265,2017
NE,45_54,neg_zero,3790,3988,2017
NE,45_54,1_10k,10343,10994,2017
NE,45_54,10_25k,3664,5318,2017
NE,55_64,neg_zero,3314,3626,2017
NE,55_64,1_10k,10250,11056,2017
NE,55_64,10_25k,3176,5368,2017
NE,65_74,neg_zero,1794,2511,2017
NE,65_74,1_10k,5003,5348,2017
NE,65_74,10_25k,2358,4289,2017
NE,75p,neg_zero,3706,4332,2017
NE,75p,1_10k,9333,9745,2017
NE,75p,10_25k,2881,4802,2017
NH,18_25,neg_zero,17561,17561,2017
NH,18_25,1_10k,28390,28390,2017
NH,18_25,10_25k,3761,3882,2017
NH,26_34,neg_zero,6999,7113,2017
NH,26_34,1_10k,10968,11119,2017
NH,26_34,10_25k,2569,3156,2017
NH,35_44,neg_zero,3770,3770,2017
NH,35_44,1_10k,4835,5488,2017
NH,35_44,10_25k,2427,3563,2017
NH,45_54,neg_zero,3992,3992,2017
NH,45_54,1_10k,5996,6419,2017
NH,45_54,10_25k,961,1529,2017
NH,55_64,neg_zero,2952,2952,2017
NH,55_64,1_10k,6047,6963,2017
NH,55_64,10_25k,3406,5010,2017
NH,65_74,neg_zero,1305,1419,2017
NH,65_74,1_10k,4886,5197,2017
NH,65_74,10_25k,1713,2848,2017
NH,75p,neg_zero,1337,1614,2017
NH,75p,1_10k,6359,6359,2017
NH,75p,10_25k,2653,4330,2017
NJ,18_25,neg_zero,191354,191921,2017
NJ,18_25,1_10k,232257,232820,2017
NJ,18_25,10_25k,26729,28412,2017
NJ,26_34,neg_zero,54347,55049,2017
NJ,26_34,1_10k,72786,73585,2017
NJ,26_34,10_25k,23426,30445,2017
NJ,35_44,neg_zero,41971,43024,2017
