state,age_band,income_tier,n_units,n_adults,year
AZ,45_54,neg_zero,34578,37592,2017
AZ,45_54,1_10k,46701,50161,2017
AZ,45_54,10_25k,15905,24500,2017
AZ,55_64,neg_zero,35726,37572,2017
AZ,55_64,1_10k,60583,66020,2017
AZ,55_64,10_25k,16203,28470,2017
AZ,65_74,neg_zero,10512,13319,2017
AZ,65_74,1_10k,39779,45920,2017
AZ,65_74,10_25k,15930,28622,2017
AZ,75p,neg_zero,11627,13298,2017
AZ,75p,1_10k,28534,31067,2017
AZ,75p,10_25k,10969,19745,2017
CA,18_25,neg_zero,1037706,1040580,2017
CA,18_25,1_10k,1004862,1011630,2017
CA,18_25,10_25k,142342,158528,2017
CA,26_34,neg_zero,313974,318665,2017
CA,26_34,1_10k,411684,425835,2017
CA,26_34,10_25k,147018,194543,2017
CA,35_44,neg_zero,195117,202521,2017
CA,35_44,1_10k,220934,237369,2017
CA,35_44,10_25k,120657,182604,2017
CA,45_54,neg_zero,196680,206638,2017
CA,45_54,1_10k,229280,249771,2017
CA,45_54,10_25k,108166,171356,2017
CA,55_64,neg_zero,197159,213293,2017
CA,55_64,1_10k,254793,285734,2017
CA,55_64,10_25k,114803,194791,2017
CA,65_74,neg_zero,105242,125998,2017
CA,65_74,1_10k,222704,248176,2017
CA,65_74,10_25k,114302,206515,2017
CA,75p,neg_zero,97486,115062,2017
CA,75p,1_10k,217097,231837,2017
CA,75p,10_25k,105331,186500,2017
CO,18_25,neg_zero,83954,83954,2017
CO,18_25,1_10k,137284,138113,2017
CO,18_25,10_25k,22919,25602,2017
CO,26_34,neg_zero,21963,22401,2017
CO,26_34,1_10k,47260,49174,2017
CO,26_34,10_25k,14039,18771,2017
CO,35_44,neg_zero,16242,17065,2017
CO,35_44,1_10k,26081,29355,2017
CO,35_44,10_25k,11916,16714,2017
CO,45_54,neg_zero,13803,14446,2017
CO,45_54,1_10k,28112,30709,2017
CO,45_54,10_25k,7465,11852,2017
CO,55_64,neg_zero,19178,21964,2017
CO,55_64,1_10k,33052,36158,2017
CO,55_64,10_25k,8174,13715,2017
CO,65_74,neg_zero,6924,7371,2017
CO,65_74,1_10k,24823,27206,2017
CO,65_74,10_25k,8261,15031,2017
CO,75p,neg_zero,4633,5190,2017
CO,75p,1_10k,19654,21187,2017
CO,75p,10_25k,5297,9435,2017
CT,18_25,neg_zero,60729,60826,2017
CT,18_25,1_10k,96005,96276,2017
CT,18_25,10_25k,9680,10070,2017
CT,26_34,neg_zero,17815,18298,2017
CT,26_34,1_10k,27666,28383,2017
CT,26_34,10_25k,6927,8482,2017
CT,35_44,neg_zero,14509,15078,2017
CT,35_44,1_10k,15784,17258,2017
CT,35_44,10_25k,8611,12180,2017
CT,45_54,neg_zero,11994,12875,2017
CT,45_54,1_10k,19964,20823,2017
CT,45_54,10_25k,3396,4689,2017
CT,55_64,neg_zero,14726,15821,2017
CT,55_64,1_10k,22674,23505,2017
CT,55_64,10_25k,6215,9678,2017
CT,65_74,neg_zero,5080,5790,2017
CT,65_74,1_10k,16188,17264,2017
CT,65_74,10_25k,5316,9618,2017
CT,75p,neg_zero,3977,4464,2017
CT,75p,1_10k,15142,16266,2017
CT,75p,10_25k,3889,6424,2017
DC,18_25,neg_zero,18388,18388,2017
DC,18_25,1_10k,13939,13939,2017
DC,18_25,10_25k,2021,2245,2017
DC,26_34,neg_zero,4836,4836,2017
DC,26_34,1_10k,10973,11125,2017
DC,26_34,10_25k,2332,2805,2017
DC,35_44,neg_zero,5131,5131,2017
DC,35_44,1_10k,4822,5048,2017
DC,35_44,10_25k,1553,2224,2017
DC,45_54,neg_zero,2566,2566,2017
DC,45_54,1_10k,6684,7082,2017
DC,45_54,10_25k,937,1262,2017
DC,55_64,neg_zero,3823,3823,2017
DC,55_64,1_10k,7320,7607,2017
DC,55_64,10_25k,1041,1209,2017
DC,65_74,neg_zero,1674,1705,2017
DC,65_74,1_10k,5083,5083,2017
DC,65_74,10_25k,715,1013,2017
DC,75p,neg_zero,688,688,2017
DC,75p,1_10k,4834,4941,2017
DC,75p,10_25k,423,714,2017
DE,18_25,neg_zero,24673,24753,2017
DE,18_25,1_10k,25660,25828,2017
DE,18_25,10_25k,3065,3107,2017
DE,26_34,neg_zero,6927,7045,2017
DE,26_34,1_10k,8488,8740,2017
DE,26_34,10_25k,2354,2787,2017
DE,35_44,neg_zero,7122,7677,2017
DE,35_44,1_10k,5705,6617,2017
DE,35_44,10_25k,1227,1408,2017
DE,45_54,neg_zero,6855,7175,2017
DE,45_54,1_10k,3840,4012,2017
DE,45_54,10_25k,1681,2566,2017
DE,55_64,neg_zero,4992,5233,2017
DE,55_64,1_10k,8069,9461,2017
DE,55_64,10_25k,2018,3164,2017
DE,65_74,neg_zero,3300,4520,2017
DE,65_74,1_10k,5987,7150,2017
DE,65_74,10_25k,2774,4150,2017
DE,75p,neg_zero,1900,2076,2017
DE,75p,1_10k,2728,2857,2017
DE,75p,10_25k,1144,2170,2017
FL,18_25,neg_zero,492775,493453,2017
FL,18_25,1_10k,467551,470857,2017
FL,18_25,10_25k,67551,73103,2017
FL,26_34,neg_zero,165494,168356,2017
FL,26_34,1_10k,199856,205399,2017
FL,26_34,10_25k,60905,79013,2017
FL,35_44,neg_zero,105705,112980,2017
FL,35_44,1_10k,137169,146630,2017
FL,35_44,10_25k,66645,96873,2017
FL,45_54,neg_zero,115818,122795,2017
FL,45_54,1_10k,164490,175723,2017
FL,45_54,10_25k,55471,85527,2017
FL,55_64,neg_zero,127634,135682,2017
FL,55_64,1_10k,202518,221100,2017
FL,55_64,10_25k,65222,111670,2017
FL,65_74,neg_zero,63147,74879,2017
FL,65_74,1_10k,168732,183095,2017
FL,65_74,10_25k,62537,112039,2017
FL,75p,neg_zero,57924,66881,2017
FL,75p,1_10k,179542,191349,2017
FL,75p,10_25k,61410,109397,2017
GA,18_25,neg_zero,267173,267698,2017
GA,18_25,1_10k,280149,281675,2017
GA,18_25,10_25k,35208,38694,2017
GA,26_34,neg_zero,71754,73364,2017
GA,26_34,1_10k,115453,118439,2017
GA,26_34,10_25k,33031,42608,2017
GA,35_44,neg_zero,57674,59498,2017
GA,35_44,1_10k,77355,81047,2017
GA,35_44,10_25k,29361,45795,2017
GA,45_54,neg_zero,56693,59997,2017
GA,45_54,1_10k,74653,80333,2017
GA,45_54,10_25k,25868,40082,2017
GA,55_64,neg_zero,51074,53531,2017
GA,55_64,1_10k,89783,95966,2017
GA,55_64,10_25k,30140,49004,2017
GA,65_74,neg_zero,15921,18567,2017
GA,65_74,1_10k,61288,65858,2017
GA,65_74,10_25k,23297,39664,2017
GA,75p,neg_zero,15319,17213,2017
GA,75p,1_10k,50697,53551,2017
GA,75p,10_25k,13059,22219,2017
HI,18_25,neg_zero,31218,31218,2017
HI,18_25,1_10k,28002,28499,2017
HI,18_25,10_25k,2993,4077,2017
HI,26_34,neg_zero,10897,10897,2017
HI,26_34,1_10k,10081,10557,2017
HI,26_34,10_25k,4315,5962,2017
HI,35_44,neg_zero,3417,3417,2017
HI,35_44,1_10k,10083,10110,2017
HI,35_44,10_25k,2640,3735,2017
HI,45_54,neg_zero,7201,7691,2017
HI,45_54,1_10k,7917,8393,2017
HI,45_54,10_25k,2485,3136,2017
HI,55_64,neg_zero,7934,8385,2017
HI,55_64,1_10k,11480,12799,2017
HI,55_64,10_25k,4324,7661,2017
HI,65_74,neg_zero,3426,3736,2017
HI,65_74,1_10k,6222,6829,2017
HI,65_74,10_25k,3093,5700,2017
HI,75p,neg_zero,1906,2331,2017
HI,75p,1_10k,11388,12001,2017
HI,75p,10_25k,3263,5834,2017
IA,18_25,neg_zero,32790,32790,2017
IA,18_25,1_10k,76779,76779,2017
IA,18_25,10_25k,11041,11664,2017
IA,26_34,neg_zero,9630,9984,2017
IA,26_34,1_10k,20168,20885,2017
IA,26_34,10_25k,7570,10072,2017
IA,35_44,neg_zero,7411,7827,2017
IA,35_44,1_10k,12299,13027,2017
IA,35_44,10_25k,5322,8087,2017
IA,45_54,neg_zero,5090,5254,2017
IA,45_54,1_10k,11459,11976,2017
IA,45_54,10_25k,5437,8945,2017
IA,55_64,neg_zero,7604,8209,2017
IA,55_64,1_10k,18242,20878,2017
IA,55_64,10_25k,7848,13116,2017
IA,65_74,neg_zero,2121,2553,2017
IA,65_74,1_10k,9788,10176,2017
IA,65_74,10_25k,5778,9177,2017
IA,75p,neg_zero,2525,2773,2017
IA,75p,1_10k,10995,12220,2017
IA,75p,10_25k,4344,7688,2017
ID,18_25,neg_zero,22635,22635,2017
ID,18_25,1_10k,43561,45079,2017
ID,18_25,10_25k,8581,11285,2017
ID,26_34,neg_zero,7005,7123,2017
ID,26_34,1_10k,18036,18881,2017
ID,26_34,10_25k,4314,6370,2017
ID,35_44,neg_zero,3233,3490,2017
ID,35_44,1_10k,11994,12634,2017
ID,35_44,10_25k,3027,4549,2017
ID,45_54,neg_zero,7303,7519,2017
ID,45_54,1_10k,10382,11101,2017
ID,45_54,10_25k,3812,5668,2017
ID,55_64,neg_zero,4030,4371,2017
ID,55_64,1_10k,11620,12394,2017
ID,55_64,10_25k,4759,8830,2017
ID,65_74,neg_zero,2283,2860,2017
ID,65_74,1_10k,6328,6809,2017
ID,65_74,10_25k,2596,4648,2017
ID,75p,neg_zero,1786,1859,2017
ID,75p,1_10k,5356,6079,2017
ID,75p,10_25k,1657,2924,2017
IL,18_25,neg_zero,266169,266798,2017
IL,18_25,1_10k,335930,336688,2017
IL,18_25,10_25k,45713,49336,2017
IL,26_34,neg_zero,83365,84816,2017
IL,26_34,1_10k,123241,128907,2017
IL,26_34,10_25k,38669,48749,2017
IL,35_44,neg_zero,52122,53380,2017
IL,35_44,1_10k,72638,78775,2017
IL,35_44,10_25k,31457,47064,2017
IL,45_54,neg_zero,58504,60016,2017
IL,45_54,1_10k,76161,83174,2017
IL,45_54,10_25k,20081,30958,2017
IL,55_64,neg_zero,52281,56272,2017
IL,55_64,1_10k,99835,109420,2017
IL,55_64,10_25k,29462,47968,2017
IL,65_74,neg_zero,22648,26720,2017
IL,65_74,1_10k,58378,63862,2017
IL,65_74,10_25k,22105,40028,2017
IL,75p,neg_zero,21059,23449,2017
IL,75p,1_10k,61758,66738,2017
IL,75p,10_25k,17838,31769,2017
IN,18_25,neg_zero,128053,128195,2017
IN,18_25,1_10k,187597,188518,2017
IN,18_25,10_25k,24337,27010,2017
IN,26_34,neg_zero,38378,39225,2017
IN,26_34,1_10k,67826,69933,2017
IN,26_34,10_25k,16873,22766,2017
IN,35_44,neg_zero,27567,28150,2017
IN,35_44,1_10k,44798,47320,2017
IN,35_44,10_25k,14644,19336,2017
IN,45_54,neg_zero,25897,26748,2017
IN,45_54,1_10k,44489,48013,2017
IN,45_54,10_25k,11598,17248,2017
IN,55_64,neg_zero,20403,21549,2017
IN,55_64,1_10k,54375,58183,2017
IN,55_64,10_25k,14581,23615,2017
IN,65_74,neg_zero,5300,6384,2017
IN,65_74,1_10k,25976,27710,2017
IN,65_74,10_25k,9774,17397,2017
IN,75p,neg_zero,6309,7237,2017
IN,75p,1_10k,24017,25758,2017
IN,75p,10_25k,8078,14954,2017
KS,18_25,neg_zero,51639,51836,2017
KS,18_25,1_10k,75663,76466,2017
KS,18_25,10_25k,9942,11214,2017
KS,26_34,neg_zero,6957,7204,2017
KS,26_34,1_10k,26127,27008,2017
KS,26_34,10_25k,7514,9288,2017
KS,35_44,neg_zero,7388,7388,2017
KS,35_44,1_10k,14795,15295,2017
KS,35_44,10_25k,5778,8241,2017
KS,45_54,neg_zero,6961,7113,2017
KS,45_54,1_10k,13417,14883,2017
KS,45_54,10_25k,6330,9041,2017
KS,55_64,neg_zero,8862,9152,2017
KS,55_64,1_10k,20848,22652,2017
KS,55_64,10_25k,3733,6217,2017
KS,65_74,neg_zero,2488,2697,2017
KS,65_74,1_10k,10399,11509,2017
KS,65_74,10_25k,3354,5948,2017
KS,75p,neg_zero,1703,2019,2017
KS,75p,1_10k,10704,11508,2017
KS,75p,10_25k,4198,7676,2017
KY,18_25,neg_zero,112611,112925,2017
KY,18_25,1_10k,111605,112654,2017
KY,18_25,10_25k,15010,16838,2017
KY,26_34,neg_zero,29053,30422,2017
KY,26_34,1_10k,51053,54359,2017
KY,26_34,10_25k,17244,22650,2017
KY,35_44,neg_zero,21915,23558,2017
KY,35_44,1_10k,39919,43295,2017
KY,35_44,10_25k,13287,21742,2017
KY,45_54,neg_zero,20522,22001,2017
KY,45_54,1_10k,42728,47078,2017
KY,45_54,10_25k,13953,23768,2017
KY,55_64,neg_zero,19213,20273,2017
KY,55_64,1_10k,49739,53437,2017
KY,55_64,10_25k,15497,27138,2017
KY,65_74,neg_zero,4315,5188,2017
KY,65_74,1_10k,27674,29391,2017
KY,65_74,10_25k,12137,21369,2017
KY,75p,neg_zero,2240,2704,2017
KY,75p,1_10k,22073,22997,2017
KY,75p,10_25k,7590,13313,2017
LA,18_25,neg_zero,147819,147819,2017
LA,18_25,1_10k,145752,146689,2017
LA,18_25,10_25k,21033,24195,2017
LA,26_34,neg_zero,43411,44286,2017
LA,26_34,1_10k,61121,62679,2017
LA,26_34,10_25k,20845,27276,2017
LA,35_44,neg_zero,31305,31541,2017
LA,35_44,1_10k,49244,50760,2017
LA,35_44,10_25k,15980,22338,2017
LA,45_54,neg_zero,28211,28695,2017
LA,45_54,1_10k,50186,53983,2017
LA,45_54,10_25k,12260,18863,2017
LA,55_64,neg_zero,24039,25165,2017
LA,55_64,1_10k,57266,61175,2017
LA,55_64,10_25k,13871,23018,2017
LA,65_74,neg_zero,5850,6270,2017
LA,65_74,1_10k,35707,37341,2017
LA,65_74,10_25k,11407,19915,2017
LA,75p,neg_zero,3866,4060,2017
LA,75p,1_10k,26955,28025,2017
LA,75p,10_25k,9260,15214,2017
MA,18_25,neg_zero,106540,106540,2017
MA,18_25,1_10k,161894,162517,2017
MA,18_25,10_25k,21316,21406,2017
MA,26_34,neg_zero,38332,39076,2017
MA,26_34,1_10k,67023,69372,2017
MA,26_34,10_25k,14615,17906,2017
MA,35_44,neg_zero,21018,22192,2017
MA,35_44,1_10k,37657,40975,2017
MA,35_44,10_25k,13334,18452,2017
MA,45_54,neg_zero,21353,22787,2017
MA,45_54,1_10k,35558,37072,2017
MA,45_54,10_25k,11434,15582,2017
MA,55_64,neg_zero,21039,23195,2017
MA,55_64,1_10k,44031,46603,2017
MA,55_64,10_25k,14236,20886,2017
MA,65_74,neg_zero,10833,12653,2017
MA,65_74,1_10k,35102,38018,2017
MA,65_74,10_25k,13274,22410,2017
MA,75p,neg_zero,11975,12988,2017
MA,75p,1_10k,33285,34509,2017
MA,75p,10_25k,12408,20898,2017
MD,18_25,neg_zero,116225,116225,2017
MD,18_25,1_10k,154055,154509,2017
MD,18_25,10_25k,19200,20810,2017
MD,26_34,neg_zero,31584,31824,2017
MD,26_34,1_10k,58020,59143,2017
MD,26_34,10_25k,16504,19537,2017
MD,35_44,neg_zero,22170,22579,2017
MD,35_44,1_10k,36096,37882,2017
MD,35_44,10_25k,12208,17701,2017
MD,45_54,neg_zero,21966,22320,2017
MD,45_54,1_10k,38645,40532,2017
MD,45_54,10_25k,9134,13647,2017
MD,55_64,neg_zero,21262,22442,2017
MD,55_64,1_10k,48663,51252,2017
MD,55_64,10_25k,10489,17024,2017
MD,65_74,neg_zero,8900,9817,2017
MD,65_74,1_10k,28325,30287,2017
MD,65_74,10_25k,7358,12695,2017
MD,75p,neg_zero,10121,11037,2017
MD,75p,1_10k,28044,29573,2017
MD,75p,10_25k,7602,13416,2017
ME,18_25,neg_zero,13794,13794,2017
ME,18_25,1_10k,30445,30813,2017
ME,18_25,10_25k,4407,4452,2017
ME,26_34,neg_zero,4224,4224,2017
ME,26_34,1_10k,12000,12000,2017
ME,26_34,10_25k,2381,3205,2017
ME,35_44,neg_zero,3579,4295,2017
ME,35_44,1_10k,8513,9002,2017
ME,35_44,10_25k,4548,5497,2017
ME,45_54,neg_zero,3843,3943,2017
ME,45_54,1_10k,9376,9595,2017
ME,45_54,10_25k,2965,4741,2017
ME,55_64,neg_zero,4204,4342,2017
ME,55_64,1_10k,13072,13944,2017
ME,55_64,10_25k,3613,5911,2017
ME,65_74,neg_zero,726,936,2017
ME,65_74,1_10k,6390,6769,2017
ME,65_74,10_25k,3275,5940,2017
ME,75p,neg_zero,950,975,2017
ME,75p,1_10k,5279,5389,2017
ME,75p,10_25k,3895,6869,2017
MI,18_25,neg_zero,169080,169261,2017
MI,18_25,1_10k,292464,294013,2017
MI,18_25,10_25k,42961,45507,2017
MI,26_34,neg_zero,54736,55712,2017
MI,26_34,1_10k,107913,109806,2017
MI,26_34,10_25k,32045,39700,2017
MI,35_44,neg_zero,42903,43590,2017
MI,35_44,1_10k,62947,66999,2017
MI,35_44,10_25k,20712,29375,2017
MI,45_54,neg_zero,43332,45844,2017
MI,45_54,1_10k,74693,79271,2017
MI,45_54,10_25k,25704,40466,2017
MI,55_64,neg_zero,37267,40383,2017
MI,55_64,1_10k,85417,91621,2017
MI,55_64,10_25k,25231,42937,2017
MI,65_74,neg_zero,10928,12918,2017
MI,65_74,1_10k,51150,55558,2017
MI,65_74,10_25k,17112,30024,2017
MI,75p,neg_zero,11223,13343,2017
MI,75p,1_10k,41588,44307,2017
MI,75p,10_25k,13346,23705,2017
MN,18_25,neg_zero,59883,59883,2017
MN,18_25,1_10k,137103,137836,2017
MN,18_25,10_25k,26610,27633,2017
MN,26_34,neg_zero,14028,14149,2017
MN,26_34,1_10k,35534,36519,2017
MN,26_34,10_25k,17849,22128,2017
MN,35_44,neg_zero,9214,9605,2017
MN,35_44,1_10k,23703,25462,2017
MN,35_44,10_25k,12847,17004,2017
MN,45_54,neg_zero,10254,10636,2017
MN,45_54,1_10k,26608,28326,2017
MN,45_54,10_25k,7513,9748,2017
MN,55_64,neg_zero,10268,11488,2017
MN,55_64,1_10k,30052,31521,2017
MN,55_64,10_25k,9135,15581,2017
MN,65_74,neg_zero,4114,4943,2017
MN,65_74,1_10k,20071,21273,2017
MN,65_74,10_25k,6033,10589,2017
MN,75p,neg_zero,4276,4786,2017
MN,75p,1_10k,22100,23543,2017
MN,75p,10_25k,10084,16915,2017
MO,18_25,neg_zero,100083,100636,2017
MO,18_25,1_10k,154205,157283,2017
MO,18_25,10_25k,19508,20996,2017
MO,26_34,neg_zero,26690,27389,2017
MO,26_34,1_10k,56981,59492,2017
MO,26_34,10_25k,19674,25435,2017
MO,35_44,neg_zero,17979,18559,2017
MO,35_44,1_10k,36185,39193,2017
MO,35_44,10_25k,17632,23949,2017
MO,45_54,neg_zero,25089,26767,2017
MO,45_54,1_10k,46107,48758,2017
MO,45_54,10_25k,11619,17075,2017
MO,55_64,neg_zero,15787,17066,2017
MO,55_64,1_10k,56597,61507,2017
MO,55_64,10_25k,15947,26533,2017
MO,65_74,neg_zero,6142,6931,2017
MO,65_74,1_10k,29857,32313,2017
MO,65_74,10_25k,11601,21127,2017
MO,75p,neg_zero,4952,5589,2017
MO,75p,1_10k,25542,26834,2017
MO,75p,10_25k,10668,17098,2017
MS,18_25,neg_zero,108165,108609,2017
MS,18_25,1_10k,84788,85178,2017
MS,18_25,10_25k,12967,14674,2017
MS,26_34,neg_zero,21065,21974,2017
MS,26_34,1_10k,34873,36015,2017
MS,26_34,10_25k,12135,15624,2017
MS,35_44,neg_zero,21460,21888,2017
MS,35_44,1_10k,29736,31399,2017
MS,35_44,10_25k,10589,14216,2017
MS,45_54,neg_zero,16587,17469,2017
MS,45_54,1_10k,32302,33967,2017
MS,45_54,10_25k,8707,12426,2017
MS,55_64,neg_zero,17096,17873,2017
MS,55_64,1_10k,33110,35211,2017
MS,55_64,10_25k,10262,16159,2017
MS,65_74,neg_zero,3405,3992,2017
MS,65_74,1_10k,27192,28581,2017
MS,65_74,10_25k,8681,15304,2017
MS,75p,neg_zero,1852,1953,2017
MS,75p,1_10k,22882,23982,2017
MS,75p,10_25k,6362,9766,2017
MT,18_25,neg_zero,17136,17136,2017
MT,18_25,1_10k,27398,27668,2017
MT,18_25,10_25k,3059,3673,2017
MT,26_34,neg_zero,3802,3850,2017
MT,26_34,1_10k,8388,8580,2017
MT,26_34,10_25k,4475,6266,2017
MT,35_44,neg_zero,3079,3517,2017
MT,35_44,1_10k,7054,7456,2017
MT,35_44,10_25k,2658,3635,2017
MT,45_54,neg_zero,2196,2218,2017
MT,45_54,1_10k,6584,8064,2017
MT,45_54,10_25k,2441,3463,2017
MT,55_64,neg_zero,2962,3232,2017
MT,55_64,1_10k,9325,10431,2017
MT,55_64,10_25k,4081,6837,2017
MT,65_74,neg_zero,1372,1372,2017
MT,65_74,1_10k,5134,5622,2017
MT,65_74,10_25k,1961,3374,2017
MT,75p,neg_zero,401,401,2017
MT,75p,1_10k,2507,2601,2017
MT,75p,10_25k,1652,2712,2017
NC,18_25,neg_zero,222440,223174,2017
NC,18_25,1_10k,267449,269692,2017
NC,18_25,10_25k,32711,37036,2017
NC,26_34,neg_zero,61519,62638,2017
NC,26_34,1_10k,108282,110784,2017
NC,26_34,10_25k,28608,37665,2017
NC,35_44,neg_zero,46367,46870,2017
NC,35_44,1_10k,69359,74053,2017
NC,35_44,10_25k,31414,44809,2017
NC,45_54,neg_zero,47769,50385,2017
NC,45_54,1_10k,79520,86287,2017
NC,45_54,10_25k,24818,36909,2017
NC,55_64,neg_zero,39367,43232,2017
NC,55_64,1_10k,90614,98178,2017
NC,55_64,10_25k,28002,45820,2017
NC,65_74,neg_zero,11275,13493,2017
NC,65_74,1_10k,58356,63390,2017
NC,65_74,10_25k,24438,43111,2017
NC,75p,neg_zero,8779,9869,2017
NC,75p,1_10k,46089,47410,2017
NC,75p,10_25k,16979,30078,2017
ND,18_25,neg_zero,8596,8596,2017
ND,18_25,1_10k,16565,16565,2017
ND,18_25,10_25k,4596,4853,2017
ND,26_34,neg_zero,2965,3227,2017
ND,26_34,1_10k,5463,5681,2017
ND,26_34,10_25k,755,1443,2017
ND,35_44,neg_zero,1264,1264,2017
ND,35_44,1_10k,1965,2125,2017
ND,35_44,10_25k,591,757,2017
ND,45_54,neg_zero,1174,1287,2017
ND,45_54,1_10k,2408,2608,2017
ND,45_54,10_25k,357,552,2017
ND,55_64,neg_zero,1581,1666,2017
ND,55_64,1_10k,3387,3865,2017
ND,55_64,10_25k,1435,2123,2017
ND,65_74,neg_zero,452,452,2017
ND,65_74,1_10k,3609,3991,2017
ND,65_74,10_25k,633,1111,2017
ND,75p,neg_zero,748,1008,2017
ND,75p,1_10k,3880,4875,2017
ND,75p,10_25k,1275,2103,2017
NE,18_25,neg_zero,23400,23400,2017
NE,18_25,1_10k,48599,48790,2017
NE,18_25,10_25k,6655,7250,2017
NE,26_34,neg_zero,6971,7225,2017
NE,26_34,1_10k,12075,12488,2017
NE,26_34,10_25k,5330,6553,2017
NE,35_44,neg_zero,5472,5546,2017
NE,35_44,1_10k,7279,7779,2017
NE,35_44,10_25k,2331,3078,2017
NE,45_54,neg_zero,2955,3153,2017
NE,45_54,1_10k,9642,10293,2017
NE,45_54,10_25k,3664,5318,2017
NE,55_64,neg_zero,2633,2945,2017
NE,55_64,1_10k,9422,10228,2017
NE,55_64,10_25k,3080,5272,2017
NE,65_74,neg_zero,1794,2511,2017
NE,65_74,1_10k,4392,4737,2017
NE,65_74,10_25k,2358,4289,2017
NE,75p,neg_zero,2827,3453,2017
NE,75p,1_10k,6316,6728,2017
NE,75p,10_25k,2644,4565,2017
NH,18_25,neg_zero,16577,16577,2017
NH,18_25,1_10k,27612,27612,2017
NH,18_25,10_25k,3517,3638,2017
NH,26_34,neg_zero,5475,5589,2017
NH,26_34,1_10k,9774,9925,2017
NH,26_34,10_25k,2375,2962,2017
NH,35_44,neg_zero,3005,3005,2017
NH,35_44,1_10k,4629,5282,2017
NH,35_44,10_25k,2418,3554,2017
NH,45_54,neg_zero,2982,2982,2017
NH,45_54,1_10k,5491,5914,2017
NH,45_54,10_25k,961,1529,2017
NH,55_64,neg_zero,2777,2777,2017
NH,55_64,1_10k,5624,6540,2017
NH,55_64,10_25k,3406,5010,2017
NH,65_74,neg_zero,1233,1347,2017
NH,65_74,1_10k,3933,4244,2017
NH,65_74,10_25k,1713,2848,2017
NH,75p,neg_zero,1337,1614,2017
NH,75p,1_10k,4298,4298,2017
NH,75p,10_25k,2216,3893,2017
NJ,18_25,neg_zero,181189,181756,2017
NJ,18_25,1_10k,229312,229875,2017
NJ,18_25,10_25k,26580,28263,2017
NJ,26_34,neg_zero,46099,46801,2017
NJ,26_34,1_10k,67835,68634,2017
NJ,26_34,10_25k,22935,29954,2017
NJ,35_44,neg_zero,36344,37397,2017
