state,age_band,income_tier,n_units,n_adults,year
AZ,45_54,10_25k,25492,35331,2022
AZ,45_54,25_50k,1412,2824,2022
AZ,55_64,neg_zero,39871,44325,2022
AZ,55_64,1_10k,50334,55959,2022
AZ,55_64,10_25k,31496,42733,2022
AZ,55_64,25_50k,1181,2362,2022
AZ,65_74,neg_zero,17101,20405,2022
AZ,65_74,1_10k,41349,45904,2022
AZ,65_74,10_25k,39343,54676,2022
AZ,65_74,25_50k,1316,2632,2022
AZ,75p,neg_zero,15754,17349,2022
AZ,75p,1_10k,33295,36374,2022
AZ,75p,10_25k,33206,45701,2022
AZ,75p,25_50k,1682,3364,2022
CA,18_25,neg_zero,1081386,1082903,2022
CA,18_25,1_10k,837051,840916,2022
CA,18_25,10_25k,297109,303987,2022
CA,18_25,25_50k,1163,2326,2022
CA,26_34,neg_zero,371193,375510,2022
CA,26_34,1_10k,340936,350583,2022
CA,26_34,10_25k,200174,225535,2022
CA,26_34,25_50k,3475,6950,2022
CA,35_44,neg_zero,231773,241268,2022
CA,35_44,1_10k,221247,237888,2022
CA,35_44,10_25k,197799,247029,2022
CA,35_44,25_50k,9005,18010,2022
CA,45_54,neg_zero,200296,210188,2022
CA,45_54,1_10k,188334,207857,2022
CA,45_54,10_25k,171388,227695,2022
CA,45_54,25_50k,7756,15512,2022
CA,55_64,neg_zero,242688,262932,2022
CA,55_64,1_10k,231954,260062,2022
CA,55_64,10_25k,221908,303887,2022
CA,55_64,25_50k,7774,15548,2022
CA,65_74,neg_zero,136360,156089,2022
CA,65_74,1_10k,216754,242774,2022
CA,65_74,10_25k,274761,389164,2022
CA,65_74,25_50k,8723,17446,2022
CA,75p,neg_zero,117464,131501,2022
CA,75p,1_10k,228036,242578,2022
CA,75p,10_25k,252460,341240,2022
CA,75p,25_50k,4342,8684,2022
CO,18_25,neg_zero,98387,98444,2022
CO,18_25,1_10k,128028,128079,2022
CO,18_25,10_25k,44062,46632,2022
CO,26_34,neg_zero,33721,34683,2022
CO,26_34,1_10k,31600,32319,2022
CO,26_34,10_25k,24750,30352,2022
CO,26_34,25_50k,1123,2246,2022
CO,35_44,neg_zero,25141,25906,2022
CO,35_44,1_10k,26363,29278,2022
CO,35_44,10_25k,24160,29584,2022
CO,35_44,25_50k,1305,2610,2022
CO,45_54,neg_zero,17896,18881,2022
CO,45_54,1_10k,20761,21910,2022
CO,45_54,10_25k,14985,20513,2022
CO,45_54,25_50k,647,1294,2022
CO,55_64,neg_zero,17911,19147,2022
CO,55_64,1_10k,32686,34777,2022
CO,55_64,10_25k,21753,28702,2022
CO,55_64,25_50k,217,434,2022
CO,65_74,neg_zero,8473,9748,2022
CO,65_74,1_10k,21271,23071,2022
CO,65_74,10_25k,24101,33657,2022
CO,65_74,25_50k,1210,2420,2022
CO,75p,neg_zero,6296,7081,2022
CO,75p,1_10k,24287,25579,2022
CO,75p,10_25k,17735,23430,2022
CO,75p,25_50k,652,1304,2022
CT,18_25,neg_zero,75527,75903,2022
CT,18_25,1_10k,117457,117568,2022
CT,18_25,10_25k,28375,29259,2022
CT,18_25,25_50k,37,74,2022
CT,26_34,neg_zero,20844,20915,2022
CT,26_34,1_10k,24040,25029,2022
CT,26_34,10_25k,15522,16986,2022
CT,26_34,25_50k,110,220,2022
CT,35_44,neg_zero,18096,19076,2022
CT,35_44,1_10k,17862,18361,2022
CT,35_44,10_25k,16047,19023,2022
CT,35_44,25_50k,355,710,2022
CT,45_54,neg_zero,12135,12280,2022
CT,45_54,1_10k,12985,14172,2022
CT,45_54,10_25k,14044,18165,2022
CT,45_54,25_50k,675,1350,2022
CT,55_64,neg_zero,14933,16400,2022
CT,55_64,1_10k,24202,26235,2022
CT,55_64,10_25k,15032,18443,2022
CT,55_64,25_50k,300,600,2022
CT,65_74,neg_zero,7545,8505,2022
CT,65_74,1_10k,17291,18781,2022
CT,65_74,10_25k,17839,23358,2022
CT,65_74,25_50k,336,672,2022
CT,75p,neg_zero,8279,8912,2022
CT,75p,1_10k,19318,20439,2022
CT,75p,10_25k,13478,16337,2022
CT,75p,25_50k,229,458,2022
DC,18_25,neg_zero,18467,18467,2022
DC,18_25,1_10k,23365,23365,2022
DC,18_25,10_25k,5107,5107,2022
DC,26_34,neg_zero,7110,7110,2022
DC,26_34,1_10k,8656,8656,2022
DC,26_34,10_25k,2571,2743,2022
DC,26_34,25_50k,191,382,2022
DC,35_44,neg_zero,2312,2312,2022
DC,35_44,1_10k,4198,4271,2022
DC,35_44,10_25k,2980,3755,2022
DC,45_54,neg_zero,4229,4229,2022
DC,45_54,1_10k,3355,3475,2022
DC,45_54,10_25k,1503,1929,2022
DC,55_64,neg_zero,2556,2678,2022
DC,55_64,1_10k,5069,5217,2022
DC,55_64,10_25k,3088,3088,2022
DC,65_74,neg_zero,1973,2193,2022
DC,65_74,1_10k,4557,4625,2022
DC,65_74,10_25k,3088,3698,2022
DC,75p,neg_zero,1135,1441,2022
DC,75p,1_10k,3407,3753,2022
DC,75p,10_25k,2597,2597,2022
DE,18_25,neg_zero,21219,21219,2022
DE,18_25,1_10k,24106,24106,2022
DE,18_25,10_25k,5463,5882,2022
DE,26_34,neg_zero,4817,4817,2022
DE,26_34,1_10k,7924,8059,2022
DE,26_34,10_25k,5092,5505,2022
DE,26_34,25_50k,114,228,2022
DE,35_44,neg_zero,5481,5645,2022
DE,35_44,1_10k,5648,5648,2022
DE,35_44,10_25k,3273,3756,2022
DE,35_44,25_50k,265,530,2022
DE,45_54,neg_zero,3074,3127,2022
DE,45_54,1_10k,3209,3659,2022
DE,45_54,10_25k,2105,2426,2022
DE,45_54,25_50k,55,110,2022
DE,55_64,neg_zero,3164,3694,2022
DE,55_64,1_10k,6359,7103,2022
DE,55_64,10_25k,5966,7361,2022
DE,65_74,neg_zero,1566,2020,2022
DE,65_74,1_10k,4528,5545,2022
DE,65_74,10_25k,3830,5360,2022
DE,65_74,25_50k,101,202,2022
DE,75p,neg_zero,2876,3029,2022
DE,75p,1_10k,4373,4655,2022
DE,75p,10_25k,3812,5426,2022
DE,75p,25_50k,58,116,2022
FL,18_25,neg_zero,548453,550349,2022
FL,18_25,1_10k,429151,430647,2022
FL,18_25,10_25k,140030,144123,2022
FL,18_25,25_50k,538,1076,2022
FL,26_34,neg_zero,190298,192933,2022
FL,26_34,1_10k,167675,173790,2022
FL,26_34,10_25k,106565,124789,2022
FL,26_34,25_50k,3215,6430,2022
FL,35_44,neg_zero,130662,134763,2022
FL,35_44,1_10k,126274,134596,2022
FL,35_44,10_25k,96950,120480,2022
FL,35_44,25_50k,2265,4530,2022
FL,45_54,neg_zero,110545,114408,2022
FL,45_54,1_10k,106522,114845,2022
FL,45_54,10_25k,91716,119586,2022
FL,45_54,25_50k,2522,5044,2022
FL,55_64,neg_zero,135558,144682,2022
FL,55_64,1_10k,155339,173301,2022
FL,55_64,10_25k,137184,189865,2022
FL,55_64,25_50k,5900,11800,2022
FL,65_74,neg_zero,75442,86990,2022
FL,65_74,1_10k,155235,170824,2022
FL,65_74,10_25k,161032,228152,2022
FL,65_74,25_50k,5191,10382,2022
FL,75p,neg_zero,75822,82936,2022
FL,75p,1_10k,180004,193207,2022
FL,75p,10_25k,169034,230129,2022
FL,75p,25_50k,4002,8004,2022
GA,18_25,neg_zero,332137,332495,2022
GA,18_25,1_10k,283996,285521,2022
GA,18_25,10_25k,83759,86318,2022
GA,18_25,25_50k,286,572,2022
GA,26_34,neg_zero,81611,82511,2022
GA,26_34,1_10k,92359,96400,2022
GA,26_34,10_25k,59543,68222,2022
GA,26_34,25_50k,2162,4324,2022
GA,35_44,neg_zero,67234,69685,2022
GA,35_44,1_10k,72410,77559,2022
GA,35_44,10_25k,53472,63913,2022
GA,35_44,25_50k,2568,5136,2022
GA,45_54,neg_zero,49536,51463,2022
GA,45_54,1_10k,58599,63299,2022
GA,45_54,10_25k,43215,55834,2022
GA,45_54,25_50k,933,1866,2022
GA,55_64,neg_zero,53483,56346,2022
GA,55_64,1_10k,77672,85977,2022
GA,55_64,10_25k,52662,69568,2022
GA,55_64,25_50k,993,1986,2022
GA,65_74,neg_zero,24168,27641,2022
GA,65_74,1_10k,60110,65559,2022
GA,65_74,10_25k,66610,90126,2022
GA,65_74,25_50k,1578,3156,2022
GA,75p,neg_zero,19851,21269,2022
GA,75p,1_10k,49716,52889,2022
GA,75p,10_25k,53396,69097,2022
GA,75p,25_50k,1744,3488,2022
HI,18_25,neg_zero,27329,27329,2022
HI,18_25,1_10k,30740,30853,2022
HI,18_25,10_25k,8761,9060,2022
HI,18_25,25_50k,372,744,2022
HI,26_34,neg_zero,11314,11416,2022
HI,26_34,1_10k,11087,11292,2022
HI,26_34,10_25k,7705,8961,2022
HI,26_34,25_50k,54,108,2022
HI,35_44,neg_zero,9914,10443,2022
HI,35_44,1_10k,8778,9387,2022
HI,35_44,10_25k,4871,6171,2022
HI,35_44,25_50k,177,354,2022
HI,45_54,neg_zero,6108,6290,2022
HI,45_54,1_10k,7337,7929,2022
HI,45_54,10_25k,4896,6312,2022
HI,45_54,25_50k,216,432,2022
HI,55_64,neg_zero,7038,7682,2022
HI,55_64,1_10k,11016,11798,2022
HI,55_64,10_25k,7828,10677,2022
HI,55_64,25_50k,250,500,2022
HI,65_74,neg_zero,3258,3613,2022
HI,65_74,1_10k,9371,10596,2022
HI,65_74,10_25k,8154,11366,2022
HI,65_74,25_50k,8,16,2022
HI,75p,neg_zero,4015,4239,2022
HI,75p,1_10k,9952,10656,2022
HI,75p,10_25k,5718,8080,2022
HI,75p,25_50k,540,1080,2022
IA,18_25,neg_zero,44723,44723,2022
IA,18_25,1_10k,107691,107841,2022
IA,18_25,10_25k,24277,25185,2022
IA,26_34,neg_zero,15110,15110,2022
IA,26_34,1_10k,19662,19806,2022
IA,26_34,10_25k,15476,17162,2022
IA,26_34,25_50k,586,1172,2022
IA,35_44,neg_zero,10226,10482,2022
IA,35_44,1_10k,16593,16996,2022
IA,35_44,10_25k,11380,13440,2022
IA,35_44,25_50k,562,1124,2022
IA,45_54,neg_zero,7586,7610,2022
IA,45_54,1_10k,7771,8097,2022
IA,45_54,10_25k,11670,14752,2022
IA,55_64,neg_zero,8530,8701,2022
IA,55_64,1_10k,14696,16194,2022
IA,55_64,10_25k,16016,19889,2022
IA,55_64,25_50k,392,784,2022
IA,65_74,neg_zero,2372,2821,2022
IA,65_74,1_10k,10403,11068,2022
IA,65_74,10_25k,13929,19517,2022
IA,65_74,25_50k,340,680,2022
IA,75p,neg_zero,4422,5182,2022
IA,75p,1_10k,18419,19508,2022
IA,75p,10_25k,17143,21443,2022
IA,75p,25_50k,271,542,2022
ID,18_25,neg_zero,28273,28273,2022
ID,18_25,1_10k,52331,52568,2022
ID,18_25,10_25k,16502,18238,2022
ID,18_25,25_50k,203,406,2022
ID,26_34,neg_zero,9806,10181,2022
ID,26_34,1_10k,9675,10133,2022
ID,26_34,10_25k,9634,11396,2022
ID,26_34,25_50k,294,588,2022
ID,35_44,neg_zero,7229,7343,2022
ID,35_44,1_10k,8944,9340,2022
ID,35_44,10_25k,7352,8757,2022
ID,35_44,25_50k,281,562,2022
ID,45_54,neg_zero,5044,5216,2022
ID,45_54,1_10k,5988,6199,2022
ID,45_54,10_25k,8084,10229,2022
ID,45_54,25_50k,15,30,2022
ID,55_64,neg_zero,4484,4997,2022
ID,55_64,1_10k,10203,11283,2022
ID,55_64,10_25k,10397,14014,2022
ID,55_64,25_50k,366,732,2022
ID,65_74,neg_zero,1973,2222,2022
ID,65_74,1_10k,7894,9344,2022
ID,65_74,10_25k,11180,15055,2022
ID,65_74,25_50k,550,1100,2022
ID,75p,neg_zero,2298,2414,2022
ID,75p,1_10k,6045,6431,2022
ID,75p,10_25k,7401,10797,2022
ID,75p,25_50k,699,1398,2022
IL,18_25,neg_zero,281522,282025,2022
IL,18_25,1_10k,311030,311887,2022
IL,18_25,10_25k,93027,95432,2022
IL,18_25,25_50k,115,230,2022
IL,26_34,neg_zero,85111,85622,2022
IL,26_34,1_10k,102295,105623,2022
IL,26_34,10_25k,57597,63775,2022
IL,26_34,25_50k,237,474,2022
IL,35_44,neg_zero,69218,70925,2022
IL,35_44,1_10k,68533,72814,2022
IL,35_44,10_25k,53426,64852,2022
IL,35_44,25_50k,1704,3408,2022
IL,45_54,neg_zero,53275,55160,2022
IL,45_54,1_10k,59689,64300,2022
IL,45_54,10_25k,46738,60677,2022
IL,45_54,25_50k,2635,5270,2022
IL,55_64,neg_zero,58874,61712,2022
IL,55_64,1_10k,80309,86340,2022
IL,55_64,10_25k,61115,78083,2022
IL,55_64,25_50k,1842,3684,2022
IL,65_74,neg_zero,28920,33789,2022
IL,65_74,1_10k,69543,75036,2022
IL,65_74,10_25k,65003,89015,2022
IL,65_74,25_50k,2235,4470,2022
IL,75p,neg_zero,35884,38596,2022
IL,75p,1_10k,65119,68493,2022
IL,75p,10_25k,55891,75316,2022
IL,75p,25_50k,1743,3486,2022
IN,18_25,neg_zero,146118,146203,2022
IN,18_25,1_10k,200842,202230,2022
IN,18_25,10_25k,54758,57572,2022
IN,18_25,25_50k,245,490,2022
IN,26_34,neg_zero,41257,41733,2022
IN,26_34,1_10k,47780,49728,2022
IN,26_34,10_25k,32307,38624,2022
IN,26_34,25_50k,708,1416,2022
IN,35_44,neg_zero,34612,35396,2022
IN,35_44,1_10k,39405,41855,2022
IN,35_44,10_25k,26044,32373,2022
IN,35_44,25_50k,1972,3944,2022
IN,45_54,neg_zero,32254,33493,2022
IN,45_54,1_10k,30846,32446,2022
IN,45_54,10_25k,27352,34005,2022
IN,45_54,25_50k,579,1158,2022
IN,55_64,neg_zero,21750,22171,2022
IN,55_64,1_10k,44161,47485,2022
IN,55_64,10_25k,40259,51781,2022
IN,55_64,25_50k,1403,2806,2022
IN,65_74,neg_zero,12124,13796,2022
IN,65_74,1_10k,29757,33033,2022
IN,65_74,10_25k,34818,47337,2022
IN,65_74,25_50k,992,1984,2022
IN,75p,neg_zero,8082,8772,2022
IN,75p,1_10k,30848,32284,2022
IN,75p,10_25k,28421,37506,2022
IN,75p,25_50k,1265,2530,2022
KS,18_25,neg_zero,47884,47987,2022
KS,18_25,1_10k,96243,96670,2022
KS,18_25,10_25k,26894,28354,2022
KS,18_25,25_50k,360,720,2022
KS,26_34,neg_zero,16562,16562,2022
KS,26_34,1_10k,22582,24208,2022
KS,26_34,10_25k,9979,11740,2022
KS,26_34,25_50k,51,102,2022
KS,35_44,neg_zero,12394,13013,2022
KS,35_44,1_10k,14487,15071,2022
KS,35_44,10_25k,11160,14293,2022
KS,35_44,25_50k,86,172,2022
KS,45_54,neg_zero,9118,9374,2022
KS,45_54,1_10k,12974,14367,2022
KS,45_54,10_25k,9463,12335,2022
KS,45_54,25_50k,126,252,2022
KS,55_64,neg_zero,9046,9831,2022
KS,55_64,1_10k,16861,18316,2022
KS,55_64,10_25k,11851,15850,2022
KS,55_64,25_50k,1764,3528,2022
KS,65_74,neg_zero,3780,4281,2022
KS,65_74,1_10k,13402,14524,2022
KS,65_74,10_25k,12781,17109,2022
KS,65_74,25_50k,52,104,2022
KS,75p,neg_zero,2646,3211,2022
KS,75p,1_10k,14664,15145,2022
KS,75p,10_25k,12507,16041,2022
KS,75p,25_50k,228,456,2022
KY,18_25,neg_zero,116602,116610,2022
KY,18_25,1_10k,114520,114985,2022
KY,18_25,10_25k,42249,44970,2022
KY,18_25,25_50k,348,696,2022
KY,26_34,neg_zero,35349,35973,2022
KY,26_34,1_10k,39731,41359,2022
KY,26_34,10_25k,28814,35615,2022
KY,26_34,25_50k,812,1624,2022
KY,35_44,neg_zero,31093,31700,2022
KY,35_44,1_10k,35130,36848,2022
KY,35_44,10_25k,25089,32505,2022
KY,35_44,25_50k,822,1644,2022
KY,45_54,neg_zero,21840,23677,2022
KY,45_54,1_10k,30164,32762,2022
KY,45_54,10_25k,22865,29780,2022
KY,45_54,25_50k,355,710,2022
KY,55_64,neg_zero,19169,19971,2022
KY,55_64,1_10k,39402,43987,2022
KY,55_64,10_25k,41471,55986,2022
KY,55_64,25_50k,687,1374,2022
KY,65_74,neg_zero,6553,6945,2022
KY,65_74,1_10k,23588,26681,2022
KY,65_74,10_25k,35076,47173,2022
KY,65_74,25_50k,650,1300,2022
KY,75p,neg_zero,8934,9336,2022
KY,75p,1_10k,22758,24479,2022
KY,75p,10_25k,27043,33868,2022
KY,75p,25_50k,531,1062,2022
LA,18_25,neg_zero,150536,150840,2022
LA,18_25,1_10k,124885,124931,2022
LA,18_25,10_25k,40581,42031,2022
LA,18_25,25_50k,76,152,2022
LA,26_34,neg_zero,45201,45422,2022
LA,26_34,1_10k,43671,44773,2022
LA,26_34,10_25k,39698,43905,2022
LA,26_34,25_50k,365,730,2022
LA,35_44,neg_zero,39895,40264,2022
LA,35_44,1_10k,40147,41418,2022
LA,35_44,10_25k,39412,45061,2022
LA,35_44,25_50k,626,1252,2022
LA,45_54,neg_zero,33933,34583,2022
LA,45_54,1_10k,31987,34239,2022
LA,45_54,10_25k,23639,27834,2022
LA,45_54,25_50k,1291,2582,2022
LA,55_64,neg_zero,24742,25286,2022
LA,55_64,1_10k,47502,49807,2022
LA,55_64,10_25k,39315,52333,2022
LA,55_64,25_50k,2076,4152,2022
LA,65_74,neg_zero,9633,10348,2022
LA,65_74,1_10k,38156,41991,2022
LA,65_74,10_25k,38874,51542,2022
LA,65_74,25_50k,1113,2226,2022
LA,75p,neg_zero,7252,7801,2022
LA,75p,1_10k,29322,30971,2022
LA,75p,10_25k,28414,36583,2022
LA,75p,25_50k,491,982,2022
MA,18_25,neg_zero,147109,147438,2022
MA,18_25,1_10k,217070,217217,2022
MA,18_25,10_25k,53907,54101,2022
MA,26_34,neg_zero,36682,36824,2022
MA,26_34,1_10k,48570,50258,2022
MA,26_34,10_25k,30837,34659,2022
MA,26_34,25_50k,766,1532,2022
MA,35_44,neg_zero,31435,33522,2022
MA,35_44,1_10k,33198,35802,2022
MA,35_44,10_25k,22135,26853,2022
MA,35_44,25_50k,748,1496,2022
MA,45_54,neg_zero,22118,22482,2022
MA,45_54,1_10k,29860,31467,2022
MA,45_54,10_25k,24619,30393,2022
MA,45_54,25_50k,806,1612,2022
MA,55_64,neg_zero,27135,28792,2022
MA,55_64,1_10k,46363,49257,2022
MA,55_64,10_25k,39141,48232,2022
MA,55_64,25_50k,420,840,2022
MA,65_74,neg_zero,19508,22195,2022
MA,65_74,1_10k,33071,35948,2022
MA,65_74,10_25k,34676,44976,2022
MA,65_74,25_50k,1065,2130,2022
MA,75p,neg_zero,17552,20132,2022
MA,75p,1_10k,39793,41947,2022
MA,75p,10_25k,36714,47994,2022
MA,75p,25_50k,938,1876,2022
MD,18_25,neg_zero,132947,132947,2022
MD,18_25,1_10k,132790,133303,2022
MD,18_25,10_25k,37701,38512,2022
MD,26_34,neg_zero,45340,45799,2022
MD,26_34,1_10k,41260,42760,2022
MD,26_34,10_25k,22562,24319,2022
MD,26_34,25_50k,598,1196,2022
MD,35_44,neg_zero,29970,30098,2022
MD,35_44,1_10k,30832,31763,2022
MD,35_44,10_25k,24032,28152,2022
MD,35_44,25_50k,825,1650,2022
MD,45_54,neg_zero,26806,27594,2022
MD,45_54,1_10k,23018,24770,2022
MD,45_54,10_25k,19620,25653,2022
MD,45_54,25_50k,304,608,2022
MD,55_64,neg_zero,27563,29191,2022
MD,55_64,1_10k,42153,45717,2022
MD,55_64,10_25k,28511,36751,2022
MD,55_64,25_50k,932,1864,2022
MD,65_74,neg_zero,16251,17843,2022
MD,65_74,1_10k,36385,39182,2022
MD,65_74,10_25k,26560,37035,2022
MD,65_74,25_50k,728,1456,2022
MD,75p,neg_zero,16013,17150,2022
MD,75p,1_10k,36192,38351,2022
MD,75p,10_25k,22362,29667,2022
MD,75p,25_50k,826,1652,2022
ME,18_25,neg_zero,15322,15322,2022
ME,18_25,1_10k,31059,31059,2022
ME,18_25,10_25k,11920,12356,2022
ME,26_34,neg_zero,5998,5998,2022
ME,26_34,1_10k,7055,7096,2022
ME,26_34,10_25k,5269,5737,2022
ME,35_44,neg_zero,4826,5219,2022
ME,35_44,1_10k,6195,6428,2022
ME,35_44,10_25k,6229,7213,2022
ME,35_44,25_50k,344,688,2022
ME,45_54,neg_zero,3922,3989,2022
ME,45_54,1_10k,6754,7284,2022
ME,45_54,10_25k,4601,5045,2022
ME,45_54,25_50k,61,122,2022
ME,55_64,neg_zero,3608,3831,2022
ME,55_64,1_10k,8782,9218,2022
ME,55_64,10_25k,8183,11167,2022
ME,55_64,25_50k,274,548,2022
ME,65_74,neg_zero,1684,1916,2022
ME,65_74,1_10k,7008,7846,2022
ME,65_74,10_25k,11205,15044,2022
ME,65_74,25_50k,267,534,2022
ME,75p,neg_zero,2074,2260,2022
ME,75p,1_10k,7897,8487,2022
ME,75p,10_25k,7580,10954,2022
ME,75p,25_50k,118,236,2022
MI,18_25,neg_zero,189757,190061,2022
MI,18_25,1_10k,262790,264185,2022
MI,18_25,10_25k,92264,94349,2022
MI,18_25,25_50k,252,504,2022
MI,26_34,neg_zero,76048,76659,2022
MI,26_34,1_10k,82210,84651,2022
MI,26_34,10_25k,58736,66522,2022
MI,26_34,25_50k,505,1010,2022
MI,35_44,neg_zero,51314,52278,2022
MI,35_44,1_10k,57428,60765,2022
MI,35_44,10_25k,48542,57333,2022
MI,35_44,25_50k,1346,2692,2022
MI,45_54,neg_zero,41785,42197,2022
MI,45_54,1_10k,55854,59609,2022
MI,45_54,10_25k,44608,55080,2022
MI,45_54,25_50k,1403,2806,2022
MI,55_64,neg_zero,40072,43603,2022
MI,55_64,1_10k,73421,80227,2022
MI,55_64,10_25k,62315,78440,2022
MI,55_64,25_50k,1680,3360,2022
MI,65_74,neg_zero,17813,20724,2022
MI,65_74,1_10k,55401,60921,2022
MI,65_74,10_25k,54134,74902,2022
MI,65_74,25_50k,1276,2552,2022
MI,75p,neg_zero,18718,20462,2022
MI,75p,1_10k,43452,46019,2022
MI,75p,10_25k,37171,50684,2022
MI,75p,25_50k,633,1266,2022
MN,18_25,neg_zero,67310,67310,2022
MN,18_25,1_10k,144970,145016,2022
MN,18_25,10_25k,51121,51889,2022
MN,18_25,25_50k,121,242,2022
MN,26_34,neg_zero,19149,19293,2022
MN,26_34,1_10k,32569,33574,2022
MN,26_34,10_25k,23264,26856,2022
MN,26_34,25_50k,399,798,2022
MN,35_44,neg_zero,18980,20059,2022
MN,35_44,1_10k,26990,28647,2022
MN,35_44,10_25k,14370,17334,2022
MN,35_44,25_50k,1395,2790,2022
MN,45_54,neg_zero,14138,15328,2022
MN,45_54,1_10k,18742,20129,2022
MN,45_54,10_25k,15669,17901,2022
MN,45_54,25_50k,221,442,2022
MN,55_64,neg_zero,18578,19558,2022
MN,55_64,1_10k,32137,34932,2022
MN,55_64,10_25k,23301,30843,2022
MN,55_64,25_50k,716,1432,2022
MN,65_74,neg_zero,5121,6094,2022
MN,65_74,1_10k,20819,23775,2022
MN,65_74,10_25k,22162,29342,2022
MN,65_74,25_50k,1096,2192,2022
MN,75p,neg_zero,9458,10962,2022
MN,75p,1_10k,24744,26611,2022
MN,75p,10_25k,27386,35885,2022
MN,75p,25_50k,425,850,2022
MO,18_25,neg_zero,157123,157266,2022
MO,18_25,1_10k,153461,154116,2022
MO,18_25,10_25k,52206,53984,2022
MO,18_25,25_50k,191,382,2022
MO,26_34,neg_zero,38658,39344,2022
MO,26_34,1_10k,40668,42713,2022
MO,26_34,10_25k,29747,33046,2022
MO,26_34,25_50k,1205,2410,2022
MO,35_44,neg_zero,29051,29460,2022
MO,35_44,1_10k,35390,37327,2022
MO,35_44,10_25k,28466,32168,2022
MO,35_44,25_50k,426,852,2022
MO,45_54,neg_zero,22293,23842,2022
