state,age_band,income_tier,n_units,n_adults,year
DC,45_54,neg_zero,4189,4189,2018
DC,45_54,1_10k,5524,5732,2018
DC,45_54,10_25k,2180,2289,2018
DC,55_64,neg_zero,7530,7530,2018
DC,55_64,1_10k,8080,8135,2018
DC,55_64,10_25k,2223,2631,2018
DC,65_74,neg_zero,1657,1854,2018
DC,65_74,1_10k,4439,4569,2018
DC,65_74,10_25k,2221,2904,2018
DC,75p,neg_zero,1905,1981,2018
DC,75p,1_10k,6401,6401,2018
DC,75p,10_25k,2507,2846,2018
DE,18_25,neg_zero,21387,21387,2018
DE,18_25,1_10k,28479,28479,2018
DE,18_25,10_25k,4532,4532,2018
DE,26_34,neg_zero,7509,7509,2018
DE,26_34,1_10k,9152,9441,2018
DE,26_34,10_25k,5681,6991,2018
DE,35_44,neg_zero,4832,4832,2018
DE,35_44,1_10k,6488,6859,2018
DE,35_44,10_25k,3749,5486,2018
DE,45_54,neg_zero,5325,5791,2018
DE,45_54,1_10k,7125,7193,2018
DE,45_54,10_25k,3094,4342,2018
DE,55_64,neg_zero,4772,5008,2018
DE,55_64,1_10k,8664,9103,2018
DE,55_64,10_25k,4064,5028,2018
DE,65_74,neg_zero,843,987,2018
DE,65_74,1_10k,3561,3592,2018
DE,65_74,10_25k,3818,5251,2018
DE,75p,neg_zero,2013,2234,2018
DE,75p,1_10k,3279,3347,2018
DE,75p,10_25k,2379,3593,2018
FL,18_25,neg_zero,525706,526950,2018
FL,18_25,1_10k,451625,452900,2018
FL,18_25,10_25k,114687,120490,2018
FL,26_34,neg_zero,187591,190655,2018
FL,26_34,1_10k,230675,235435,2018
FL,26_34,10_25k,118598,142972,2018
FL,35_44,neg_zero,151014,154778,2018
FL,35_44,1_10k,150737,159072,2018
FL,35_44,10_25k,98423,129010,2018
FL,45_54,neg_zero,125632,128709,2018
FL,45_54,1_10k,160429,171121,2018
FL,45_54,10_25k,91138,130096,2018
FL,55_64,neg_zero,137920,146896,2018
FL,55_64,1_10k,205676,221919,2018
FL,55_64,10_25k,99095,148967,2018
FL,65_74,neg_zero,64182,72553,2018
FL,65_74,1_10k,188044,201417,2018
FL,65_74,10_25k,124946,194236,2018
FL,75p,neg_zero,63364,70525,2018
FL,75p,1_10k,196740,207828,2018
FL,75p,10_25k,117145,174555,2018
GA,18_25,neg_zero,281316,281733,2018
GA,18_25,1_10k,285668,287414,2018
GA,18_25,10_25k,57978,63418,2018
GA,26_34,neg_zero,86353,86955,2018
GA,26_34,1_10k,124226,127497,2018
GA,26_34,10_25k,56667,67712,2018
GA,35_44,neg_zero,72503,73936,2018
GA,35_44,1_10k,81260,85632,2018
GA,35_44,10_25k,53302,67071,2018
GA,45_54,neg_zero,67034,70390,2018
GA,45_54,1_10k,78455,86574,2018
GA,45_54,10_25k,37666,52978,2018
GA,55_64,neg_zero,52284,56116,2018
GA,55_64,1_10k,95129,102471,2018
GA,55_64,10_25k,44852,66421,2018
GA,65_74,neg_zero,21306,24305,2018
GA,65_74,1_10k,61526,65980,2018
GA,65_74,10_25k,41844,63648,2018
GA,75p,neg_zero,18751,20764,2018
GA,75p,1_10k,53598,56590,2018
GA,75p,10_25k,33516,46334,2018
HI,18_25,neg_zero,27289,27289,2018
HI,18_25,1_10k,26658,26849,2018
HI,18_25,10_25k,5513,5865,2018
HI,26_34,neg_zero,8730,8920,2018
HI,26_34,1_10k,14207,14481,2018
HI,26_34,10_25k,6420,7575,2018
HI,35_44,neg_zero,6285,6285,2018
HI,35_44,1_10k,9807,10306,2018
HI,35_44,10_25k,4294,5480,2018
HI,45_54,neg_zero,7833,8033,2018
HI,45_54,1_10k,7662,7694,2018
HI,45_54,10_25k,4531,5933,2018
HI,55_64,neg_zero,7489,7832,2018
HI,55_64,1_10k,13033,14120,2018
HI,55_64,10_25k,3030,4348,2018
HI,65_74,neg_zero,3696,3879,2018
HI,65_74,1_10k,9003,9669,2018
HI,65_74,10_25k,4005,6029,2018
HI,75p,neg_zero,3468,3894,2018
HI,75p,1_10k,7940,8131,2018
HI,75p,10_25k,6439,9645,2018
IA,18_25,neg_zero,43660,43660,2018
IA,18_25,1_10k,84871,85285,2018
IA,18_25,10_25k,15295,16058,2018
IA,26_34,neg_zero,12378,12404,2018
IA,26_34,1_10k,19792,20280,2018
IA,26_34,10_25k,12627,14493,2018
IA,35_44,neg_zero,8547,8547,2018
IA,35_44,1_10k,14641,15220,2018
IA,35_44,10_25k,13791,18025,2018
IA,45_54,neg_zero,12187,13109,2018
IA,45_54,1_10k,13636,14162,2018
IA,45_54,10_25k,9377,13366,2018
IA,55_64,neg_zero,7554,7746,2018
IA,55_64,1_10k,21048,22324,2018
IA,55_64,10_25k,9606,14924,2018
IA,65_74,neg_zero,1589,1649,2018
IA,65_74,1_10k,10991,11859,2018
IA,65_74,10_25k,9918,14666,2018
IA,75p,neg_zero,4283,4885,2018
IA,75p,1_10k,20714,21620,2018
IA,75p,10_25k,12560,19352,2018
ID,18_25,neg_zero,30446,30446,2018
ID,18_25,1_10k,52925,53801,2018
ID,18_25,10_25k,11972,15540,2018
ID,26_34,neg_zero,8600,8874,2018
ID,26_34,1_10k,17508,17936,2018
ID,26_34,10_25k,13096,16708,2018
ID,35_44,neg_zero,4504,4808,2018
ID,35_44,1_10k,10540,10782,2018
ID,35_44,10_25k,5691,6976,2018
ID,45_54,neg_zero,3799,3840,2018
ID,45_54,1_10k,7961,9255,2018
ID,45_54,10_25k,7465,10958,2018
ID,55_64,neg_zero,3843,4092,2018
ID,55_64,1_10k,9752,10502,2018
ID,55_64,10_25k,7467,11005,2018
ID,65_74,neg_zero,2525,3183,2018
ID,65_74,1_10k,6947,7318,2018
ID,65_74,10_25k,6481,10615,2018
ID,75p,neg_zero,3200,3536,2018
ID,75p,1_10k,7357,7723,2018
ID,75p,10_25k,6155,8797,2018
IL,18_25,neg_zero,279645,280284,2018
IL,18_25,1_10k,340962,341604,2018
IL,18_25,10_25k,78337,83026,2018
IL,26_34,neg_zero,89948,90612,2018
IL,26_34,1_10k,116708,119223,2018
IL,26_34,10_25k,67787,83964,2018
IL,35_44,neg_zero,76955,78317,2018
IL,35_44,1_10k,74108,78035,2018
IL,35_44,10_25k,53705,69891,2018
IL,45_54,neg_zero,59374,60477,2018
IL,45_54,1_10k,77638,81063,2018
IL,45_54,10_25k,40170,55554,2018
IL,55_64,neg_zero,62383,64704,2018
IL,55_64,1_10k,109701,117382,2018
IL,55_64,10_25k,47014,70423,2018
IL,65_74,neg_zero,24059,28882,2018
IL,65_74,1_10k,73472,78798,2018
IL,65_74,10_25k,44507,69073,2018
IL,75p,neg_zero,21506,23631,2018
IL,75p,1_10k,82646,87422,2018
IL,75p,10_25k,39487,58311,2018
IN,18_25,neg_zero,149535,149583,2018
IN,18_25,1_10k,172849,173827,2018
IN,18_25,10_25k,41940,45186,2018
IN,26_34,neg_zero,40801,41371,2018
IN,26_34,1_10k,64758,66959,2018
IN,26_34,10_25k,37731,46809,2018
IN,35_44,neg_zero,32063,32598,2018
IN,35_44,1_10k,40772,42768,2018
IN,35_44,10_25k,28004,36647,2018
IN,45_54,neg_zero,29377,30502,2018
IN,45_54,1_10k,44470,46471,2018
IN,45_54,10_25k,23083,30547,2018
IN,55_64,neg_zero,21582,22273,2018
IN,55_64,1_10k,58282,63446,2018
IN,55_64,10_25k,26325,39100,2018
IN,65_74,neg_zero,9299,10749,2018
IN,65_74,1_10k,29595,32213,2018
IN,65_74,10_25k,22890,33774,2018
IN,75p,neg_zero,7609,8332,2018
IN,75p,1_10k,30804,31897,2018
IN,75p,10_25k,19932,29240,2018
KS,18_25,neg_zero,44390,45219,2018
KS,18_25,1_10k,80464,80587,2018
KS,18_25,10_25k,21561,23169,2018
KS,26_34,neg_zero,12952,12952,2018
KS,26_34,1_10k,26650,27960,2018
KS,26_34,10_25k,11653,13998,2018
KS,35_44,neg_zero,9615,10196,2018
KS,35_44,1_10k,16830,17921,2018
KS,35_44,10_25k,10095,13545,2018
KS,45_54,neg_zero,9456,9819,2018
KS,45_54,1_10k,18133,18976,2018
KS,45_54,10_25k,8370,11352,2018
KS,55_64,neg_zero,7732,8133,2018
KS,55_64,1_10k,20216,21290,2018
KS,55_64,10_25k,7839,11401,2018
KS,65_74,neg_zero,2849,3269,2018
KS,65_74,1_10k,13567,14896,2018
KS,65_74,10_25k,9360,14139,2018
KS,75p,neg_zero,3831,4563,2018
KS,75p,1_10k,12832,13902,2018
KS,75p,10_25k,10251,15437,2018
KY,18_25,neg_zero,116201,116406,2018
KY,18_25,1_10k,115558,116245,2018
KY,18_25,10_25k,28450,32321,2018
KY,26_34,neg_zero,35367,35804,2018
KY,26_34,1_10k,50232,53070,2018
KY,26_34,10_25k,25583,33525,2018
KY,35_44,neg_zero,33749,35853,2018
KY,35_44,1_10k,41261,45152,2018
KY,35_44,10_25k,20830,26855,2018
KY,45_54,neg_zero,26387,27972,2018
KY,45_54,1_10k,41827,46097,2018
KY,45_54,10_25k,23038,33778,2018
KY,55_64,neg_zero,17450,18718,2018
KY,55_64,1_10k,51269,54848,2018
KY,55_64,10_25k,25839,40102,2018
KY,65_74,neg_zero,5634,6378,2018
KY,65_74,1_10k,32583,34574,2018
KY,65_74,10_25k,19811,31826,2018
KY,75p,neg_zero,7713,8342,2018
KY,75p,1_10k,26179,27544,2018
KY,75p,10_25k,19641,29041,2018
LA,18_25,neg_zero,153275,153337,2018
LA,18_25,1_10k,133800,134292,2018
LA,18_25,10_25k,28871,30736,2018
LA,26_34,neg_zero,54546,55753,2018
LA,26_34,1_10k,60638,61551,2018
LA,26_34,10_25k,28301,35626,2018
LA,35_44,neg_zero,44653,45268,2018
LA,35_44,1_10k,47618,48653,2018
LA,35_44,10_25k,29949,37170,2018
LA,45_54,neg_zero,37131,38955,2018
LA,45_54,1_10k,44866,47341,2018
LA,45_54,10_25k,24652,30818,2018
LA,55_64,neg_zero,27169,28191,2018
LA,55_64,1_10k,55899,58882,2018
LA,55_64,10_25k,25393,38443,2018
LA,65_74,neg_zero,8084,10108,2018
LA,65_74,1_10k,38625,40198,2018
LA,65_74,10_25k,24400,37465,2018
LA,75p,neg_zero,6224,6661,2018
LA,75p,1_10k,34252,35884,2018
LA,75p,10_25k,19008,29000,2018
MA,18_25,neg_zero,121936,121936,2018
MA,18_25,1_10k,163380,164205,2018
MA,18_25,10_25k,32221,33215,2018
MA,26_34,neg_zero,39018,39608,2018
MA,26_34,1_10k,61862,62902,2018
MA,26_34,10_25k,27874,32848,2018
MA,35_44,neg_zero,21231,22002,2018
MA,35_44,1_10k,32270,33147,2018
MA,35_44,10_25k,26120,33330,2018
MA,45_54,neg_zero,22603,23154,2018
MA,45_54,1_10k,38618,40853,2018
MA,45_54,10_25k,22297,29096,2018
MA,55_64,neg_zero,29201,31130,2018
MA,55_64,1_10k,52771,55169,2018
MA,55_64,10_25k,28234,38714,2018
MA,65_74,neg_zero,14480,16384,2018
MA,65_74,1_10k,34243,36951,2018
MA,65_74,10_25k,23520,33856,2018
MA,75p,neg_zero,15463,16569,2018
MA,75p,1_10k,40811,42939,2018
MA,75p,10_25k,27417,36419,2018
MD,18_25,neg_zero,120077,120177,2018
MD,18_25,1_10k,148306,148561,2018
MD,18_25,10_25k,30637,31536,2018
MD,26_34,neg_zero,41819,41987,2018
MD,26_34,1_10k,56493,57861,2018
MD,26_34,10_25k,21677,25703,2018
MD,35_44,neg_zero,27240,27731,2018
MD,35_44,1_10k,33813,34988,2018
MD,35_44,10_25k,20829,25766,2018
MD,45_54,neg_zero,23176,24289,2018
MD,45_54,1_10k,33156,35013,2018
MD,45_54,10_25k,15869,20553,2018
MD,55_64,neg_zero,23622,24981,2018
MD,55_64,1_10k,50150,52711,2018
MD,55_64,10_25k,18417,25085,2018
MD,65_74,neg_zero,13470,14304,2018
MD,65_74,1_10k,30596,33184,2018
MD,65_74,10_25k,13878,20861,2018
MD,75p,neg_zero,13024,14028,2018
MD,75p,1_10k,29456,30807,2018
MD,75p,10_25k,15188,23394,2018
ME,18_25,neg_zero,15550,15550,2018
ME,18_25,1_10k,26565,26788,2018
ME,18_25,10_25k,8467,8505,2018
ME,26_34,neg_zero,4983,5150,2018
ME,26_34,1_10k,14340,14891,2018
ME,26_34,10_25k,5381,6650,2018
ME,35_44,neg_zero,5319,5319,2018
ME,35_44,1_10k,7521,7819,2018
ME,35_44,10_25k,5043,6188,2018
ME,45_54,neg_zero,2352,2491,2018
ME,45_54,1_10k,9936,10126,2018
ME,45_54,10_25k,4645,6251,2018
ME,55_64,neg_zero,3359,3867,2018
ME,55_64,1_10k,16810,17895,2018
ME,55_64,10_25k,6774,9288,2018
ME,65_74,neg_zero,1287,1504,2018
ME,65_74,1_10k,6787,7714,2018
ME,65_74,10_25k,6660,10638,2018
ME,75p,neg_zero,1148,1196,2018
ME,75p,1_10k,10753,11320,2018
ME,75p,10_25k,6268,8710,2018
MI,18_25,neg_zero,178470,178605,2018
MI,18_25,1_10k,285674,287169,2018
MI,18_25,10_25k,62228,64339,2018
MI,26_34,neg_zero,57506,58257,2018
MI,26_34,1_10k,117258,120898,2018
MI,26_34,10_25k,53795,64681,2018
MI,35_44,neg_zero,49044,51639,2018
MI,35_44,1_10k,65768,68561,2018
MI,35_44,10_25k,41846,55812,2018
MI,45_54,neg_zero,53961,55932,2018
MI,45_54,1_10k,80034,85581,2018
MI,45_54,10_25k,39289,54133,2018
MI,55_64,neg_zero,37833,40398,2018
MI,55_64,1_10k,103436,108871,2018
MI,55_64,10_25k,46330,66523,2018
MI,65_74,neg_zero,12896,14659,2018
MI,65_74,1_10k,63016,68304,2018
MI,65_74,10_25k,38723,59249,2018
MI,75p,neg_zero,13535,15840,2018
MI,75p,1_10k,53142,55676,2018
MI,75p,10_25k,33063,46810,2018
MN,18_25,neg_zero,70349,70349,2018
MN,18_25,1_10k,126487,126572,2018
MN,18_25,10_25k,29382,31371,2018
MN,26_34,neg_zero,20300,20795,2018
MN,26_34,1_10k,39859,40608,2018
MN,26_34,10_25k,22232,25781,2018
MN,35_44,neg_zero,14573,14908,2018
MN,35_44,1_10k,28784,29876,2018
MN,35_44,10_25k,14604,17095,2018
MN,45_54,neg_zero,12109,12364,2018
MN,45_54,1_10k,20787,21400,2018
MN,45_54,10_25k,15758,21390,2018
MN,55_64,neg_zero,15657,16360,2018
MN,55_64,1_10k,36123,39265,2018
MN,55_64,10_25k,16827,24767,2018
MN,65_74,neg_zero,5917,7514,2018
MN,65_74,1_10k,22927,25091,2018
MN,65_74,10_25k,17870,26898,2018
MN,75p,neg_zero,6968,7453,2018
MN,75p,1_10k,24518,25719,2018
MN,75p,10_25k,19711,28972,2018
MO,18_25,neg_zero,112684,113097,2018
MO,18_25,1_10k,157669,158623,2018
MO,18_25,10_25k,35165,37983,2018
MO,26_34,neg_zero,32245,32640,2018
MO,26_34,1_10k,68391,71956,2018
MO,26_34,10_25k,30151,37228,2018
MO,35_44,neg_zero,28176,29182,2018
MO,35_44,1_10k,42628,47046,2018
MO,35_44,10_25k,21634,28539,2018
MO,45_54,neg_zero,24429,25033,2018
MO,45_54,1_10k,44747,46854,2018
MO,45_54,10_25k,21478,30123,2018
MO,55_64,neg_zero,22266,23444,2018
MO,55_64,1_10k,52423,56090,2018
MO,55_64,10_25k,26836,40430,2018
MO,65_74,neg_zero,8292,9315,2018
MO,65_74,1_10k,32141,35146,2018
MO,65_74,10_25k,24480,39204,2018
MO,75p,neg_zero,12028,12561,2018
MO,75p,1_10k,32891,35648,2018
MO,75p,10_25k,20403,30215,2018
MS,18_25,neg_zero,113676,113676,2018
MS,18_25,1_10k,82105,82500,2018
MS,18_25,10_25k,19339,20576,2018
MS,26_34,neg_zero,34176,35128,2018
MS,26_34,1_10k,36561,37701,2018
MS,26_34,10_25k,19373,23638,2018
MS,35_44,neg_zero,29119,30071,2018
MS,35_44,1_10k,35188,37363,2018
MS,35_44,10_25k,17699,21607,2018
MS,45_54,neg_zero,24380,24882,2018
MS,45_54,1_10k,30387,32284,2018
MS,45_54,10_25k,13942,18968,2018
MS,55_64,neg_zero,18542,19285,2018
MS,55_64,1_10k,43676,45124,2018
MS,55_64,10_25k,16040,24494,2018
MS,65_74,neg_zero,3729,4441,2018
MS,65_74,1_10k,23586,25578,2018
MS,65_74,10_25k,16915,25879,2018
MS,75p,neg_zero,3383,3541,2018
MS,75p,1_10k,24460,24937,2018
MS,75p,10_25k,14825,20294,2018
MT,18_25,neg_zero,19090,19090,2018
MT,18_25,1_10k,25920,26061,2018
MT,18_25,10_25k,5987,6679,2018
MT,26_34,neg_zero,3268,3386,2018
MT,26_34,1_10k,7828,7919,2018
MT,26_34,10_25k,4497,5655,2018
MT,35_44,neg_zero,4518,4693,2018
MT,35_44,1_10k,7517,8007,2018
MT,35_44,10_25k,5026,6715,2018
MT,45_54,neg_zero,1896,2004,2018
MT,45_54,1_10k,4350,4392,2018
MT,45_54,10_25k,4806,5700,2018
MT,55_64,neg_zero,1838,1902,2018
MT,55_64,1_10k,8066,8705,2018
MT,55_64,10_25k,6563,8688,2018
MT,65_74,neg_zero,951,997,2018
MT,65_74,1_10k,9028,9844,2018
MT,65_74,10_25k,4907,7523,2018
MT,75p,neg_zero,1197,1197,2018
MT,75p,1_10k,5995,6109,2018
MT,75p,10_25k,5303,7740,2018
NC,18_25,neg_zero,245812,245888,2018
NC,18_25,1_10k,266861,268494,2018
NC,18_25,10_25k,52590,57356,2018
NC,26_34,neg_zero,71204,72420,2018
NC,26_34,1_10k,111572,113851,2018
NC,26_34,10_25k,52942,65114,2018
NC,35_44,neg_zero,50438,51927,2018
NC,35_44,1_10k,76360,81076,2018
NC,35_44,10_25k,49974,64536,2018
NC,45_54,neg_zero,49333,50968,2018
NC,45_54,1_10k,76926,83402,2018
NC,45_54,10_25k,45135,62157,2018
NC,55_64,neg_zero,41997,44690,2018
NC,55_64,1_10k,92733,98814,2018
NC,55_64,10_25k,52046,76589,2018
NC,65_74,neg_zero,13597,16077,2018
NC,65_74,1_10k,64789,69167,2018
NC,65_74,10_25k,43041,67394,2018
NC,75p,neg_zero,8939,10025,2018
NC,75p,1_10k,58016,61202,2018
NC,75p,10_25k,42850,59160,2018
ND,18_25,neg_zero,10851,10851,2018
ND,18_25,1_10k,18351,18351,2018
ND,18_25,10_25k,4807,5078,2018
ND,26_34,neg_zero,2684,2684,2018
ND,26_34,1_10k,5519,5540,2018
ND,26_34,10_25k,2383,2702,2018
ND,35_44,neg_zero,2407,2407,2018
ND,35_44,1_10k,2174,2366,2018
ND,35_44,10_25k,2711,3715,2018
ND,45_54,neg_zero,1360,1669,2018
ND,45_54,1_10k,3015,3079,2018
ND,45_54,10_25k,1110,1343,2018
ND,55_64,neg_zero,867,867,2018
ND,55_64,1_10k,4069,4149,2018
ND,55_64,10_25k,3338,4973,2018
ND,65_74,neg_zero,254,254,2018
ND,65_74,1_10k,2653,2731,2018
ND,65_74,10_25k,1987,3045,2018
ND,75p,neg_zero,1142,1204,2018
ND,75p,1_10k,5696,5717,2018
ND,75p,10_25k,2542,3694,2018
NE,18_25,neg_zero,24859,24859,2018
NE,18_25,1_10k,49435,49435,2018
NE,18_25,10_25k,11222,11968,2018
NE,26_34,neg_zero,6565,6726,2018
NE,26_34,1_10k,11552,12383,2018
NE,26_34,10_25k,10588,13345,2018
NE,35_44,neg_zero,5579,5579,2018
NE,35_44,1_10k,7432,8113,2018
NE,35_44,10_25k,8151,9895,2018
NE,45_54,neg_zero,5386,5678,2018
NE,45_54,1_10k,6415,7139,2018
NE,45_54,10_25k,4109,5647,2018
NE,55_64,neg_zero,4508,4626,2018
NE,55_64,1_10k,11148,12304,2018
NE,55_64,10_25k,5452,8671,2018
NE,65_74,neg_zero,1623,1740,2018
NE,65_74,1_10k,7382,7624,2018
NE,65_74,10_25k,6155,9851,2018
NE,75p,neg_zero,3043,3261,2018
NE,75p,1_10k,7547,8168,2018
NE,75p,10_25k,7378,11004,2018
NH,18_25,neg_zero,17854,17854,2018
NH,18_25,1_10k,32926,33116,2018
NH,18_25,10_25k,6085,6085,2018
NH,26_34,neg_zero,4999,5116,2018
NH,26_34,1_10k,9987,10178,2018
NH,26_34,10_25k,4426,4717,2018
NH,35_44,neg_zero,3796,3818,2018
NH,35_44,1_10k,5604,6016,2018
NH,35_44,10_25k,4169,4744,2018
NH,45_54,neg_zero,3199,3199,2018
NH,45_54,1_10k,5387,5505,2018
NH,45_54,10_25k,4110,5494,2018
NH,55_64,neg_zero,2937,2965,2018
NH,55_64,1_10k,8886,9430,2018
NH,55_64,10_25k,4159,6456,2018
NH,65_74,neg_zero,1966,2119,2018
NH,65_74,1_10k,5978,6568,2018
NH,65_74,10_25k,4413,6559,2018
NH,75p,neg_zero,1395,1524,2018
NH,75p,1_10k,3261,3607,2018
NH,75p,10_25k,5314,7485,2018
NJ,18_25,neg_zero,193224,193349,2018
NJ,18_25,1_10k,221766,221949,2018
NJ,18_25,10_25k,38532,40874,2018
NJ,26_34,neg_zero,55837,55907,2018
NJ,26_34,1_10k,69658,72023,2018
NJ,26_34,10_25k,31378,36508,2018
