state,age_band,income_tier,n_units,n_adults,year
CT,55_64,neg_zero,11838,12491,2019
CT,55_64,1_10k,27073,28034,2019
CT,55_64,10_25k,14201,18254,2019
CT,65_74,neg_zero,4665,5097,2019
CT,65_74,1_10k,17289,18238,2019
CT,65_74,10_25k,11982,17639,2019
CT,75p,neg_zero,4670,5307,2019
CT,75p,1_10k,13364,14979,2019
CT,75p,10_25k,11457,14870,2019
DC,18_25,neg_zero,13381,13381,2019
DC,18_25,1_10k,13794,13867,2019
DC,18_25,10_25k,2567,2567,2019
DC,26_34,neg_zero,5974,6021,2019
DC,26_34,1_10k,11748,11748,2019
DC,26_34,10_25k,2278,2278,2019
DC,35_44,neg_zero,3840,3840,2019
DC,35_44,1_10k,5807,5908,2019
DC,35_44,10_25k,1755,1755,2019
DC,45_54,neg_zero,5852,5852,2019
DC,45_54,1_10k,4822,4822,2019
DC,45_54,10_25k,2460,2545,2019
DC,55_64,neg_zero,3144,3342,2019
DC,55_64,1_10k,9556,9714,2019
DC,55_64,10_25k,1940,2084,2019
DC,65_74,neg_zero,1484,1484,2019
DC,65_74,1_10k,6446,6446,2019
DC,65_74,10_25k,2213,2508,2019
DC,75p,neg_zero,1783,1992,2019
DC,75p,1_10k,2997,3045,2019
DC,75p,10_25k,1191,1710,2019
DE,18_25,neg_zero,18256,18256,2019
DE,18_25,1_10k,23036,23174,2019
DE,18_25,10_25k,7395,7513,2019
DE,26_34,neg_zero,6323,6323,2019
DE,26_34,1_10k,8104,8429,2019
DE,26_34,10_25k,4268,4905,2019
DE,35_44,neg_zero,4683,4683,2019
DE,35_44,1_10k,3123,3134,2019
DE,35_44,10_25k,4190,5227,2019
DE,45_54,neg_zero,2858,2858,2019
DE,45_54,1_10k,6514,7033,2019
DE,45_54,10_25k,2962,4390,2019
DE,55_64,neg_zero,4010,4099,2019
DE,55_64,1_10k,7538,7783,2019
DE,55_64,10_25k,3130,4521,2019
DE,65_74,neg_zero,834,834,2019
DE,65_74,1_10k,4735,5204,2019
DE,65_74,10_25k,3469,5288,2019
DE,75p,neg_zero,1581,1581,2019
DE,75p,1_10k,4888,5277,2019
DE,75p,10_25k,2734,4222,2019
FL,18_25,neg_zero,509045,509794,2019
FL,18_25,1_10k,425163,426271,2019
FL,18_25,10_25k,155252,160530,2019
FL,26_34,neg_zero,149894,151970,2019
FL,26_34,1_10k,197564,201695,2019
FL,26_34,10_25k,129016,152288,2019
FL,35_44,neg_zero,114353,118388,2019
FL,35_44,1_10k,138891,146052,2019
FL,35_44,10_25k,110701,140018,2019
FL,45_54,neg_zero,96052,99042,2019
FL,45_54,1_10k,127945,136192,2019
FL,45_54,10_25k,103651,136532,2019
FL,55_64,neg_zero,108441,115940,2019
FL,55_64,1_10k,197551,211397,2019
FL,55_64,10_25k,125846,176543,2019
FL,65_74,neg_zero,58837,68084,2019
FL,65_74,1_10k,172844,187513,2019
FL,65_74,10_25k,146836,214410,2019
FL,75p,neg_zero,52935,59629,2019
FL,75p,1_10k,188140,197812,2019
FL,75p,10_25k,132803,190049,2019
GA,18_25,neg_zero,283996,284231,2019
GA,18_25,1_10k,257374,258666,2019
GA,18_25,10_25k,74346,80750,2019
GA,26_34,neg_zero,63965,64602,2019
GA,26_34,1_10k,107377,108181,2019
GA,26_34,10_25k,70239,80107,2019
GA,35_44,neg_zero,44238,45538,2019
GA,35_44,1_10k,64117,67174,2019
GA,35_44,10_25k,58347,74906,2019
GA,45_54,neg_zero,48068,50739,2019
GA,45_54,1_10k,62386,65760,2019
GA,45_54,10_25k,49657,67715,2019
GA,55_64,neg_zero,44934,47205,2019
GA,55_64,1_10k,82763,89284,2019
GA,55_64,10_25k,53867,76839,2019
GA,65_74,neg_zero,17300,19224,2019
GA,65_74,1_10k,66142,70421,2019
GA,65_74,10_25k,49773,69043,2019
GA,75p,neg_zero,13049,14563,2019
GA,75p,1_10k,47255,48888,2019
GA,75p,10_25k,41100,57483,2019
HI,18_25,neg_zero,27064,27148,2019
HI,18_25,1_10k,24441,24729,2019
HI,18_25,10_25k,8302,8832,2019
HI,26_34,neg_zero,7905,8128,2019
HI,26_34,1_10k,13334,13694,2019
HI,26_34,10_25k,4953,5625,2019
HI,35_44,neg_zero,6261,6261,2019
HI,35_44,1_10k,7281,7281,2019
HI,35_44,10_25k,3937,6143,2019
HI,45_54,neg_zero,5368,5552,2019
HI,45_54,1_10k,6425,6744,2019
HI,45_54,10_25k,4495,5973,2019
HI,55_64,neg_zero,4518,4888,2019
HI,55_64,1_10k,9439,10647,2019
HI,55_64,10_25k,5774,9130,2019
HI,65_74,neg_zero,3024,3415,2019
HI,65_74,1_10k,8970,9581,2019
HI,65_74,10_25k,7605,11161,2019
HI,75p,neg_zero,2295,2438,2019
HI,75p,1_10k,9425,9891,2019
HI,75p,10_25k,7340,10230,2019
IA,18_25,neg_zero,46276,46276,2019
IA,18_25,1_10k,70436,70663,2019
IA,18_25,10_25k,25376,26807,2019
IA,26_34,neg_zero,10673,10706,2019
IA,26_34,1_10k,19708,19875,2019
IA,26_34,10_25k,20262,23871,2019
IA,35_44,neg_zero,6013,6053,2019
IA,35_44,1_10k,13019,13122,2019
IA,35_44,10_25k,11629,14019,2019
IA,45_54,neg_zero,5269,5453,2019
IA,45_54,1_10k,15587,16247,2019
IA,45_54,10_25k,9163,11534,2019
IA,55_64,neg_zero,6110,6863,2019
IA,55_64,1_10k,16385,17445,2019
IA,55_64,10_25k,13892,20090,2019
IA,65_74,neg_zero,2664,3615,2019
IA,65_74,1_10k,9825,10574,2019
IA,65_74,10_25k,12046,17595,2019
IA,75p,neg_zero,2936,3234,2019
IA,75p,1_10k,12646,13672,2019
IA,75p,10_25k,11020,16394,2019
ID,18_25,neg_zero,27607,28253,2019
ID,18_25,1_10k,43350,43936,2019
ID,18_25,10_25k,17538,21119,2019
ID,26_34,neg_zero,5311,5370,2019
ID,26_34,1_10k,12268,12832,2019
ID,26_34,10_25k,10408,14359,2019
ID,35_44,neg_zero,4319,4319,2019
ID,35_44,1_10k,10906,11674,2019
ID,35_44,10_25k,5728,7904,2019
ID,45_54,neg_zero,2024,2148,2019
ID,45_54,1_10k,9009,9387,2019
ID,45_54,10_25k,5132,6693,2019
ID,55_64,neg_zero,5189,5224,2019
ID,55_64,1_10k,9825,11200,2019
ID,55_64,10_25k,9127,12661,2019
ID,65_74,neg_zero,1336,1763,2019
ID,65_74,1_10k,6599,7216,2019
ID,65_74,10_25k,6467,9752,2019
ID,75p,neg_zero,1171,1224,2019
ID,75p,1_10k,5438,5685,2019
ID,75p,10_25k,5373,7858,2019
IL,18_25,neg_zero,247366,247419,2019
IL,18_25,1_10k,295906,297024,2019
IL,18_25,10_25k,91062,95334,2019
IL,26_34,neg_zero,72154,72906,2019
IL,26_34,1_10k,100530,102859,2019
IL,26_34,10_25k,72850,84256,2019
IL,35_44,neg_zero,49517,50245,2019
IL,35_44,1_10k,64574,67208,2019
IL,35_44,10_25k,59255,73928,2019
IL,45_54,neg_zero,49923,52226,2019
IL,45_54,1_10k,64947,69272,2019
IL,45_54,10_25k,47258,61203,2019
IL,55_64,neg_zero,46866,49945,2019
IL,55_64,1_10k,95739,101683,2019
IL,55_64,10_25k,50872,70372,2019
IL,65_74,neg_zero,15914,18386,2019
IL,65_74,1_10k,60362,68168,2019
IL,65_74,10_25k,49500,69975,2019
IL,75p,neg_zero,19932,22421,2019
IL,75p,1_10k,56051,59239,2019
IL,75p,10_25k,42720,58507,2019
IN,18_25,neg_zero,141172,141172,2019
IN,18_25,1_10k,168375,168641,2019
IN,18_25,10_25k,48557,51010,2019
IN,26_34,neg_zero,33500,33718,2019
IN,26_34,1_10k,57264,59444,2019
IN,26_34,10_25k,36012,42632,2019
IN,35_44,neg_zero,27073,27397,2019
IN,35_44,1_10k,41259,44534,2019
IN,35_44,10_25k,29166,35410,2019
IN,45_54,neg_zero,21943,22794,2019
IN,45_54,1_10k,40312,42726,2019
IN,45_54,10_25k,23523,31146,2019
IN,55_64,neg_zero,21766,23018,2019
IN,55_64,1_10k,48745,51895,2019
IN,55_64,10_25k,32274,44227,2019
IN,65_74,neg_zero,5734,6178,2019
IN,65_74,1_10k,26361,28791,2019
IN,65_74,10_25k,22504,32878,2019
IN,75p,neg_zero,6285,6746,2019
IN,75p,1_10k,19592,20449,2019
IN,75p,10_25k,21235,29625,2019
KS,18_25,neg_zero,47538,47756,2019
KS,18_25,1_10k,71784,72271,2019
KS,18_25,10_25k,27121,29226,2019
KS,26_34,neg_zero,10627,10755,2019
KS,26_34,1_10k,15821,17492,2019
KS,26_34,10_25k,14879,17967,2019
KS,35_44,neg_zero,7363,7418,2019
KS,35_44,1_10k,15373,16261,2019
KS,35_44,10_25k,11610,14145,2019
KS,45_54,neg_zero,5821,6088,2019
KS,45_54,1_10k,10983,11569,2019
KS,45_54,10_25k,10959,14108,2019
KS,55_64,neg_zero,5719,6049,2019
KS,55_64,1_10k,15541,16397,2019
KS,55_64,10_25k,14502,19721,2019
KS,65_74,neg_zero,2235,2491,2019
KS,65_74,1_10k,9012,9814,2019
KS,65_74,10_25k,7919,11305,2019
KS,75p,neg_zero,2239,3042,2019
KS,75p,1_10k,10027,10277,2019
KS,75p,10_25k,8607,11752,2019
KY,18_25,neg_zero,118080,118080,2019
KY,18_25,1_10k,111002,112611,2019
KY,18_25,10_25k,36583,39525,2019
KY,26_34,neg_zero,28061,28890,2019
KY,26_34,1_10k,40205,42994,2019
KY,26_34,10_25k,24695,30562,2019
KY,35_44,neg_zero,20738,21725,2019
KY,35_44,1_10k,31979,34523,2019
KY,35_44,10_25k,27575,34374,2019
KY,45_54,neg_zero,23388,23902,2019
KY,45_54,1_10k,33112,36009,2019
KY,45_54,10_25k,20333,27143,2019
KY,55_64,neg_zero,13556,14429,2019
KY,55_64,1_10k,49018,52097,2019
KY,55_64,10_25k,29158,44146,2019
KY,65_74,neg_zero,3250,3772,2019
KY,65_74,1_10k,30523,32555,2019
KY,65_74,10_25k,27107,39425,2019
KY,75p,neg_zero,3217,3622,2019
KY,75p,1_10k,23608,25350,2019
KY,75p,10_25k,21527,28609,2019
LA,18_25,neg_zero,146814,146926,2019
LA,18_25,1_10k,117444,117953,2019
LA,18_25,10_25k,40283,41841,2019
LA,26_34,neg_zero,41974,42489,2019
LA,26_34,1_10k,58368,59796,2019
LA,26_34,10_25k,43284,49886,2019
LA,35_44,neg_zero,33656,33811,2019
LA,35_44,1_10k,45340,47192,2019
LA,35_44,10_25k,30964,38050,2019
LA,45_54,neg_zero,27037,27669,2019
LA,45_54,1_10k,39833,41542,2019
LA,45_54,10_25k,25172,30609,2019
LA,55_64,neg_zero,23030,24338,2019
LA,55_64,1_10k,63746,66527,2019
LA,55_64,10_25k,29628,42948,2019
LA,65_74,neg_zero,6203,7015,2019
LA,65_74,1_10k,35105,36776,2019
LA,65_74,10_25k,28385,42867,2019
LA,75p,neg_zero,6738,7213,2019
LA,75p,1_10k,25124,26856,2019
LA,75p,10_25k,24720,33868,2019
MA,18_25,neg_zero,100397,100397,2019
MA,18_25,1_10k,161827,162106,2019
MA,18_25,10_25k,46258,48309,2019
MA,26_34,neg_zero,30868,31940,2019
MA,26_34,1_10k,50393,50847,2019
MA,26_34,10_25k,28876,32288,2019
MA,35_44,neg_zero,19399,19674,2019
MA,35_44,1_10k,31891,33405,2019
MA,35_44,10_25k,27592,32317,2019
MA,45_54,neg_zero,17445,17848,2019
MA,45_54,1_10k,36447,38488,2019
MA,45_54,10_25k,23495,28838,2019
MA,55_64,neg_zero,19312,20923,2019
MA,55_64,1_10k,39324,42474,2019
MA,55_64,10_25k,29637,37492,2019
MA,65_74,neg_zero,10365,12311,2019
MA,65_74,1_10k,38083,41112,2019
MA,65_74,10_25k,27939,38580,2019
MA,75p,neg_zero,8852,10885,2019
MA,75p,1_10k,33476,35791,2019
MA,75p,10_25k,27613,36782,2019
MD,18_25,neg_zero,115219,115219,2019
MD,18_25,1_10k,139425,139700,2019
MD,18_25,10_25k,37758,38113,2019
MD,26_34,neg_zero,34864,35454,2019
MD,26_34,1_10k,56287,57314,2019
MD,26_34,10_25k,30716,35180,2019
MD,35_44,neg_zero,19719,20692,2019
MD,35_44,1_10k,29652,30767,2019
MD,35_44,10_25k,22000,27679,2019
MD,45_54,neg_zero,17840,18905,2019
MD,45_54,1_10k,34800,37049,2019
MD,45_54,10_25k,17399,22196,2019
MD,55_64,neg_zero,23365,24012,2019
MD,55_64,1_10k,39759,42092,2019
MD,55_64,10_25k,22066,28662,2019
MD,65_74,neg_zero,11100,13051,2019
MD,65_74,1_10k,30702,32333,2019
MD,65_74,10_25k,18302,26959,2019
MD,75p,neg_zero,9229,10126,2019
MD,75p,1_10k,26351,27691,2019
MD,75p,10_25k,18037,26035,2019
ME,18_25,neg_zero,12935,12935,2019
ME,18_25,1_10k,29858,29970,2019
ME,18_25,10_25k,6834,7077,2019
ME,26_34,neg_zero,3802,3924,2019
ME,26_34,1_10k,12261,12261,2019
ME,26_34,10_25k,6297,6982,2019
ME,35_44,neg_zero,1762,1779,2019
ME,35_44,1_10k,8376,8714,2019
ME,35_44,10_25k,5581,6561,2019
ME,45_54,neg_zero,2907,3059,2019
ME,45_54,1_10k,11224,12021,2019
ME,45_54,10_25k,5275,6849,2019
ME,55_64,neg_zero,3267,3472,2019
ME,55_64,1_10k,11179,11922,2019
ME,55_64,10_25k,7916,12210,2019
ME,65_74,neg_zero,1129,1129,2019
ME,65_74,1_10k,5291,5439,2019
ME,65_74,10_25k,8029,10876,2019
ME,75p,neg_zero,802,802,2019
ME,75p,1_10k,5450,5735,2019
ME,75p,10_25k,5852,8016,2019
MI,18_25,neg_zero,159389,159974,2019
MI,18_25,1_10k,278003,278289,2019
MI,18_25,10_25k,86913,89733,2019
MI,26_34,neg_zero,53105,53162,2019
MI,26_34,1_10k,97283,100245,2019
MI,26_34,10_25k,61155,71193,2019
MI,35_44,neg_zero,40494,40923,2019
MI,35_44,1_10k,62460,66709,2019
MI,35_44,10_25k,44728,54930,2019
MI,45_54,neg_zero,36635,38021,2019
MI,45_54,1_10k,69284,73026,2019
MI,45_54,10_25k,42038,56783,2019
MI,55_64,neg_zero,33004,34418,2019
MI,55_64,1_10k,82067,89113,2019
MI,55_64,10_25k,54474,75537,2019
MI,65_74,neg_zero,10353,12241,2019
MI,65_74,1_10k,58035,61777,2019
MI,65_74,10_25k,40505,59154,2019
MI,75p,neg_zero,10522,11203,2019
MI,75p,1_10k,39837,42665,2019
MI,75p,10_25k,30890,42449,2019
MN,18_25,neg_zero,62350,62350,2019
MN,18_25,1_10k,120998,121402,2019
MN,18_25,10_25k,40158,41485,2019
MN,26_34,neg_zero,15242,15242,2019
MN,26_34,1_10k,33240,34436,2019
MN,26_34,10_25k,26950,30217,2019
MN,35_44,neg_zero,9176,9387,2019
MN,35_44,1_10k,19283,20181,2019
MN,35_44,10_25k,17915,20283,2019
MN,45_54,neg_zero,9569,10272,2019
MN,45_54,1_10k,21243,22404,2019
MN,45_54,10_25k,9791,12461,2019
MN,55_64,neg_zero,7856,8240,2019
MN,55_64,1_10k,28259,29290,2019
MN,55_64,10_25k,16437,23101,2019
MN,65_74,neg_zero,6437,8436,2019
MN,65_74,1_10k,20018,22422,2019
MN,65_74,10_25k,18366,26324,2019
MN,75p,neg_zero,5002,5794,2019
MN,75p,1_10k,16985,17491,2019
MN,75p,10_25k,20516,28391,2019
MO,18_25,neg_zero,117898,118059,2019
MO,18_25,1_10k,155518,155824,2019
MO,18_25,10_25k,44862,47783,2019
MO,26_34,neg_zero,34285,35089,2019
MO,26_34,1_10k,50169,51609,2019
MO,26_34,10_25k,37760,45986,2019
MO,35_44,neg_zero,20839,21322,2019
MO,35_44,1_10k,38667,39982,2019
MO,35_44,10_25k,32069,39747,2019
MO,45_54,neg_zero,14952,15288,2019
MO,45_54,1_10k,39914,41953,2019
MO,45_54,10_25k,20410,26926,2019
MO,55_64,neg_zero,18795,20570,2019
MO,55_64,1_10k,47631,52847,2019
MO,55_64,10_25k,31904,45268,2019
MO,65_74,neg_zero,4137,4976,2019
MO,65_74,1_10k,31946,34163,2019
MO,65_74,10_25k,27618,40435,2019
MO,75p,neg_zero,3835,4211,2019
MO,75p,1_10k,25170,27159,2019
MO,75p,10_25k,25394,34684,2019
MS,18_25,neg_zero,104872,105094,2019
MS,18_25,1_10k,86674,87266,2019
MS,18_25,10_25k,22277,23453,2019
MS,26_34,neg_zero,24645,25057,2019
MS,26_34,1_10k,34288,35947,2019
MS,26_34,10_25k,22068,24981,2019
MS,35_44,neg_zero,18781,19006,2019
MS,35_44,1_10k,29632,30921,2019
MS,35_44,10_25k,27014,31567,2019
MS,45_54,neg_zero,15476,15947,2019
MS,45_54,1_10k,31100,32132,2019
MS,45_54,10_25k,15331,21281,2019
MS,55_64,neg_zero,13317,13791,2019
MS,55_64,1_10k,35244,37062,2019
MS,55_64,10_25k,22627,32737,2019
MS,65_74,neg_zero,3160,3482,2019
MS,65_74,1_10k,20168,22229,2019
MS,65_74,10_25k,21245,30084,2019
MS,75p,neg_zero,2850,3410,2019
MS,75p,1_10k,17499,18065,2019
MS,75p,10_25k,16567,24313,2019
MT,18_25,neg_zero,20858,20858,2019
MT,18_25,1_10k,25766,25825,2019
MT,18_25,10_25k,10456,11351,2019
MT,26_34,neg_zero,2761,2761,2019
MT,26_34,1_10k,9540,9875,2019
MT,26_34,10_25k,7332,9385,2019
MT,35_44,neg_zero,2895,3010,2019
MT,35_44,1_10k,4012,4215,2019
MT,35_44,10_25k,4948,6166,2019
MT,45_54,neg_zero,2082,2154,2019
MT,45_54,1_10k,4293,4384,2019
MT,45_54,10_25k,3423,4995,2019
MT,55_64,neg_zero,3549,3560,2019
MT,55_64,1_10k,8619,9691,2019
MT,55_64,10_25k,6389,8953,2019
MT,65_74,neg_zero,830,878,2019
MT,65_74,1_10k,5121,5689,2019
MT,65_74,10_25k,5264,7590,2019
MT,75p,neg_zero,731,800,2019
MT,75p,1_10k,4829,4852,2019
MT,75p,10_25k,5959,8529,2019
NC,18_25,neg_zero,227425,227601,2019
NC,18_25,1_10k,253696,254937,2019
NC,18_25,10_25k,75230,79625,2019
NC,26_34,neg_zero,58624,58958,2019
NC,26_34,1_10k,103253,105985,2019
NC,26_34,10_25k,63616,74301,2019
NC,35_44,neg_zero,45497,47503,2019
NC,35_44,1_10k,69914,74049,2019
NC,35_44,10_25k,58077,70105,2019
NC,45_54,neg_zero,37356,38983,2019
NC,45_54,1_10k,63775,67836,2019
NC,45_54,10_25k,41678,54410,2019
NC,55_64,neg_zero,34874,36280,2019
NC,55_64,1_10k,89235,95555,2019
NC,55_64,10_25k,55630,79084,2019
NC,65_74,neg_zero,12217,13574,2019
NC,65_74,1_10k,50434,54725,2019
NC,65_74,10_25k,58581,85815,2019
NC,75p,neg_zero,14058,15350,2019
NC,75p,1_10k,46696,50342,2019
NC,75p,10_25k,48819,68630,2019
ND,18_25,neg_zero,7347,7347,2019
ND,18_25,1_10k,19509,19509,2019
ND,18_25,10_25k,8492,8987,2019
ND,26_34,neg_zero,2462,2481,2019
ND,26_34,1_10k,4025,4149,2019
ND,26_34,10_25k,4093,4750,2019
ND,35_44,neg_zero,1240,1252,2019
ND,35_44,1_10k,4044,4044,2019
ND,35_44,10_25k,3499,5192,2019
ND,45_54,neg_zero,825,857,2019
ND,45_54,1_10k,3164,3436,2019
ND,45_54,10_25k,1900,2215,2019
ND,55_64,neg_zero,999,1048,2019
ND,55_64,1_10k,1815,1947,2019
ND,55_64,10_25k,1984,3124,2019
ND,65_74,neg_zero,1207,1238,2019
ND,65_74,1_10k,1960,2056,2019
ND,65_74,10_25k,1806,2552,2019
ND,75p,neg_zero,358,378,2019
ND,75p,1_10k,2542,2612,2019
ND,75p,10_25k,2495,4084,2019
NE,18_25,neg_zero,27544,27544,2019
NE,18_25,1_10k,47094,47108,2019
NE,18_25,10_25k,16075,16972,2019
NE,26_34,neg_zero,5076,5076,2019
NE,26_34,1_10k,11144,12088,2019
NE,26_34,10_25k,5762,6746,2019
NE,35_44,neg_zero,3647,3731,2019
NE,35_44,1_10k,7844,8099,2019
NE,35_44,10_25k,5938,8011,2019
NE,45_54,neg_zero,3648,3648,2019
NE,45_54,1_10k,8422,8649,2019
NE,45_54,10_25k,4319,5884,2019
NE,55_64,neg_zero,2840,2858,2019
NE,55_64,1_10k,10206,10757,2019
NE,55_64,10_25k,7156,9971,2019
NE,65_74,neg_zero,1333,1776,2019
NE,65_74,1_10k,7797,8628,2019
NE,65_74,10_25k,7888,12036,2019
NE,75p,neg_zero,1704,1886,2019
NE,75p,1_10k,5916,6156,2019
NE,75p,10_25k,8422,12416,2019
NH,18_25,neg_zero,18669,18669,2019
NH,18_25,1_10k,26055,26055,2019
NH,18_25,10_25k,5758,5966,2019
NH,26_34,neg_zero,4147,4227,2019
NH,26_34,1_10k,9180,9208,2019
NH,26_34,10_25k,6233,7271,2019
NH,35_44,neg_zero,4295,4741,2019
NH,35_44,1_10k,7299,7857,2019
NH,35_44,10_25k,3810,4565,2019
NH,45_54,neg_zero,3856,3911,2019
NH,45_54,1_10k,4360,4461,2019
NH,45_54,10_25k,3396,4709,2019
NH,55_64,neg_zero,3262,3667,2019
NH,55_64,1_10k,7759,8382,2019
NH,55_64,10_25k,5662,7807,2019
NH,65_74,neg_zero,788,788,2019
NH,65_74,1_10k,3497,3788,2019
NH,65_74,10_25k,4647,6416,2019
NH,75p,neg_zero,625,625,2019
NH,75p,1_10k,4699,4816,2019
NH,75p,10_25k,5853,7643,2019
NJ,18_25,neg_zero,179834,180299,2019
NJ,18_25,1_10k,205347,206202,2019
NJ,18_25,10_25k,53623,54938,2019
NJ,26_34,neg_zero,50597,50597,2019
NJ,26_34,1_10k,62676,63927,2019
NJ,26_34,10_25k,36828,42117,2019
NJ,35_44,neg_zero,34353,35479,2019
