state,age_band,income_tier,n_units,n_adults,year
NJ,26_34,1_10k,64955,67320,2018
NJ,26_34,10_25k,30353,35483,2018
NJ,35_44,neg_zero,30052,30721,2018
NJ,35_44,1_10k,43730,46443,2018
NJ,35_44,10_25k,30046,38833,2018
NJ,45_54,neg_zero,26348,27810,2018
NJ,45_54,1_10k,42665,43997,2018
NJ,45_54,10_25k,26129,35958,2018
NJ,55_64,neg_zero,27183,30545,2018
NJ,55_64,1_10k,56172,60516,2018
NJ,55_64,10_25k,26956,39301,2018
NJ,65_74,neg_zero,17044,20255,2018
NJ,65_74,1_10k,45651,49415,2018
NJ,65_74,10_25k,28648,46203,2018
NJ,75p,neg_zero,19650,22117,2018
NJ,75p,1_10k,49360,53129,2018
NJ,75p,10_25k,26330,40135,2018
NM,18_25,neg_zero,62262,62262,2018
NM,18_25,1_10k,55894,56218,2018
NM,18_25,10_25k,14127,16863,2018
NM,26_34,neg_zero,20717,21768,2018
NM,26_34,1_10k,25058,26165,2018
NM,26_34,10_25k,13739,17768,2018
NM,35_44,neg_zero,12930,13281,2018
NM,35_44,1_10k,24638,25315,2018
NM,35_44,10_25k,12329,17232,2018
NM,45_54,neg_zero,10332,10695,2018
NM,45_54,1_10k,19658,21906,2018
NM,45_54,10_25k,11233,18397,2018
NM,55_64,neg_zero,11654,12827,2018
NM,55_64,1_10k,23765,27202,2018
NM,55_64,10_25k,12393,19187,2018
NM,65_74,neg_zero,5385,7529,2018
NM,65_74,1_10k,13240,14797,2018
NM,65_74,10_25k,13827,21990,2018
NM,75p,neg_zero,2989,3362,2018
NM,75p,1_10k,12603,13986,2018
NM,75p,10_25k,11086,16837,2018
NV,18_25,neg_zero,70358,70566,2018
NV,18_25,1_10k,65000,65124,2018
NV,18_25,10_25k,16840,17974,2018
NV,26_34,neg_zero,19269,19337,2018
NV,26_34,1_10k,35525,36231,2018
NV,26_34,10_25k,13714,16523,2018
NV,35_44,neg_zero,16295,16854,2018
NV,35_44,1_10k,19255,20151,2018
NV,35_44,10_25k,14441,18417,2018
NV,45_54,neg_zero,18558,19011,2018
NV,45_54,1_10k,18514,19592,2018
NV,45_54,10_25k,11895,16553,2018
NV,55_64,neg_zero,18437,20106,2018
NV,55_64,1_10k,25853,28177,2018
NV,55_64,10_25k,9965,15034,2018
NV,65_74,neg_zero,7218,7596,2018
NV,65_74,1_10k,18586,20468,2018
NV,65_74,10_25k,13790,21519,2018
NV,75p,neg_zero,5309,5779,2018
NV,75p,1_10k,13251,13856,2018
NV,75p,10_25k,9961,14070,2018
NY,18_25,neg_zero,481726,482760,2018
NY,18_25,1_10k,428237,431051,2018
NY,18_25,10_25k,85944,94728,2018
NY,26_34,neg_zero,156170,158259,2018
NY,26_34,1_10k,181387,186572,2018
NY,26_34,10_25k,97686,122154,2018
NY,35_44,neg_zero,82070,85127,2018
NY,35_44,1_10k,116535,124134,2018
NY,35_44,10_25k,90992,127525,2018
NY,45_54,neg_zero,77863,79792,2018
NY,45_54,1_10k,125435,131903,2018
NY,45_54,10_25k,87011,121054,2018
NY,55_64,neg_zero,78808,86485,2018
NY,55_64,1_10k,166076,180931,2018
NY,55_64,10_25k,101381,147361,2018
NY,65_74,neg_zero,43422,50421,2018
NY,65_74,1_10k,130980,145103,2018
NY,65_74,10_25k,87622,133741,2018
NY,75p,neg_zero,44619,50086,2018
NY,75p,1_10k,124598,133214,2018
NY,75p,10_25k,88712,130065,2018
OH,18_25,neg_zero,209995,210393,2018
OH,18_25,1_10k,288364,289671,2018
OH,18_25,10_25k,75824,79337,2018
OH,26_34,neg_zero,62485,63436,2018
OH,26_34,1_10k,118617,122887,2018
OH,26_34,10_25k,65392,76283,2018
OH,35_44,neg_zero,38905,39725,2018
OH,35_44,1_10k,76744,78348,2018
OH,35_44,10_25k,49791,63161,2018
OH,45_54,neg_zero,43177,44073,2018
OH,45_54,1_10k,85819,89584,2018
OH,45_54,10_25k,40853,55771,2018
OH,55_64,neg_zero,36267,38667,2018
OH,55_64,1_10k,108678,117346,2018
OH,55_64,10_25k,46259,64723,2018
OH,65_74,neg_zero,8838,10491,2018
OH,65_74,1_10k,58823,63993,2018
OH,65_74,10_25k,47098,71033,2018
OH,75p,neg_zero,11292,12419,2018
OH,75p,1_10k,49347,52869,2018
OH,75p,10_25k,34962,53411,2018
OK,18_25,neg_zero,87348,87508,2018
OK,18_25,1_10k,99522,100517,2018
OK,18_25,10_25k,23562,25854,2018
OK,26_34,neg_zero,25604,25842,2018
OK,26_34,1_10k,43019,45157,2018
OK,26_34,10_25k,22121,28709,2018
OK,35_44,neg_zero,16843,17408,2018
OK,35_44,1_10k,30444,32389,2018
OK,35_44,10_25k,20661,27556,2018
OK,45_54,neg_zero,13112,13942,2018
OK,45_54,1_10k,28754,30468,2018
OK,45_54,10_25k,15850,22730,2018
OK,55_64,neg_zero,11229,12271,2018
OK,55_64,1_10k,33980,35996,2018
OK,55_64,10_25k,17961,28716,2018
OK,65_74,neg_zero,4207,4844,2018
OK,65_74,1_10k,19126,20375,2018
OK,65_74,10_25k,15530,23673,2018
OK,75p,neg_zero,2924,3370,2018
OK,75p,1_10k,16121,16558,2018
OK,75p,10_25k,14685,22619,2018
OR,18_25,neg_zero,62406,62435,2018
OR,18_25,1_10k,96715,97231,2018
OR,18_25,10_25k,20759,22461,2018
OR,26_34,neg_zero,23213,23464,2018
OR,26_34,1_10k,44699,46955,2018
OR,26_34,10_25k,22389,28921,2018
OR,35_44,neg_zero,12823,13139,2018
OR,35_44,1_10k,24533,25900,2018
OR,35_44,10_25k,16721,23628,2018
OR,45_54,neg_zero,15163,15424,2018
OR,45_54,1_10k,24656,26880,2018
OR,45_54,10_25k,14343,21275,2018
OR,55_64,neg_zero,14307,14974,2018
OR,55_64,1_10k,33600,36678,2018
OR,55_64,10_25k,18957,27515,2018
OR,65_74,neg_zero,4355,5441,2018
OR,65_74,1_10k,20097,20845,2018
OR,65_74,10_25k,14797,23800,2018
OR,75p,neg_zero,4302,4813,2018
OR,75p,1_10k,13560,14309,2018
OR,75p,10_25k,13764,20606,2018
PA,18_25,neg_zero,210146,210815,2018
PA,18_25,1_10k,333983,335272,2018
PA,18_25,10_25k,62129,65176,2018
PA,26_34,neg_zero,60314,60848,2018
PA,26_34,1_10k,125570,129392,2018
PA,26_34,10_25k,55816,65202,2018
PA,35_44,neg_zero,39587,40398,2018
PA,35_44,1_10k,81225,85466,2018
PA,35_44,10_25k,49308,63221,2018
PA,45_54,neg_zero,42051,43738,2018
PA,45_54,1_10k,86218,90875,2018
PA,45_54,10_25k,40501,54875,2018
PA,55_64,neg_zero,38960,40348,2018
PA,55_64,1_10k,110945,117011,2018
PA,55_64,10_25k,48570,70445,2018
PA,65_74,neg_zero,13783,14856,2018
PA,65_74,1_10k,61389,67075,2018
PA,65_74,10_25k,45898,70940,2018
PA,75p,neg_zero,12284,13209,2018
PA,75p,1_10k,65794,71616,2018
PA,75p,10_25k,46908,69435,2018
RI,18_25,neg_zero,18389,18389,2018
RI,18_25,1_10k,28180,28180,2018
RI,18_25,10_25k,5371,5437,2018
RI,26_34,neg_zero,8227,8290,2018
RI,26_34,1_10k,10367,10871,2018
RI,26_34,10_25k,5193,6349,2018
RI,35_44,neg_zero,3401,3885,2018
RI,35_44,1_10k,6576,6687,2018
RI,35_44,10_25k,3747,4477,2018
RI,45_54,neg_zero,3190,3190,2018
RI,45_54,1_10k,7784,8407,2018
RI,45_54,10_25k,3376,3743,2018
RI,55_64,neg_zero,3259,3417,2018
RI,55_64,1_10k,6932,6992,2018
RI,55_64,10_25k,4535,6547,2018
RI,65_74,neg_zero,1115,1224,2018
RI,65_74,1_10k,8138,9184,2018
RI,65_74,10_25k,4297,6350,2018
RI,75p,neg_zero,1641,1851,2018
RI,75p,1_10k,7026,7501,2018
RI,75p,10_25k,4693,6995,2018
SC,18_25,neg_zero,123088,123156,2018
SC,18_25,1_10k,129721,130426,2018
SC,18_25,10_25k,23009,24509,2018
SC,26_34,neg_zero,33327,33649,2018
SC,26_34,1_10k,50817,51868,2018
SC,26_34,10_25k,31623,36905,2018
SC,35_44,neg_zero,19557,19557,2018
SC,35_44,1_10k,43185,45755,2018
SC,35_44,10_25k,20261,27381,2018
SC,45_54,neg_zero,26441,27830,2018
SC,45_54,1_10k,36894,38931,2018
SC,45_54,10_25k,23101,32096,2018
SC,55_64,neg_zero,22128,23045,2018
SC,55_64,1_10k,59896,63776,2018
SC,55_64,10_25k,27013,40438,2018
SC,65_74,neg_zero,3763,4460,2018
SC,65_74,1_10k,34086,37009,2018
SC,65_74,10_25k,26283,41257,2018
SC,75p,neg_zero,3206,3813,2018
SC,75p,1_10k,26783,27859,2018
SC,75p,10_25k,20669,29902,2018
SD,18_25,neg_zero,15905,15905,2018
SD,18_25,1_10k,20144,20223,2018
SD,18_25,10_25k,7643,8075,2018
SD,26_34,neg_zero,4096,4143,2018
SD,26_34,1_10k,5693,6417,2018
SD,26_34,10_25k,1335,1587,2018
SD,35_44,neg_zero,3683,3742,2018
SD,35_44,1_10k,4079,4234,2018
SD,35_44,10_25k,2290,2626,2018
SD,45_54,neg_zero,1414,1414,2018
SD,45_54,1_10k,7059,7374,2018
SD,45_54,10_25k,2063,3497,2018
SD,55_64,neg_zero,2024,2274,2018
SD,55_64,1_10k,5360,5744,2018
SD,55_64,10_25k,3945,5807,2018
SD,65_74,neg_zero,1100,1100,2018
SD,65_74,1_10k,2854,3117,2018
SD,65_74,10_25k,2550,3644,2018
SD,75p,neg_zero,993,1087,2018
SD,75p,1_10k,3433,3840,2018
SD,75p,10_25k,3835,5791,2018
TN,18_25,neg_zero,163804,164197,2018
TN,18_25,1_10k,173098,174215,2018
TN,18_25,10_25k,37840,40428,2018
TN,26_34,neg_zero,44588,45788,2018
TN,26_34,1_10k,69062,71760,2018
TN,26_34,10_25k,39780,50252,2018
TN,35_44,neg_zero,31095,31539,2018
TN,35_44,1_10k,53848,57369,2018
TN,35_44,10_25k,38355,51046,2018
TN,45_54,neg_zero,32141,33314,2018
TN,45_54,1_10k,48605,52246,2018
TN,45_54,10_25k,28369,40655,2018
TN,55_64,neg_zero,26792,28213,2018
TN,55_64,1_10k,65438,70134,2018
TN,55_64,10_25k,35078,53807,2018
TN,65_74,neg_zero,5667,6581,2018
TN,65_74,1_10k,32445,34746,2018
TN,65_74,10_25k,32718,48696,2018
TN,75p,neg_zero,6034,6799,2018
TN,75p,1_10k,31071,33036,2018
TN,75p,10_25k,26519,39431,2018
TX,18_25,neg_zero,767173,768029,2018
TX,18_25,1_10k,718348,723009,2018
TX,18_25,10_25k,167104,183786,2018
TX,26_34,neg_zero,197209,201634,2018
TX,26_34,1_10k,279870,292176,2018
TX,26_34,10_25k,162397,212976,2018
TX,35_44,neg_zero,140148,145916,2018
TX,35_44,1_10k,182486,194790,2018
TX,35_44,10_25k,155668,216012,2018
TX,45_54,neg_zero,121576,126096,2018
TX,45_54,1_10k,167608,180985,2018
TX,45_54,10_25k,118018,172287,2018
TX,55_64,neg_zero,112256,123886,2018
TX,55_64,1_10k,219300,243591,2018
TX,55_64,10_25k,113883,180190,2018
TX,65_74,neg_zero,52560,63071,2018
TX,65_74,1_10k,162267,176977,2018
TX,65_74,10_25k,121809,196763,2018
TX,75p,neg_zero,49797,56639,2018
TX,75p,1_10k,142536,152271,2018
TX,75p,10_25k,96106,146530,2018
UT,18_25,neg_zero,47408,47814,2018
UT,18_25,1_10k,80739,82191,2018
UT,18_25,10_25k,25661,31216,2018
UT,26_34,neg_zero,14156,14361,2018
UT,26_34,1_10k,23745,25338,2018
UT,26_34,10_25k,12065,15319,2018
UT,35_44,neg_zero,10722,11981,2018
UT,35_44,1_10k,13145,14076,2018
UT,35_44,10_25k,8725,11657,2018
UT,45_54,neg_zero,5382,5577,2018
UT,45_54,1_10k,9688,10448,2018
UT,45_54,10_25k,6761,8762,2018
UT,55_64,neg_zero,8233,8482,2018
UT,55_64,1_10k,11788,13222,2018
UT,55_64,10_25k,6353,9710,2018
UT,65_74,neg_zero,1387,1482,2018
UT,65_74,1_10k,8742,9906,2018
UT,65_74,10_25k,7330,11777,2018
UT,75p,neg_zero,1933,1964,2018
UT,75p,1_10k,5890,6700,2018
UT,75p,10_25k,5571,8966,2018
VA,18_25,neg_zero,167501,167793,2018
VA,18_25,1_10k,210712,211760,2018
VA,18_25,10_25k,43649,45527,2018
VA,26_34,neg_zero,43772,43995,2018
VA,26_34,1_10k,72546,75277,2018
VA,26_34,10_25k,36467,43791,2018
VA,35_44,neg_zero,23933,24695,2018
VA,35_44,1_10k,48155,50190,2018
VA,35_44,10_25k,27331,37111,2018
VA,45_54,neg_zero,25050,25721,2018
VA,45_54,1_10k,43574,45734,2018
VA,45_54,10_25k,26254,36053,2018
VA,55_64,neg_zero,25677,26373,2018
VA,55_64,1_10k,68779,72347,2018
VA,55_64,10_25k,29462,41454,2018
VA,65_74,neg_zero,12941,15775,2018
VA,65_74,1_10k,44747,48366,2018
VA,65_74,10_25k,28057,44075,2018
VA,75p,neg_zero,13482,14071,2018
VA,75p,1_10k,37974,40419,2018
VA,75p,10_25k,26581,38032,2018
VT,18_25,neg_zero,8213,8258,2018
VT,18_25,1_10k,14955,15036,2018
VT,18_25,10_25k,3095,3130,2018
VT,26_34,neg_zero,2081,2081,2018
VT,26_34,1_10k,4436,4509,2018
VT,26_34,10_25k,1839,2337,2018
VT,35_44,neg_zero,1595,1595,2018
VT,35_44,1_10k,3460,3579,2018
VT,35_44,10_25k,1975,2235,2018
VT,45_54,neg_zero,1061,1215,2018
VT,45_54,1_10k,2752,2898,2018
VT,45_54,10_25k,2424,2619,2018
VT,55_64,neg_zero,1982,2052,2018
VT,55_64,1_10k,6164,6316,2018
VT,55_64,10_25k,3126,4326,2018
VT,65_74,neg_zero,628,868,2018
VT,65_74,1_10k,3953,4271,2018
VT,65_74,10_25k,2847,3648,2018
VT,75p,neg_zero,667,943,2018
VT,75p,1_10k,3135,3308,2018
VT,75p,10_25k,2475,3711,2018
WA,18_25,neg_zero,119313,119383,2018
WA,18_25,1_10k,162919,164327,2018
WA,18_25,10_25k,36287,38056,2018
WA,26_34,neg_zero,35964,36758,2018
WA,26_34,1_10k,69170,71222,2018
WA,26_34,10_25k,29872,39189,2018
WA,35_44,neg_zero,22160,22546,2018
WA,35_44,1_10k,45873,48339,2018
WA,35_44,10_25k,25701,31724,2018
WA,45_54,neg_zero,22247,23303,2018
WA,45_54,1_10k,38152,39936,2018
WA,45_54,10_25k,20165,26789,2018
WA,55_64,neg_zero,24605,26983,2018
WA,55_64,1_10k,50360,54020,2018
WA,55_64,10_25k,26654,38148,2018
WA,65_74,neg_zero,7425,8744,2018
WA,65_74,1_10k,29169,31224,2018
WA,65_74,10_25k,24843,37364,2018
WA,75p,neg_zero,7331,8193,2018
WA,75p,1_10k,30440,31835,2018
WA,75p,10_25k,17559,26810,2018
WI,18_25,neg_zero,69494,69536,2018
WI,18_25,1_10k,145084,145503,2018
WI,18_25,10_25k,33069,33746,2018
WI,26_34,neg_zero,16404,17132,2018
WI,26_34,1_10k,36815,37640,2018
WI,26_34,10_25k,23175,27327,2018
WI,35_44,neg_zero,12593,12626,2018
WI,35_44,1_10k,21177,23042,2018
WI,35_44,10_25k,18358,22650,2018
WI,45_54,neg_zero,11724,11881,2018
WI,45_54,1_10k,25298,27209,2018
WI,45_54,10_25k,21115,28111,2018
WI,55_64,neg_zero,14065,15194,2018
WI,55_64,1_10k,35682,37807,2018
WI,55_64,10_25k,24137,34081,2018
WI,65_74,neg_zero,3961,4885,2018
WI,65_74,1_10k,21121,22871,2018
WI,65_74,10_25k,22439,33215,2018
WI,75p,neg_zero,7211,9075,2018
WI,75p,1_10k,21856,22924,2018
WI,75p,10_25k,16085,24935,2018
WV,18_25,neg_zero,48478,48629,2018
WV,18_25,1_10k,47989,49058,2018
WV,18_25,10_25k,11150,12160,2018
WV,26_34,neg_zero,13002,13209,2018
WV,26_34,1_10k,20745,21139,2018
WV,26_34,10_25k,9469,13020,2018
WV,35_44,neg_zero,10723,11200,2018
WV,35_44,1_10k,17644,18886,2018
WV,35_44,10_25k,9216,12572,2018
WV,45_54,neg_zero,8622,9050,2018
WV,45_54,1_10k,15837,16760,2018
WV,45_54,10_25k,10054,13788,2018
WV,55_64,neg_zero,6126,6260,2018
WV,55_64,1_10k,22545,24398,2018
WV,55_64,10_25k,12022,18907,2018
WV,65_74,neg_zero,387,562,2018
WV,65_74,1_10k,14035,15263,2018
WV,65_74,10_25k,8107,12742,2018
WV,75p,neg_zero,1857,2003,2018
WV,75p,1_10k,8844,9340,2018
WV,75p,10_25k,7544,12170,2018
WY,18_25,neg_zero,9223,9223,2018
WY,18_25,1_10k,15977,16088,2018
WY,18_25,10_25k,1847,2343,2018
WY,26_34,neg_zero,2004,2250,2018
WY,26_34,1_10k,5272,5297,2018
WY,26_34,10_25k,3175,4083,2018
WY,35_44,neg_zero,1461,1461,2018
WY,35_44,1_10k,2410,2516,2018
WY,35_44,10_25k,1378,1763,2018
WY,45_54,neg_zero,1938,1938,2018
WY,45_54,1_10k,1648,1712,2018
WY,45_54,10_25k,1128,1764,2018
WY,55_64,neg_zero,1055,1127,2018
WY,55_64,1_10k,3038,3230,2018
WY,55_64,10_25k,1794,2989,2018
WY,65_74,neg_zero,1134,1598,2018
WY,65_74,1_10k,1870,2277,2018
WY,65_74,10_25k,1851,3129,2018
WY,75p,neg_zero,437,437,2018
WY,75p,1_10k,1646,1693,2018
WY,75p,10_25k,2635,3914,2018
